Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,Min-Version,Version,Max-Version
14:33:04,32,131072000,1275.31,1250.66,6.28,25715179.87,100%,0,0,0
14:33:09,183,749568000,1265.68,1239.36,31.59,129379625.66,100%,1,1,1
14:33:14,192,786432000,1538.91,1516.16,36.48,149429424.02,100%,2,2,2
14:33:19,191,782336000,1455.32,1432.51,33.15,135767970.78,100%,3,3,3
14:33:24,192,786432000,1464.14,1441.46,32.91,134786815.48,100%,4,4,4
14:33:29,184,753664000,1166.5,1144.15,33.94,139024774.77,100%,5,5,5
14:33:34,170,696320000,1222.63,1199.69,32.78,134280587.49,100%,6,6,6
14:33:39,170,696320000,1318.09,1295.11,42.22,172924777.66,100%,7,7,7
14:33:44,174,712704000,1229.8,1207.59,38.15,156247168.57,100%,8,8,8
14:33:49,204,835584000,1341.31,1318.78,42.37,173556883,100%,9,9,9
14:33:54,273,1118208000,912.74,890.27,51.4,210517572.29,100%,10,10,10
14:33:59,343,1404928000,683.38,660.07,68.32,279825326.11,100%,11,11,11
14:34:04,393,1609728000,600.64,577.02,77.23,316318982.47,100%,12,12,12
14:34:09,378,1548288000,641.96,618.44,73.17,299721584.94,100%,13,13,13
14:34:14,313,1282048000,828.93,806.05,61.09,250219084.31,100%,14,14,14
14:34:19,363,1486848000,689.84,666.32,76.44,313091917.3,100%,15,15,15
14:34:24,426,1744896000,418.65,394.67,84.41,345760793.89,100%,16,16,16
14:34:29,497,2035712000,516.22,492.2,102.49,419789378.77,100%,17,17,17
14:34:34,553,2265088000,478.27,453.9,109.39,448056115.39,100%,18,18,18
14:34:39,601,2461696000,421.91,397.14,116.49,477143389.51,100%,19,19,19
14:34:44,612,2506752000,400.23,375.64,118.61,485846821.49,100%,20,20,20
14:34:49,579,2371584000,383.27,358.66,112.23,459680450.83,100%,21,21,21
14:34:54,601,2461696000,385.58,360.65,126.34,517497279.37,100%,22,22,22
14:34:59,634,2596864000,407.8,382.91,124.4,509544510.47,100%,23,23,23
14:35:04,656,2686976000,400.35,375.01,127.64,522832182.97,100%,24,24,24
14:35:09,641,2625536000,300.49,275.1,130.18,533200776.38,100%,25,25,25
14:35:14,754,3088384000,325.5,299.65,164.76,674847170.73,100%,26,26,26
14:35:19,789,3231744000,306.77,281.35,154.53,632966065.01,100%,27,27,27
14:35:24,833,3411968000,302.93,277.12,163.46,669540667.07,100%,28,28,28
14:35:29,803,3289088000,308.19,282.26,156.99,643023442.78,100%,29,29,29
14:35:34,789,3231744000,302.75,277.07,154,630789107.22,100%,30,30,30
14:35:39,838,3432448000,299.88,274.01,164.37,673266889.51,100%,31,31,31
14:35:44,867,3551232000,282.06,256.83,172.21,705387776.96,100%,32,32,32
14:35:49,844,3457024000,260.18,234.36,166,679950293.85,100%,33,33,33
14:35:54,914,3743744000,264.44,239.07,187.8,769240545.77,100%,34,34,34
14:35:59,930,3809280000,271.71,246.03,182.62,748009539.15,100%,35,35,35
