Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,Min-Version,Version,Max-Version
10:53:23,26,26624000,1176.31,1169.04,5.1,5221260.57,100%,0,0,0
10:53:28,187,191488000,1340.63,1333.76,31.43,32184535.69,100%,1,1,1
10:53:33,192,196608000,1565.81,1559.85,34.53,35355257.6,100%,2,2,2
10:53:38,163,166912000,1639.67,1633.83,29.18,29876301.16,100%,3,3,3
10:53:43,164,167936000,1479.4,1473.58,29.64,30355507.38,100%,4,4,4
10:53:48,160,163840000,1616.89,1610.75,28.83,29520470.72,100%,5,5,5
10:53:53,228,233472000,1034.51,1028.37,43.37,44406798.97,100%,6,6,6
10:53:58,149,152576000,1123.32,1117.25,35.08,35917866.1,100%,7,7,7
10:54:03,145,148480000,1580.35,1574.34,35.66,36515281.68,100%,8,8,8
10:54:08,194,198656000,1453.38,1447.58,38.7,39629627.21,100%,9,9,9
10:54:13,278,284672000,783.01,777.02,54.11,55409037.64,100%,10,10,10
10:54:18,273,279552000,919.05,913.04,54.8,56116749.24,100%,11,11,11
10:54:23,354,362496000,701.68,695.57,68.5,70147106.1,100%,12,12,12
10:54:28,384,393216000,534.68,528.37,75.22,77022577.96,100%,13,13,13
10:54:33,374,382976000,653.35,647.05,77.45,79304248.77,100%,14,14,14
10:54:38,396,405504000,661.36,655.1,75.9,77720808.36,100%,15,15,15
10:54:43,449,459776000,569.62,563.49,87.51,89613021.03,100%,16,16,16
10:54:48,431,441344000,493.27,487.26,84.13,86152404.65,100%,17,17,17
10:54:53,526,538624000,516.88,510.79,104.9,107416857.55,100%,18,18,18
10:54:58,576,589824000,369.74,363.64,114.2,116943489.05,100%,19,19,19
10:55:03,639,654336000,435.72,429.58,126.37,129403839.09,100%,20,20,20
10:55:08,668,684032000,357.26,351,135.42,138667570.53,100%,21,21,21
10:55:13,706,722944000,334.21,327.97,139.91,143264587.41,100%,22,22,22
10:55:18,713,730112000,354.35,348.03,142.17,145584664.97,100%,23,23,23
10:55:23,668,684032000,327.51,321.29,130.48,133616579.41,100%,24,24,24
10:55:28,773,791552000,306.88,300.56,165.21,169179007.82,100%,25,25,25
10:55:33,845,865280000,305.51,299.18,166.3,170286894.73,100%,26,26,26
10:55:38,858,878592000,281.22,274.89,167.08,171084885.48,100%,27,27,27
10:55:43,911,932864000,270.98,264.62,181.18,185527797.96,100%,28,28,28
10:55:48,849,869376000,285.1,278.7,165.99,169978692.27,100%,29,29,29
10:55:53,803,822272000,302.15,295.88,157.48,161255608.44,100%,30,30,30
10:55:58,871,891904000,283.96,277.75,178.63,182912339.66,100%,31,31,31
10:56:03,900,921600000,267.83,261.48,178.16,182435145.22,100%,32,32,32
10:56:08,844,864256000,261.47,255.01,170.16,174246798.49,100%,33,33,33
10:56:13,866,886784000,274.38,268.01,178.57,182854175.57,100%,34,34,34
10:56:18,912,933888000,259.69,253.39,187.34,191839479.82,100%,35,35,35
10:56:23,942,964608000,247.2,240.8,187.5,191995255.59,100%,36,36,36
10:56:28,987,1010688000,248.74,242.4,199.4,204184556.5,100%,37,37,37
10:56:33,958,980992000,251.13,244.73,187.43,191925116.71,100%,38,38,38
10:56:38,1004,1028096000,240.45,234.09,204.53,209434659.19,100%,39,39,39
10:56:43,1003,1027072000,243.68,237.26,197.03,201756387.32,100%,40,40,40
10:56:48,960,983040000,249.02,242.58,190.75,195328425.34,100%,41,41,41
10:56:53,1013,1037312000,243.99,237.63,206.95,211920450.98,100%,42,42,42
10:56:58,1063,1088512000,232.66,226.22,207.18,212151471.16,100%,43,43,43
10:57:03,974,997376000,232.62,226.22,189.98,194537064.08,100%,44,44,44
10:57:08,1008,1032192000,229.65,223.15,211.75,216831161.57,100%,45,45,45
10:57:13,1083,1108992000,226.91,220.51,224.4,229785364.57,100%,46,46,46
10:57:18,1070,1095680000,225.31,218.89,208.79,213799064.79,100%,47,47,47
10:57:23,1096,1122304000,224.69,218.26,218.69,223937701.73,100%,48,48,48
10:57:28,1077,1102848000,222.01,215.68,211.86,216942991.16,100%,49,49,49
10:57:33,1028,1052672000,224.43,218.05,203.46,208341933.31,100%,50,50,50
10:57:38,1119,1145856000,221.11,214.64,231.83,237397092.44,100%,51,51,51
10:57:43,1130,1157120000,217.99,211.59,220.24,225522234.89,100%,52,52,52
10:57:48,1043,1068032000,226.33,219.92,203.62,208502239.78,100%,53,53,53
10:57:53,1036,1060864000,217.99,211.6,212.8,217903086.42,100%,54,54,54
10:57:58,1030,1054720000,223.62,217.2,217.69,222909883.52,100%,55,55,55
10:58:03,1074,1099776000,223.16,216.7,223.84,229213767.26,100%,56,56,56
10:58:08,1061,1086464000,222.67,216.31,211.5,216578865.51,100%,57,57,57
10:58:13,1126,1153024000,218.63,212.13,229.11,234608992.2,100%,58,58,58
10:58:18,1091,1117184000,225.42,218.88,212.96,218066009.1,100%,59,59,59
10:58:23,1067,1092608000,225.48,218.98,208.61,213616977.87,100%,60,60,60
10:58:28,1082,1107968000,222.64,216.33,215.56,220728421.74,100%,61,61,61
10:58:33,1105,1131520000,222.34,216.02,220.29,225573462.02,100%,62,62,62
10:58:38,1111,1137664000,221.27,214.89,216.9,222109353.73,100%,63,63,63
10:58:43,1105,1131520000,213.01,206.52,215.9,221085244.95,100%,64,64,64
10:58:48,1104,1130496000,217.85,211.41,224.86,230257273.09,100%,65,65,65
10:58:53,1130,1157120000,212.59,206.13,226.19,231614734.23,100%,66,66,66
10:58:58,1098,1124352000,219.47,213.19,219.35,224613784.47,100%,67,67,67
10:59:03,1126,1153024000,217.37,211.12,225.02,230419018.55,100%,68,68,68
10:59:08,1061,1086464000,226.47,220.05,207.53,212506577.78,100%,69,69,69
10:59:13,1108,1134592000,217.72,211.24,220.79,226085758.36,100%,70,70,70
10:59:18,1091,1117184000,215.74,209.35,217.96,223194148.08,100%,71,71,71
10:59:23,1137,1164288000,215.54,209.18,230.87,236409704.92,100%,72,72,72
10:59:28,1149,1176576000,213.72,207.35,224.52,229910158.94,100%,73,73,73
10:59:33,1117,1143808000,211.04,204.72,218,223232291.09,100%,74,74,74
10:59:38,1132,1159168000,215.55,209.06,231.77,237331757.81,100%,75,75,75
10:59:43,1120,1146880000,214.85,208.46,218.89,224140468.25,100%,76,76,76
10:59:48,1128,1155072000,212.76,206.3,225.43,230836627.59,100%,77,77,77
10:59:53,1147,1174528000,214.22,207.7,228.19,233662672.01,100%,78,78,78
10:59:58,1137,1164288000,216.02,209.67,222.24,227574468.57,100%,79,79,79
11:00:03,1090,1116160000,215.66,209.12,213.32,218440095.72,100%,80,80,80
11:00:08,1087,1113088000,216.28,209.84,221.2,226509291.44,100%,81,81,81
11:00:13,1150,1177600000,213.22,206.74,235.02,240663529.42,100%,82,82,82
11:00:18,1071,1096704000,209.93,203.46,209.6,214629102.31,100%,83,83,83
11:00:23,1144,1171456000,209.53,203.09,242.01,247813428.68,100%,84,84,84
11:00:28,1098,1124352000,214.03,207.61,219.86,225140363.05,100%,85,85,85
11:00:33,1156,1183744000,212.77,206.41,234.49,240122240.07,100%,86,86,86
11:00:38,1140,1167360000,211.28,204.86,222.35,227689213.92,100%,87,87,87
