Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,Min-Version,Version,Max-Version
00:44:16,38,9728000,1078.18,1076.39,7.42,1899155.58,100%,0,0,0
00:44:21,212,54272000,1091.53,1089.87,36.61,9371845.22,100%,1,1,1
00:44:26,204,52224000,1408.33,1406.68,39.88,10210164.32,100%,2,2,2
00:44:31,192,49152000,1382.31,1380.71,34.73,8891341.79,100%,3,3,3
00:44:36,207,52992000,1283.95,1282.44,37.39,9571037.82,100%,4,4,4
00:44:41,227,58112000,1118,1116.41,41.11,10523541.5,100%,5,5,5
00:44:46,218,55808000,1114.4,1112.81,43.82,11218220.62,100%,6,6,6
00:44:51,236,60416000,883.1,881.62,45.93,11757996.27,100%,7,7,7
00:44:56,241,61696000,912.73,911.25,50.47,12919850.4,100%,8,8,8
00:45:01,294,75264000,880.63,879.1,61.66,15785321.9,100%,9,9,9
00:45:06,402,102912000,599.55,598.01,79.13,20256805.76,100%,10,10,10
00:45:11,544,139264000,462.68,461.12,106.03,27143922.83,100%,11,11,11
00:45:16,544,139264000,407.29,405.76,107.94,27631780.76,100%,12,12,12
00:45:21,603,154368000,422.52,420.92,119.02,30468577.05,100%,13,13,13
00:45:26,580,148480000,358.33,356.74,114.78,29384824.48,100%,14,14,14
00:45:31,705,180480000,315.78,314.18,149.14,38178619.87,100%,15,15,15
00:45:36,750,192000000,373.27,371.67,148.15,37925461.18,100%,16,16,16
00:45:41,839,214784000,283.89,282.3,165.04,42249534.94,100%,17,17,17
00:45:46,884,226304000,267.23,265.64,174.69,44719701.97,100%,18,18,18
00:45:51,963,246528000,272.27,270.72,190.05,48652153.88,100%,19,19,19
00:45:56,979,250624000,251.98,250.39,190.79,48842800.75,100%,20,20,20
00:46:01,983,251648000,240.57,239.01,193.59,49559377.2,100%,21,21,21
00:46:06,1091,279296000,222.88,221.31,227.98,58361812.37,100%,22,22,22
00:46:11,1102,282112000,207.69,206.15,223.09,57111260.42,100%,23,23,23
00:46:16,1119,286464000,192.83,191.23,229.29,58698498.86,100%,24,24,24
00:46:21,1210,309760000,206.96,205.38,249.33,63829622.16,100%,25,25,25
00:46:26,1209,309504000,199.18,197.62,236.85,60634429.16,100%,26,26,26
00:46:31,1239,317184000,201.21,199.59,248.77,63685025.74,100%,27,27,27
00:46:36,1215,311040000,190.4,188.83,238.95,61172463.96,100%,28,28,28
00:46:41,1253,320768000,192.27,190.66,254.25,65088474.87,100%,29,29,29
00:46:46,1248,319488000,184.46,182.88,250.48,64123023.58,100%,30,30,30
00:46:51,1275,326400000,188.73,187.11,259.11,66331297.63,100%,31,31,31
00:46:56,1265,323840000,190.78,189.2,252.59,64662522.44,100%,32,32,32
00:47:01,1247,319232000,194.07,192.47,247.31,63311536.96,100%,33,33,33
00:47:06,1298,332288000,186.22,184.61,260.16,66600738.33,100%,34,34,34
00:47:11,1365,349440000,179.81,178.23,269.71,69044797.48,100%,35,35,35
00:47:16,1352,346112000,177.66,176.06,265.11,67869405.06,100%,36,36,36
00:47:21,1384,354304000,173.36,171.75,278.21,71221476.36,100%,37,37,37
00:47:26,1396,357376000,175.32,173.72,276.98,70906023.25,100%,38,38,38
00:47:31,1409,360704000,173.79,172.2,276.38,70752708.54,100%,39,39,39
00:47:36,1404,359424000,173.95,172.35,275.99,70652660.22,100%,40,40,40
00:47:41,1415,362240000,169.45,167.84,277.54,71048984.07,100%,41,41,41
00:47:46,1403,359168000,170.71,169.12,281.35,72025759.63,100%,42,42,42
00:47:51,1434,367104000,170.47,168.83,287.98,73722242.73,100%,43,43,43
00:47:56,1448,370688000,167.89,166.32,285.78,73158467.75,100%,44,44,44
00:48:01,1456,372736000,167.71,166.08,286.09,73238549.98,100%,45,45,45
00:48:06,1458,373248000,167.2,165.55,286.94,73457527.47,100%,46,46,46
00:48:11,1476,377856000,165.78,164.17,289.5,74111975.98,100%,47,47,47
00:48:16,1433,366848000,167.2,165.59,280.99,71933896.99,100%,48,48,48
00:48:21,1420,363520000,168.6,167,284.89,72930996.49,100%,49,49,49
00:48:26,1374,351744000,166.58,164.95,275.89,70628996.39,100%,50,50,50
00:48:31,1380,353280000,166.48,164.87,286.75,73407394.34,100%,51,51,51
00:48:36,1455,372480000,164.42,162.81,303.53,77703951.78,100%,52,52,52
00:48:41,1460,373760000,163.59,161.95,293.02,75013126.11,100%,53,53,53
00:48:46,1482,379392000,165.3,163.68,296.36,75867220.18,100%,54,54,54
00:48:51,1419,363264000,164.71,163.11,279.19,71472456.82,100%,55,55,55
00:48:56,1493,382208000,163.72,162.13,305.27,78150116.7,100%,56,56,56
00:49:01,1433,366848000,167.03,165.42,281.37,72030517.81,100%,57,57,57
00:49:06,1423,364288000,168,166.38,285.38,73056292.59,100%,58,58,58
00:49:11,1447,370432000,168.71,167.09,290.57,74385071.53,100%,59,59,59
00:49:16,1452,371712000,168.58,166.93,284.7,72884257.14,100%,60,60,60
00:49:21,1424,364544000,167.67,166.05,280.25,71743771.53,100%,61,61,61
00:49:26,1337,342272000,180,178.38,266.99,68348726.44,100%,62,62,62
00:49:31,1368,350208000,175.11,173.5,274.38,70241881.33,100%,63,63,63
00:49:36,1363,348928000,172.7,171.07,271.78,69574676.44,100%,64,64,64
00:49:41,1434,367104000,170.67,169.06,293.36,75099039.84,100%,65,65,65
00:49:46,1435,367360000,166.54,164.93,282.13,72225986.06,100%,66,66,66
00:49:51,1463,374528000,167,165.38,293.65,75175005.49,100%,67,67,67
00:49:56,1431,366336000,167.65,166.03,280.24,71740708.72,100%,68,68,68
00:50:01,1407,360192000,166.12,164.53,283,72449196.78,100%,69,69,69
00:50:06,1444,369664000,165.54,163.91,294.87,75487311.63,100%,70,70,70
00:50:11,1408,360448000,166.52,164.87,282.88,72416892.15,100%,71,71,71
00:50:16,1475,377600000,165.55,163.91,303.55,77708897.41,100%,72,72,72
00:50:21,1429,365824000,167.04,165.38,281.51,72065877.65,100%,73,73,73
00:50:26,1447,370432000,168.65,167.05,289.8,74187530.95,100%,74,74,74
00:50:31,1399,358144000,170.42,168.85,275.68,70572847.9,100%,75,75,75
00:50:36,1416,362496000,165.6,164.01,283.66,72617559.96,100%,76,76,76
00:50:41,1389,355584000,172.75,171.16,282.87,72415818.72,100%,77,77,77
00:50:46,1442,369152000,169.49,167.9,289.47,74104048.96,100%,78,78,78
00:50:51,1408,360448000,170.14,168.5,276.29,70729596.25,100%,79,79,79
00:50:56,1395,357120000,172.2,170.62,279.27,71492392.57,100%,80,80,80
00:51:01,1443,369408000,166.01,164.41,289.83,74196016.91,100%,81,81,81
00:51:06,1434,367104000,167.43,165.82,284.27,72773489.38,100%,82,82,82
00:51:11,1366,349696000,168.12,166.49,274.27,70212129.29,100%,83,83,83
00:51:16,1449,370944000,168.15,166.56,302.33,77395384.47,100%,84,84,84
00:51:21,1439,368384000,165.87,164.27,283.21,72502960.2,100%,85,85,85
00:51:26,1393,356608000,167.82,166.25,280.83,71892225.48,100%,86,86,86
00:51:31,1427,365312000,167.72,166.17,293.65,75173259.89,100%,87,87,87
00:51:36,1411,361216000,166.24,164.69,282.89,72420919.22,100%,88,88,88
00:51:41,1465,375040000,163.28,161.72,300.75,76991649.09,100%,89,89,89
00:51:46,1440,368640000,166.44,164.85,287.72,73656937.6,100%,90,90,90
00:51:51,1442,369152000,169.63,168.05,288.16,73768479.41,100%,91,91,91
00:51:56,1473,377088000,165.44,163.84,290,74239808.69,100%,92,92,92
00:52:01,1446,370176000,165.11,163.49,284.48,72827576.26,100%,93,93,93
00:52:06,1496,382976000,162.94,161.3,301.13,77088045.51,100%,94,94,94
