Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
init,write,0,0,N/A,N/A,0,0,N/A
prepare,write,0,0,N/A,N/A,0,0,N/A
write,write,2737,41134720,262.88,262.79,7.61,114312.58,100%
read,read,127610,2041760000,5.64,5.54,354.47,5671555.56,100%
cleanup,delete,24,0,100.96,100.96,32.81,0,100%
dispose,delete,0,0,N/A,N/A,0,0,N/A
