Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
prepare,write,4032,258048000,197.48,197.05,5.06,323963.98,100%
prepare,write,4032,258048000,196.6,196.16,5.08,325418.8,100%
prepare,write,4032,258048000,192.75,192.32,5.19,331915.88,100%
prepare,write,4032,258048000,168.99,168.57,5.91,378542.12,100%
prepare,write,4032,258048000,172.03,171.59,5.81,371876.39,100%
prepare,write,4032,258048000,191.74,191.3,5.21,333650.54,100%
prepare,write,4032,258048000,148.25,147.81,6.74,431475.82,100%
prepare,write,4032,258048000,171.77,171.34,5.82,372426.51,100%
prepare,write,4032,258048000,170.69,170.25,5.86,374779.42,100%
prepare,write,4032,258048000,151.65,151.21,6.59,421851.09,100%
prepare,write,4032,258048000,182.43,181.99,5.48,350665.87,100%
prepare,write,4032,258048000,179.63,179.18,5.56,356154.25,100%
prepare,write,4032,258048000,190.09,189.64,5.26,336559.62,100%
prepare,write,4032,258048000,175.44,175.01,5.7,364640.42,100%
prepare,write,4032,258048000,170.06,169.62,5.88,376169.85,100%
prepare,write,4032,258048000,171.34,170.9,5.83,373362.5,100%
prepare,write,4032,258048000,186.07,185.64,5.37,343821.03,100%
prepare,write,4032,258048000,160.97,160.52,6.21,397377.18,100%
prepare,write,4032,258048000,177.28,176.83,5.64,360842.2,100%
prepare,write,4032,258048000,195.38,194.94,5.12,327424.71,100%
prepare,write,4032,258048000,156.3,155.85,6.39,409253.76,100%
prepare,write,4032,258048000,162.8,162.34,6.14,392952.53,100%
prepare,write,4032,258048000,176.07,175.61,5.68,363345.54,100%
prepare,write,4032,258048000,188.24,187.78,5.31,339844.94,100%
prepare,write,4032,258048000,160.23,159.78,6.24,399235.1,100%
prepare,write,4032,258048000,191.47,191.04,5.22,334113.65,100%
prepare,write,4032,258048000,197.65,197.17,5.06,323685.62,100%
prepare,write,4032,258048000,183.24,182.78,5.45,349112.63,100%
prepare,write,4032,258048000,167.97,167.51,5.95,380865.79,100%
prepare,write,4032,258048000,192.73,192.28,5.19,331939.79,100%
prepare,write,4032,258048000,197.45,196.98,5.06,324019.3,100%
prepare,write,4032,258048000,185.06,184.62,5.4,345679.01,100%
prepare,write,4032,258048000,187.67,187.27,5.33,340892.79,100%
prepare,write,4032,258048000,191.17,190.77,5.23,334649.64,100%
prepare,write,4032,258048000,197.81,197.41,5.05,323420.3,100%
prepare,write,4032,258048000,197.52,197.12,5.06,323903.8,100%
prepare,write,4032,258048000,189.9,189.5,5.26,336892.68,100%
prepare,write,4032,258048000,194.46,194.06,5.14,329003.11,100%
prepare,write,4032,258048000,182.97,182.57,5.46,349641.48,100%
prepare,write,4032,258048000,189.08,188.68,5.29,338345.51,100%
prepare,write,3840,245760000,147.9,147.49,6.76,432525.28,100%
prepare,write,3840,245760000,186.65,186.24,5.36,342756.25,100%
prepare,write,3840,245760000,184.64,184.23,5.41,346500.03,100%
prepare,write,3840,245760000,162.53,162.12,6.15,393583.76,100%
prepare,write,3840,245760000,185.36,184.98,5.39,345148.66,100%
prepare,write,3840,245760000,163.52,163.11,6.11,391216.1,100%
prepare,write,3840,245760000,173.91,173.5,5.75,367860.14,100%
prepare,write,3840,245760000,172.39,171.99,5.8,371099.09,100%
