Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,24,0,125.62,125.62,7.96,0,100%
cleanup,delete,24,0,137.29,137.29,7.28,0,100%
cleanup,delete,24,0,105.12,105.12,9.51,0,100%
cleanup,delete,24,0,63.83,63.83,15.67,0,100%
cleanup,delete,24,0,115.54,115.54,8.65,0,100%
cleanup,delete,24,0,92.75,92.75,10.78,0,100%
cleanup,delete,24,0,100.67,100.67,9.93,0,100%
cleanup,delete,24,0,79,79,12.64,0,100%
cleanup,delete,24,0,95.71,95.71,10.45,0,100%
cleanup,delete,24,0,87.04,87.04,11.49,0,100%
cleanup,delete,24,0,60.5,60.5,16.53,0,100%
cleanup,delete,24,0,119.42,119.42,8.37,0,100%
cleanup,delete,24,0,135.38,135.38,7.39,0,100%
cleanup,delete,24,0,128.25,128.25,7.8,0,100%
cleanup,delete,24,0,113.46,113.46,8.81,0,100%
cleanup,delete,24,0,72.29,72.29,13.83,0,100%
cleanup,delete,12,0,152.75,152.75,6.55,0,100%
cleanup,delete,12,0,146.67,146.67,6.82,0,100%
cleanup,delete,12,0,42.25,42.25,23.67,0,100%
cleanup,delete,12,0,62.25,62.25,16.06,0,100%
cleanup,delete,12,0,102.17,102.17,9.79,0,100%
cleanup,delete,12,0,107.33,107.33,9.32,0,100%
cleanup,delete,12,0,83.42,83.42,11.99,0,100%
cleanup,delete,12,0,43.58,43.58,22.94,0,100%
cleanup,delete,12,0,161.67,161.67,6.19,0,100%
cleanup,delete,12,0,136.5,136.5,7.33,0,100%
cleanup,delete,12,0,104.33,104.33,9.58,0,100%
cleanup,delete,12,0,155,155,6.45,0,100%
cleanup,delete,12,0,41.58,41.58,24.05,0,100%
cleanup,delete,12,0,246,246,4.07,0,100%
cleanup,delete,12,0,60.83,60.83,16.44,0,100%
cleanup,delete,12,0,92.25,92.25,10.84,0,100%
cleanup,delete,12,0,125.92,125.92,7.94,0,100%
cleanup,delete,12,0,214.42,214.42,4.66,0,100%
cleanup,delete,12,0,217.58,217.58,4.6,0,100%
cleanup,delete,12,0,179.83,179.83,5.56,0,100%
cleanup,delete,12,0,224,224,4.46,0,100%
cleanup,delete,12,0,199.92,199.92,5,0,100%
cleanup,delete,12,0,195.92,195.92,5.1,0,100%
cleanup,delete,12,0,166.08,166.08,6.02,0,100%
cleanup,delete,12,0,207.5,207.5,4.82,0,100%
cleanup,delete,12,0,130.33,130.33,7.67,0,100%
cleanup,delete,12,0,140.58,140.58,7.11,0,100%
cleanup,delete,12,0,67,67,14.93,0,100%
cleanup,delete,12,0,176.08,176.08,5.68,0,100%
cleanup,delete,12,0,54.58,54.58,18.29,0,100%
cleanup,delete,12,0,53.08,53.08,18.81,0,100%
cleanup,delete,12,0,48.92,48.92,20.44,0,100%
