Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
prepare,write,4032,16515072000,561.65,535.85,1.78,7291805.62,100%
prepare,write,4032,16515072000,505.5,479.57,1.98,8101274.57,100%
prepare,write,4032,16515072000,550.5,524.97,1.82,7439325.5,100%
prepare,write,4032,16515072000,523.27,497.66,1.91,7826399.23,100%
prepare,write,4032,16515072000,501.38,475.77,1.99,8167941.85,100%
prepare,write,4032,16515072000,460.03,434.43,2.17,8902015.19,100%
prepare,write,4032,16515072000,570.8,545.25,1.75,7174698.25,100%
prepare,write,4032,16515072000,575.23,549.87,1.74,7119529.11,100%
prepare,write,4032,16515072000,498.24,472.61,2.01,8219516.63,100%
prepare,write,4032,16515072000,491.88,466.21,2.03,8325736.27,100%
prepare,write,4032,16515072000,549.83,524.27,1.82,7448424.79,100%
prepare,write,4032,16515072000,513.76,487.96,1.95,7971302.47,100%
prepare,write,4032,16515072000,466.89,441.09,2.14,8771348.43,100%
prepare,write,4032,16515072000,521.22,495.43,1.92,7857214.83,100%
prepare,write,4032,16515072000,567.89,542.44,1.76,7211513.22,100%
prepare,write,4032,16515072000,512.07,486.3,1.95,7997621.31,100%
prepare,write,4032,16515072000,468.05,442.16,2.14,8749707.02,100%
prepare,write,4032,16515072000,533.93,508.03,1.87,7670187.55,100%
prepare,write,4032,16515072000,474.06,447.89,2.11,8638714.98,100%
prepare,write,4032,16515072000,515.88,489.76,1.94,7938404.21,100%
prepare,write,4032,16515072000,494.17,467.96,2.02,8287299.84,100%
prepare,write,4032,16515072000,536.32,510.21,1.86,7635961.13,100%
prepare,write,4032,16515072000,569.63,543.92,1.76,7189646.95,100%
prepare,write,4032,16515072000,558.28,532.68,1.79,7335640.4,100%
prepare,write,4032,16515072000,420.63,394.83,2.38,9735943.96,100%
prepare,write,4032,16515072000,495.84,470,2.02,8259196.1,100%
prepare,write,4032,16515072000,575.64,549.84,1.74,7114517.6,100%
prepare,write,4032,16515072000,544.22,518.17,1.84,7525054.7,100%
prepare,write,4032,16515072000,471.34,445.35,2.12,8688375.15,100%
prepare,write,4032,16515072000,500.12,473.99,2,8188498.77,100%
prepare,write,4032,16515072000,527.24,501.3,1.9,7767434.2,100%
prepare,write,4032,16515072000,567.81,541.96,1.76,7212599.79,100%
prepare,write,4032,16515072000,557.03,533.43,1.8,7352338.18,100%
prepare,write,4032,16515072000,517.66,494.05,1.93,7911286.67,100%
prepare,write,4032,16515072000,544.85,521.04,1.84,7516673.84,100%
prepare,write,4032,16515072000,574.45,550.86,1.74,7129397.9,100%
prepare,write,4032,16515072000,568.87,545.3,1.76,7199140.03,100%
prepare,write,4032,16515072000,564.05,540.39,1.77,7260760.63,100%
prepare,write,4032,16515072000,561.34,537.61,1.78,7295803.22,100%
prepare,write,4032,16515072000,535.34,511.48,1.87,7650084.84,100%
prepare,write,3840,15728640000,487.06,463.15,2.05,8408348.56,100%
prepare,write,3840,15728640000,450.32,426.69,2.22,9094085.96,100%
prepare,write,3840,15728640000,470.86,446.84,2.12,8697477.46,100%
prepare,write,3840,15728640000,462.28,438.38,2.16,8859004.61,100%
prepare,write,3840,15728640000,467.49,443.7,2.14,8760194.42,100%
prepare,write,3840,15728640000,538.41,514.71,1.86,7606549.26,100%
prepare,write,3840,15728640000,530.36,506.73,1.89,7721878.37,100%
prepare,write,3840,15728640000,466.67,443.13,2.14,8775614.96,100%
