Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,Min-Version,Version,Max-Version
06:25:31,19,155648000,1857.47,1795.63,3.78,30950423.67,100%,0,0,0
06:25:36,146,1196032000,1680.56,1621.67,24.15,197862433.59,100%,1,1,1
06:25:41,144,1179648000,1984.96,1934.62,27.77,227464460.92,100%,2,2,2
06:25:46,150,1228800000,1830.17,1780.22,26.23,214907249.21,100%,3,3,3
06:25:51,152,1245184000,1815.01,1764.72,26.46,216761026.61,100%,4,4,4
06:25:56,123,1007616000,1893.55,1843.54,21.7,177727056.4,100%,5,5,5
06:26:01,123,1007616000,1945.67,1895.74,24.68,202177927.11,100%,6,6,6
06:26:06,105,860160000,1777.28,1726.94,22.3,182706266.48,100%,7,7,7
06:26:11,145,1187840000,1369.74,1318.26,35.78,293103642.96,100%,8,8,8
06:26:16,181,1482752000,1317.03,1265.53,41.86,342900686.23,100%,9,9,9
06:26:21,189,1548288000,1491.9,1440.96,36.13,296012122.67,100%,10,10,10
06:26:26,195,1597440000,1389.53,1338.77,34.14,279638168.43,100%,11,11,11
06:26:31,195,1597440000,1339.35,1287.58,34.03,278778986.49,100%,12,12,12
06:26:36,188,1540096000,1043.34,992.82,37.13,304146383.89,100%,13,13,13
06:26:41,210,1720320000,1257.99,1206.73,41.47,339719453.44,100%,14,14,14
06:26:46,187,1531904000,1239.74,1187.17,36.66,300298887.6,100%,15,15,15
06:26:51,179,1466368000,1244.35,1192.45,40.81,334285705.35,100%,16,16,16
06:26:56,215,1761280000,1125.44,1073.12,45.43,372150969.42,100%,17,17,17
06:27:01,214,1753088000,1184.02,1132.19,41.96,343736226.93,100%,18,18,18
06:27:06,216,1769472000,1059.59,1006.9,41.48,339796109.41,100%,19,19,19
06:27:11,200,1638400000,1108.38,1055.39,42.19,345598184.6,100%,20,20,20
06:27:16,170,1392640000,1550.25,1498.36,32.48,266063104.12,100%,21,21,21
06:27:21,149,1220608000,1141.42,1090.42,32.74,268209210.23,100%,22,22,22
06:27:26,170,1392640000,1712.81,1662.06,34.7,284233195.53,100%,23,23,23
06:27:31,153,1253376000,1152.92,1102.23,31.34,256707703.62,100%,24,24,24
06:27:36,188,1540096000,1562.31,1512.03,35.71,292506307.85,100%,25,25,25
06:27:41,142,1163264000,1729.65,1678.7,25.96,212643969.68,100%,26,26,26
06:27:46,180,1474560000,1254.31,1203.44,40.1,328479032.13,100%,27,27,27
06:27:51,184,1507328000,1590.8,1540.45,36.14,296060107.57,100%,28,28,28
06:27:56,198,1622016000,1125.2,1074.28,39.13,320513784,100%,29,29,29
06:28:01,169,1384448000,1096.05,1043.69,34.19,280044792.98,100%,30,30,30
06:28:06,206,1687552000,1290.7,1239.27,45.41,372016006.16,100%,31,31,31
06:28:11,223,1826816000,1272.05,1220.09,44.58,365184659.6,100%,32,32,32
06:28:16,231,1892352000,1061.52,1008.75,42.65,349406380.81,100%,33,33,33
06:28:21,188,1540096000,1049.4,996.36,36.72,300810079.97,100%,34,34,34
06:28:26,214,1753088000,1027.57,975.23,45.88,375888299.11,100%,35,35,35
06:28:31,236,1933312000,1103.53,1050.81,48.39,396427638.52,100%,36,36,36
06:28:36,234,1916928000,1126.94,1073.99,43.9,359640637.81,100%,37,37,37
