Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,Min-Version,Version,Max-Version
16:15:41,44,51,0,0,927.59,899.88,927.59,899.88,8.63,10.01,0,0,100%,100%,0,0,0
16:15:46,240,247,0,0,943.91,914.97,943.91,914.97,42.37,43.74,0,0,100%,100%,1,1,1
16:15:51,240,242,0,0,1112.43,1090.83,1112.43,1090.83,50.46,50.64,0,0,100%,100%,2,2,2
16:15:56,240,240,0,0,1100.34,1082.34,1100.34,1082.34,43.63,45.26,0,0,100%,100%,3,3,3
16:16:01,263,247,0,0,977.7,1041.32,977.7,1041.32,49.06,44.42,0,0,100%,100%,4,4,4
16:16:06,206,220,0,0,1422.35,958.78,1422.35,958.78,33.94,40.77,0,0,100%,100%,5,5,5
16:16:11,160,165,0,0,1651.09,1484.47,1651.09,1484.47,27.21,30.29,0,0,100%,100%,6,6,6
16:16:16,84,143,0,0,1634.36,1887.24,1634.36,1887.24,15.82,27.77,0,0,100%,100%,7,7,7
16:16:21,156,283,0,0,1598.16,713.79,1598.16,713.79,41.16,58.19,0,0,100%,100%,8,8,8
16:16:26,271,607,0,0,901.51,486.08,901.51,486.08,54.08,120.34,0,0,100%,100%,9,9,9
16:16:31,610,981,0,0,453.87,214.54,453.87,214.54,119.88,192.66,0,0,100%,100%,10,10,10
16:16:36,1285,1082,0,0,190.73,195.99,190.73,195.99,249.81,216.39,0,0,100%,100%,11,11,11
16:16:41,967,1082,0,0,236.11,251.23,236.11,251.23,189.72,213.59,0,0,100%,100%,12,12,12
16:16:46,1340,1265,0,0,128.45,196.06,128.45,196.06,266.99,250.45,0,0,100%,100%,13,13,13
16:16:51,709,1377,0,0,407.32,186.54,407.32,186.54,147.22,273.36,0,0,100%,100%,14,14,14
16:16:56,897,1487,0,0,198.8,170.46,198.8,170.46,174.96,294.25,0,0,100%,100%,15,15,15
16:17:01,1559,1506,0,0,197.08,165.74,197.08,165.74,310.46,307.69,0,0,100%,100%,16,16,16
16:17:06,2165,1483,0,0,124.35,155.64,124.35,155.64,420.63,293.05,0,0,100%,100%,17,17,17
16:17:11,2476,1974,0,0,98.59,124.45,98.59,124.45,488.33,396.74,0,0,100%,100%,18,18,18
16:17:16,4112,1897,0,0,56.08,116.45,56.08,116.45,813.2,376.49,0,0,100%,100%,19,19,19
16:17:21,3177,2096,0,0,73.15,117.78,73.15,117.78,633.79,419.68,0,0,100%,100%,20,20,20
16:17:26,2212,2200,0,0,108.1,107.9,108.1,107.9,437.95,433.98,0,0,100%,100%,21,21,21
16:17:31,4092,2301,0,0,60.57,105,60.57,105,881.83,457.01,0,0,100%,100%,22,22,22
16:17:36,4958,2369,0,0,47.21,103.93,47.21,103.93,972.25,469.57,0,0,100%,100%,23,23,23
16:17:41,3148,2361,0,0,77.95,99.83,77.95,99.83,636.46,462.65,0,0,100%,100%,24,24,24
16:17:46,3394,2539,0,0,68.73,96.97,68.73,96.97,669.75,519.18,0,0,100%,100%,25,25,25
16:17:51,3283,2776,0,0,73.77,88.61,73.77,88.61,651.69,547.73,0,0,100%,100%,26,26,26
16:17:56,3653,2874,0,0,66.44,84.28,66.44,84.28,739.23,569.84,0,0,100%,100%,27,27,27
16:18:01,3034,3063,0,0,79.78,79.17,79.78,79.17,601.99,607.82,0,0,100%,100%,28,28,28
16:18:06,3024,3076,0,0,80.02,78.71,80.02,78.71,600.38,609.97,0,0,100%,100%,29,29,29
16:18:11,2947,2942,0,0,80.59,80.62,80.59,80.62,583.86,583.13,0,0,100%,100%,30,30,30
16:18:16,3087,3093,0,0,78.61,78.39,78.61,78.39,626.33,626.64,0,0,100%,100%,31,31,31
16:18:21,3143,3162,0,0,77.06,76.59,77.06,76.59,623.27,627.01,0,0,100%,100%,32,32,32
16:18:26,3174,3159,0,0,76.23,76.87,76.23,76.87,629.71,624.98,0,0,100%,100%,33,33,33
16:18:31,3248,3332,0,0,72.92,72.64,72.92,72.64,644.85,661.44,0,0,100%,100%,34,34,34
16:18:36,3351,3303,0,0,72.18,71.66,72.18,71.66,679.26,655.89,0,0,100%,100%,35,35,35
16:18:41,3283,3338,0,0,72.09,72.53,72.09,72.53,652.15,676.6,0,0,100%,100%,36,36,36
16:18:46,3321,3392,0,0,71.21,71.31,71.21,71.31,674.76,673.3,0,0,100%,100%,37,37,37
16:18:51,3254,3387,0,0,71.22,71.41,71.22,71.41,660.02,672.02,0,0,100%,100%,38,38,38
16:18:56,3448,3434,0,0,70.15,70.35,70.15,70.35,712.52,682.3,0,0,100%,100%,39,39,39
16:19:01,3438,3430,0,0,70.31,70.5,70.31,70.5,682.66,680.81,0,0,100%,100%,40,40,40
16:19:06,3405,3409,0,0,71.06,70.93,71.06,70.93,675.43,676.65,0,0,100%,100%,41,41,41
16:19:11,3410,3334,0,0,70.97,71.09,70.97,71.09,676.31,661.15,0,0,100%,100%,42,42,42
16:19:16,3238,3113,0,0,75,74.82,75,74.82,640.4,627.99,0,0,100%,100%,43,43,43
16:19:21,3100,3082,0,0,77.95,78.73,77.95,78.73,615.85,640.07,0,0,100%,100%,44,44,44
16:19:26,3019,3168,0,0,76.81,76.62,76.81,76.62,599.11,627.18,0,0,100%,100%,45,45,45
16:19:31,3161,3227,0,0,74.97,75.03,74.97,75.03,652.28,639.89,0,0,100%,100%,46,46,46
16:19:36,3290,3279,0,0,73.67,73.76,73.67,73.76,662.28,650.77,0,0,100%,100%,47,47,47
16:19:41,3170,3256,0,0,74.81,74.29,74.81,74.29,628.39,646.11,0,0,100%,100%,48,48,48
16:19:46,3280,3302,0,0,73.76,73.23,73.76,73.23,665.19,655.4,0,0,100%,100%,49,49,49
16:19:51,3380,3390,0,0,71.64,71.37,71.64,71.37,670.13,672.51,0,0,100%,100%,50,50,50
16:19:56,3416,3346,0,0,70.89,70.74,70.89,70.74,677.12,664.36,0,0,100%,100%,51,51,51
16:20:01,3381,3367,0,0,71.66,71.99,71.66,71.99,669.94,680.94,0,0,100%,100%,52,52,52
16:20:06,3350,3352,0,0,72.21,72.14,72.21,72.14,664.82,665.35,0,0,100%,100%,53,53,53
16:20:11,3377,3286,0,0,71.59,72.05,71.59,72.05,670.46,652.41,0,0,100%,100%,54,54,54
16:20:16,3230,3207,0,0,74.96,75.47,74.96,75.47,640.58,651.31,0,0,100%,100%,55,55,55
16:20:21,3050,3181,0,0,76.98,76.53,76.98,76.53,611.25,627.79,0,0,100%,100%,56,56,56
16:20:26,2707,2815,0,0,85.68,84.54,85.68,84.54,545.07,557.32,0,0,100%,100%,57,57,57
16:20:31,2802,2950,0,0,82.42,80.43,82.42,80.43,567.82,596.27,0,0,100%,100%,58,58,58
16:20:36,2817,3130,0,0,81.13,77.54,81.13,77.54,580.12,627.29,0,0,100%,100%,59,59,59
16:20:41,2887,3112,0,0,79.32,74.51,79.32,74.51,582.6,617.64,0,0,100%,100%,59,59,60
16:20:46,3021,3395,0,0,75.55,71.18,75.55,71.18,610.53,709.28,0,0,100%,100%,59,60,61
16:20:51,3040,3363,0,0,74.65,70.47,74.65,70.47,618.23,667.08,0,0,100%,100%,59,61,62
16:20:56,2835,3418,0,0,73.69,69.22,73.69,69.22,598.41,693.65,0,0,100%,100%,59,62,63
16:21:01,2715,3635,0,0,73.93,65.19,73.93,65.19,579.18,735.05,0,0,100%,100%,59,63,64
16:21:06,2789,3743,0,0,72.06,63.26,72.06,63.26,584.39,757.48,0,0,100%,100%,59,64,65
16:21:11,2564,3820,0,0,74.81,63.32,74.81,63.32,551.66,772.14,0,0,100%,100%,59,65,66
16:21:16,2508,3982,0,0,71.97,59.36,71.97,59.36,543.95,792.16,0,0,100%,100%,59,66,67
16:21:21,2460,4193,0,0,71.53,57.62,71.53,57.62,533.12,848.55,0,0,100%,100%,59,67,68
16:21:26,2380,4140,0,0,72.46,58.3,72.46,58.3,540.79,823.46,0,0,100%,100%,59,68,69
16:21:31,2069,4344,0,0,71.61,55.62,71.61,55.62,492.05,863.4,0,0,100%,100%,59,69,70
16:21:36,2066,4521,0,0,71.64,53.42,71.64,53.42,505.92,899.11,0,0,100%,100%,59,70,71
16:21:41,1878,4562,0,0,69.56,51.8,69.56,51.8,468.39,907.87,0,0,100%,100%,59,71,72
16:21:46,1740,4588,0,0,69.11,50.48,69.11,50.48,440.85,925.94,0,0,100%,100%,59,71,73
16:21:51,1665,4939,0,0,69.62,48.8,69.62,48.8,440.05,1023.9,0,0,100%,100%,59,72,74
16:21:56,1614,5062,0,0,67.98,47.63,67.98,47.63,432.01,1008.01,0,0,100%,100%,59,73,75
16:22:01,1438,5210,0,0,67.04,45.31,67.04,45.31,407.29,1037.47,0,0,100%,100%,59,74,76
16:22:06,1377,5416,0,0,67.37,44.56,67.37,44.56,418.56,1092.86,0,0,100%,100%,59,74,77
16:22:11,1376,5412,0,0,67.04,43.64,67.04,43.64,406.24,1076.93,0,0,100%,100%,59,75,78
16:22:16,1270,5523,0,0,67.55,43.64,67.55,43.64,405.87,1116.08,0,0,100%,100%,59,76,79
16:22:21,1104,5597,0,0,69.82,43.07,69.82,43.07,384.86,1114.6,0,0,100%,100%,59,76,80
16:22:26,962,5712,0,0,67.72,42.18,67.72,42.18,389.81,1138.29,0,0,100%,100%,59,77,81
16:22:31,895,5809,0,0,68.38,41.5,68.38,41.5,386.53,1156.42,0,0,100%,100%,59,77,82
16:22:36,856,5913,0,0,68.7,40.75,68.7,40.75,372.12,1177.45,0,0,100%,100%,59,78,83
16:22:41,829,5935,0,0,68.57,40.59,68.57,40.59,372.45,1182.27,0,0,100%,100%,59,78,84
16:22:46,764,5817,0,0,68.49,40.56,68.49,40.56,372.38,1158.41,0,0,100%,100%,59,79,85
16:22:51,764,6037,0,0,68.49,39.92,68.49,39.92,372.38,1227.13,0,0,100%,100%,59,79,86
16:22:56,764,5915,0,0,68.49,39.91,68.49,39.91,372.38,1177.31,0,0,100%,100%,59,80,87
16:23:01,764,6033,0,0,68.49,39.92,68.49,39.92,372.38,1227.2,0,0,100%,100%,59,80,88
16:23:06,764,6041,0,0,68.49,39.92,68.49,39.92,372.38,1202.02,0,0,100%,100%,59,81,89
16:23:11,764,6041,0,0,68.49,39.89,68.49,39.89,372.38,1202.84,0,0,100%,100%,59,81,90
16:23:16,764,6037,0,0,68.49,39.91,68.49,39.91,372.38,1202.33,0,0,100%,100%,59,82,91
16:23:21,764,5910,0,0,68.49,39.94,68.49,39.94,372.38,1176.29,0,0,100%,100%,59,82,92
16:23:26,764,6036,0,0,68.49,39.93,68.49,39.93,372.38,1226.76,0,0,100%,100%,59,83,93
16:23:31,764,6043,0,0,68.49,39.86,68.49,39.86,372.38,1203.93,0,0,100%,100%,59,83,94
16:23:36,764,6040,0,0,68.49,39.9,68.49,39.9,372.38,1202.77,0,0,100%,100%,59,84,95
16:23:41,764,6039,0,0,68.49,39.89,68.49,39.89,372.38,1202.77,0,0,100%,100%,59,84,96
16:23:46,764,6033,0,0,68.49,39.94,68.49,39.94,372.38,1201.23,0,0,100%,100%,59,85,97
