Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
prepare,write,4032,16515072000,526.78,500.9,1.9,7774118.02,100%
prepare,write,4032,16515072000,522.26,496.33,1.91,7841385.81,100%
prepare,write,4032,16515072000,418.68,393.18,2.39,9781000.13,100%
prepare,write,4032,16515072000,474.29,448.75,2.11,8634609.39,100%
prepare,write,4032,16515072000,530.58,504.85,1.88,7718574.93,100%
prepare,write,4032,16515072000,570.09,544.58,1.75,7183617.51,100%
prepare,write,4032,16515072000,572.02,546.36,1.75,7159557.07,100%
prepare,write,4032,16515072000,476.86,451.06,2.1,8587814.77,100%
prepare,write,4032,16515072000,461.94,436.05,2.16,8865220.25,100%
prepare,write,4032,16515072000,454.92,429.15,2.2,9001967.18,100%
prepare,write,4032,16515072000,473.45,447.75,2.11,8649745.75,100%
prepare,write,4032,16515072000,486.02,460.27,2.06,8426074.34,100%
prepare,write,4032,16515072000,459.17,433.4,2.18,8918605.32,100%
prepare,write,4032,16515072000,558.71,532.9,1.79,7330050.1,100%
prepare,write,4032,16515072000,555.81,530.34,1.8,7368198.17,100%
prepare,write,4032,16515072000,569.37,543.97,1.76,7192753.19,100%
prepare,write,4032,16515072000,448.15,422.75,2.23,9138010.75,100%
prepare,write,4032,16515072000,553,527.53,1.81,7405636.06,100%
prepare,write,4032,16515072000,431.15,405.51,2.32,9498315.16,100%
prepare,write,4032,16515072000,545.12,519.42,1.83,7512827.02,100%
prepare,write,4032,16515072000,516.04,490.08,1.94,7935898.02,100%
prepare,write,4032,16515072000,559.08,533.37,1.79,7325131.06,100%
prepare,write,4032,16515072000,516.6,490.97,1.94,7927429.89,100%
prepare,write,4032,16515072000,499.1,473.54,2,8205402.97,100%
prepare,write,4032,16515072000,432.36,406.86,2.31,9471660.85,100%
prepare,write,4032,16515072000,542.49,516.94,1.84,7549184.68,100%
prepare,write,4032,16515072000,445.22,419.35,2.25,9198035.09,100%
prepare,write,4032,16515072000,572.51,547.09,1.75,7153240.23,100%
prepare,write,4032,16515072000,516.51,490.9,1.94,7928712.47,100%
prepare,write,4032,16515072000,508.33,482.61,1.97,8056403.85,100%
prepare,write,4032,16515072000,537.16,511.42,1.86,7624120.28,100%
prepare,write,4032,16515072000,562.52,537.12,1.78,7280317.22,100%
prepare,write,4032,16515072000,554.89,531.1,1.8,7380503.4,100%
prepare,write,4032,16515072000,542.31,518.51,1.84,7551718.41,100%
prepare,write,4032,16515072000,570.44,546.47,1.75,7179476.57,100%
prepare,write,4032,16515072000,558.65,534.62,1.79,7330967.67,100%
prepare,write,4032,16515072000,570.16,546.41,1.75,7182933.27,100%
prepare,write,4032,16515072000,552.06,527.95,1.81,7418346.66,100%
prepare,write,4032,16515072000,563.47,539.45,1.77,7268253.95,100%
prepare,write,4032,16515072000,525.91,501.96,1.9,7787145.68,100%
prepare,write,3840,15728640000,505.49,481.49,1.98,8101791.61,100%
prepare,write,3840,15728640000,506.74,482.63,1.97,8081693.3,100%
prepare,write,3840,15728640000,418.49,394.43,2.39,9785886.45,100%
prepare,write,3840,15728640000,421.72,397.63,2.37,9710637.49,100%
prepare,write,3840,15728640000,501.14,477.01,2,8172144.24,100%
prepare,write,3840,15728640000,404.37,380.71,2.47,10127431.23,100%
prepare,write,3840,15728640000,518.55,494.57,1.93,7897719.46,100%
prepare,write,3840,15728640000,511.47,487.5,1.95,8007090.43,100%
