Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
init,write,0,0,N/A,N/A,0,0,N/A
prepare,write,8064,8257536000,232.14,225.54,8.61,8819678.71,100%
write,write,785,165894144,597.28,331.46,6.7,1414113.78,100%
read,read,3608,3694592000,132.88,128.14,30.1,30820608,100%
cleanup,delete,8064,0,89.96,89.96,22.23,0,100%
cleanup,delete,49644,0,48.47,48.47,41.25,0,100%
dispose,delete,0,0,N/A,N/A,0,0,N/A
