Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,Min-Version,Version,Max-Version
05:22:48,43,68,0,0,950.23,897.29,950.23,897.29,8.42,13.37,0,0,100%,100%,0,0,0
05:22:53,236,223,0,0,967.09,901.26,967.09,901.26,41.33,39.95,0,0,100%,100%,1,1,1
05:22:58,240,240,0,0,1121.33,1106.32,1121.33,1106.32,49.81,54.32,0,0,100%,100%,2,2,2
05:23:03,240,240,0,0,1122.43,1091.08,1122.43,1091.08,42.77,44.05,0,0,100%,100%,3,3,3
05:23:08,237,318,0,0,1110.65,899.47,1110.65,899.47,43.38,57.43,0,0,100%,100%,4,4,4
05:23:13,256,570,0,0,1074.42,421.41,1074.42,421.41,45.01,108.37,0,0,100%,100%,5,5,5
05:23:18,206,542,0,0,1347.93,495.18,1347.93,495.18,35.69,105.06,0,0,100%,100%,6,6,6
05:23:23,184,728,0,0,1395,302.46,1395,302.46,33.05,143.4,0,0,100%,100%,7,7,7
05:23:28,196,986,0,0,733.54,213.38,733.54,213.38,38.66,197.42,0,0,100%,100%,8,8,8
05:23:33,957,1427,0,0,225.6,187.6,225.6,187.6,201.91,286.16,0,0,100%,100%,9,9,9
05:23:38,721,1698,0,0,301.34,134.06,301.34,134.06,153.21,336.55,0,0,100%,100%,10,10,10
05:23:43,539,1718,0,0,457.33,147.41,457.33,147.41,125.14,338.63,0,0,100%,100%,11,11,11
05:23:48,1011,1833,0,0,247.75,137.57,247.75,137.57,207.72,363.13,0,0,100%,100%,12,12,12
05:23:53,1200,2129,0,0,231.8,108.76,231.8,108.76,235.28,436.22,0,0,100%,100%,13,13,13
05:23:58,1804,2184,0,0,132.7,114.42,132.7,114.42,355.28,434.8,0,0,100%,100%,14,14,14
05:24:03,2059,2223,0,0,114.78,110.6,114.78,110.6,409.59,439.64,0,0,100%,100%,15,15,15
05:24:08,2966,2378,0,0,78.03,95.18,78.03,95.18,588.92,471.37,0,0,100%,100%,16,16,16
