Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,Min-Version,Version,Max-Version
02:42:37,27,432000,1324.26,1324.26,5.29,84606.03,100%,0,0,0
02:42:42,188,3008000,1264.22,1264.14,32.5,520003.26,100%,1,1,1
02:42:47,192,3072000,1580.98,1580.86,34.94,559079.46,100%,2,2,2
02:42:52,192,3072000,1460.91,1460.81,32.91,526611.42,100%,3,3,3
02:42:57,178,2848000,1557.44,1557.36,30.78,492526.85,100%,4,4,4
02:43:02,111,1776000,1348.31,1348.22,19.2,307166.4,100%,5,5,5
02:43:07,175,2800000,1291.51,1291.39,42.82,685081.8,100%,6,6,6
02:43:12,204,3264000,1222.76,1222.69,46.05,736731.81,100%,7,7,7
02:43:17,169,2704000,1447.6,1447.46,31.78,508513.89,100%,8,8,8
02:43:22,229,3664000,1106.02,1105.92,44.72,715488.84,100%,9,9,9
02:43:27,229,3664000,1237.07,1236.93,42,671988.22,100%,10,10,10
02:43:32,225,3600000,1066.42,1066.34,42.81,685012.62,100%,11,11,11
02:43:37,372,5952000,582.49,582.4,82.58,1321223.35,100%,12,12,12
02:43:42,377,6032000,563.44,563.33,77.74,1243903.59,100%,13,13,13
02:43:47,422,6752000,566.32,566.22,89.14,1426191.97,100%,14,14,14
02:43:52,381,6096000,502.41,502.29,76.44,1223047.64,100%,15,15,15
02:43:57,495,7920000,598.32,598.22,100.07,1601127.76,100%,16,16,16
02:44:02,484,7744000,500.17,500.08,93.48,1495724.83,100%,17,17,17
02:44:07,471,7536000,485.47,485.35,93.21,1491292.66,100%,18,18,18
02:44:12,551,8816000,405.5,405.36,121.57,1945054,100%,19,19,19
02:44:17,650,10400000,413.58,413.46,133.8,2140801.61,100%,20,20,20
02:44:22,671,10736000,369.97,369.87,130.38,2086046,100%,21,21,21
02:44:27,685,10960000,317.81,317.72,134.19,2147090.64,100%,22,22,22
02:44:32,701,11216000,369.21,369.08,137.04,2192661.9,100%,23,23,23
02:44:37,686,10976000,335.79,335.68,135.11,2161718.83,100%,24,24,24
02:44:42,703,11248000,371.82,371.72,138.15,2210384.9,100%,25,25,25
02:44:47,689,11024000,348.44,348.35,134.04,2144637.52,100%,26,26,26
02:44:52,746,11936000,318.87,318.77,153.49,2455762.85,100%,27,27,27
02:44:57,782,12512000,304.95,304.83,154.53,2472445.3,100%,28,28,28
02:45:02,759,12144000,297.93,297.81,152.04,2432710.12,100%,29,29,29
02:45:07,747,11952000,337.53,337.43,148.63,2378123.36,100%,30,30,30
02:45:12,777,12432000,317.95,317.86,157.62,2521990.87,100%,31,31,31
02:45:17,760,12160000,311.26,311.13,149.07,2385176.41,100%,32,32,32
02:45:22,765,12240000,313.79,313.68,150.68,2410923.06,100%,33,33,33
02:45:27,858,13728000,296.06,295.92,176.35,2821614.23,100%,34,34,34
02:45:32,831,13296000,262.15,262.05,162.42,2598713.87,100%,35,35,35
02:45:37,829,13264000,309.52,309.42,164.08,2625258.62,100%,36,36,36
02:45:42,864,13824000,283.72,283.6,173.65,2778393.91,100%,37,37,37
02:45:47,875,14000000,271.77,271.66,172.16,2754546.64,100%,38,38,38
02:45:52,915,14640000,278.31,278.19,178.85,2861621.95,100%,39,39,39
02:45:57,911,14576000,255.85,255.73,177.75,2844027.74,100%,40,40,40
02:46:02,939,15024000,260.54,260.43,189.24,3027800.27,100%,41,41,41
02:46:07,893,14288000,252.15,252.04,176.33,2821253.34,100%,42,42,42
02:46:12,989,15824000,267.22,267.12,198.9,3182400.26,100%,43,43,43
02:46:17,961,15376000,249.62,249.52,187.52,3000360.95,100%,44,44,44
02:46:22,1002,16032000,240.68,240.57,201.89,3230284.89,100%,45,45,45
02:46:27,973,15568000,240.6,240.46,191.3,3060794.07,100%,46,46,46
02:46:32,953,15248000,234.54,234.42,191.84,3069445.59,100%,47,47,47
02:46:37,1055,16880000,224.4,224.29,228.46,3655351.23,100%,48,48,48
02:46:42,1018,16288000,228.18,228.05,202.03,3232428.84,100%,49,49,49
02:46:47,1045,16720000,227.24,227.13,217.14,3474288.62,100%,50,50,50
02:46:52,1109,17744000,222.75,222.65,226.3,3620850.91,100%,51,51,51
02:46:57,1026,16416000,224.45,224.34,200.5,3208029.57,100%,52,52,52
02:47:02,1068,17088000,225.66,225.51,220.05,3520733.84,100%,53,53,53
02:47:07,1085,17360000,226.08,225.96,214.85,3437582.4,100%,54,54,54
02:47:12,1120,17920000,215.32,215.21,218.69,3499012.66,100%,55,55,55
02:47:17,1139,18224000,215.38,215.26,227.49,3639793.52,100%,56,56,56
02:47:22,1162,18592000,211.76,211.64,226.98,3631653.12,100%,57,57,57
02:47:27,1138,18208000,210.96,210.86,222.72,3563501.92,100%,58,58,58
02:47:32,1108,17728000,215.35,215.23,223.31,3572927.53,100%,59,59,59
02:47:37,1164,18624000,211.33,211.22,232.3,3716813.32,100%,60,60,60
02:47:42,1156,18496000,208.11,208.01,225.78,3612525.47,100%,61,61,61
02:47:47,1089,17424000,212.12,212.01,217.5,3480027.53,100%,62,62,62
02:47:52,1158,18528000,207.89,207.79,240.55,3848743.85,100%,63,63,63
02:47:57,1137,18192000,206.64,206.54,227.57,3641167.41,100%,64,64,64
02:48:02,1182,18912000,206.9,206.79,241.04,3856566.62,100%,65,65,65
02:48:07,1188,19008000,206.84,206.73,232.03,3712557.54,100%,66,66,66
02:48:12,1138,18208000,206.8,206.69,222.39,3558319.7,100%,67,67,67
02:48:17,1165,18640000,206.34,206.22,237.71,3803386.74,100%,68,68,68
02:48:22,1160,18560000,207.03,206.92,232.35,3717548.59,100%,69,69,69
02:48:27,1172,18752000,204.56,204.45,234.99,3759805.32,100%,70,70,70
02:48:32,1202,19232000,203.84,203.73,240.6,3849673.87,100%,71,71,71
02:48:37,1181,18896000,208.05,207.93,230.67,3690701.45,100%,72,72,72
02:48:42,1153,18448000,207.99,207.87,225.9,3614465.98,100%,73,73,73
02:48:47,1167,18672000,205.6,205.5,233.53,3736459.79,100%,74,74,74
02:48:52,1145,18320000,204.92,204.8,229.41,3670555.71,100%,75,75,75
02:48:57,1138,18208000,211.01,210.91,231.62,3705898.99,100%,76,76,76
02:49:02,1191,19056000,206.47,206.36,237.5,3800031.09,100%,77,77,77
02:49:07,1067,17072000,205.8,205.68,208.88,3342060.03,100%,78,78,78
02:49:12,1184,18944000,207.62,207.53,255.33,4085236.5,100%,79,79,79
02:49:17,1178,18848000,208.24,208.12,230.45,3687184.19,100%,80,80,80
02:49:22,1128,18048000,207.87,207.77,221.24,3539877.45,100%,81,81,81
02:49:27,1195,19120000,205.04,204.93,243.4,3894458.83,100%,82,82,82
02:49:32,1155,18480000,207.26,207.15,226.66,3626557.37,100%,83,83,83
02:49:37,1177,18832000,203.59,203.46,235.83,3773300.34,100%,84,84,84
02:49:42,1134,18144000,206.78,206.66,226.9,3630346.3,100%,85,85,85
02:49:47,1177,18832000,207.99,207.88,240.23,3843617.02,100%,86,86,86
02:49:52,1199,19184000,204.34,204.22,234.85,3757606.87,100%,87,87,87
02:49:57,1197,19152000,205.22,205.1,233.82,3741197.93,100%,88,88,88
02:50:02,1143,18288000,205.85,205.74,223.4,3574408.19,100%,89,89,89
02:50:07,1160,18560000,206.3,206.18,236.99,3791802.91,100%,90,90,90
02:50:12,1171,18736000,209.21,209.11,233.71,3739315,100%,91,91,91
02:50:17,1184,18944000,206.86,206.74,231.98,3711691.66,100%,92,92,92
02:50:22,1160,18560000,206.91,206.79,227.09,3633362.57,100%,93,93,93
02:50:27,1110,17760000,212.56,212.46,221.15,3538477.43,100%,94,94,94
02:50:32,1141,18256000,215.66,215.55,232.03,3712487.04,100%,95,95,95
02:50:37,1065,17040000,215.87,215.76,208.39,3334303.88,100%,96,96,96
02:50:42,1076,17216000,213.17,213.07,225.49,3607850.49,100%,97,97,97
02:50:47,1161,18576000,206.83,206.73,241.78,3868508.11,100%,98,98,98
02:50:52,1151,18416000,208.05,207.94,230.43,3686953.76,100%,99,99,99
02:50:57,1156,18496000,206.68,206.56,232.14,3714236.74,100%,100,100,100
02:51:02,1140,18240000,205.92,205.81,228.39,3654280.2,100%,101,101,101
02:51:07,1193,19088000,205.3,205.19,243.23,3891694.75,100%,102,102,102
02:51:12,1174,18784000,208.48,208.36,230.13,3682036.9,100%,103,103,103
02:51:17,1137,18192000,211.01,210.89,222.64,3562297.67,100%,104,104,104
02:51:22,1148,18368000,209.19,209.08,229.22,3667459.69,100%,105,105,105
02:51:27,1168,18688000,209.53,209.41,233.88,3742132.76,100%,106,106,106
02:51:32,1162,18592000,201.52,201.41,228.16,3650637.46,100%,107,107,107
02:51:37,1194,19104000,205.5,205.38,243.38,3894049.84,100%,108,108,108
02:51:42,1169,18704000,205.05,204.94,229.16,3666612.06,100%,109,109,109
02:51:47,1195,19120000,204.95,204.83,239.02,3824261.93,100%,110,110,110
02:51:52,1172,18752000,208.62,208.5,229.99,3679900.6,100%,111,111,111
02:51:57,1092,17472000,209.72,209.61,214.51,3432161.5,100%,112,112,112
02:52:02,1145,18320000,209.41,209.3,238.5,3815950.64,100%,113,113,113
02:52:07,1068,17088000,211.33,211.24,212.53,3400456.5,100%,114,114,114
02:52:12,1150,18400000,213.1,212.99,243.16,3890496.49,100%,115,115,115
02:52:17,1173,18768000,208.52,208.41,230.13,3682056.91,100%,116,116,116
02:52:22,1160,18560000,206.59,206.47,227.45,3639257.13,100%,117,117,117
02:52:27,1145,18320000,209.66,209.54,228.92,3662682.52,100%,118,118,118
