Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,4032,0,96.2,96.2,10.39,0,100%
cleanup,delete,4032,0,110.09,110.09,9.08,0,100%
cleanup,delete,4032,0,79.26,79.26,12.62,0,100%
cleanup,delete,4032,0,86.35,86.35,11.58,0,100%
cleanup,delete,4032,0,89.03,89.03,11.23,0,100%
cleanup,delete,4032,0,91.84,91.84,10.89,0,100%
cleanup,delete,4032,0,87.2,87.2,11.47,0,100%
cleanup,delete,4032,0,88.58,88.58,11.29,0,100%
cleanup,delete,4032,0,88.17,88.17,11.34,0,100%
cleanup,delete,4032,0,86.83,86.83,11.52,0,100%
cleanup,delete,4032,0,80.84,80.84,12.37,0,100%
cleanup,delete,4032,0,85,85,11.76,0,100%
cleanup,delete,4032,0,90.87,90.87,11,0,100%
cleanup,delete,4032,0,109.5,109.5,9.13,0,100%
cleanup,delete,4032,0,105.08,105.08,9.52,0,100%
cleanup,delete,4032,0,89.53,89.53,11.17,0,100%
cleanup,delete,4032,0,84.26,84.26,11.87,0,100%
cleanup,delete,4032,0,83.76,83.76,11.94,0,100%
cleanup,delete,4032,0,106.74,106.74,9.37,0,100%
cleanup,delete,4032,0,110.88,110.88,9.02,0,100%
cleanup,delete,4032,0,84.54,84.54,11.83,0,100%
cleanup,delete,4032,0,82.84,82.84,12.07,0,100%
cleanup,delete,4032,0,109.02,109.02,9.17,0,100%
cleanup,delete,4032,0,102.32,102.32,9.77,0,100%
cleanup,delete,4032,0,82.02,82.02,12.19,0,100%
cleanup,delete,4032,0,97.42,97.42,10.26,0,100%
cleanup,delete,4032,0,109.27,109.27,9.15,0,100%
cleanup,delete,4032,0,105.85,105.85,9.45,0,100%
cleanup,delete,4032,0,98.42,98.42,10.16,0,100%
cleanup,delete,4032,0,103.05,103.05,9.7,0,100%
cleanup,delete,4032,0,85.93,85.93,11.64,0,100%
cleanup,delete,4032,0,103.77,103.77,9.64,0,100%
cleanup,delete,4032,0,109.06,109.06,9.17,0,100%
cleanup,delete,4032,0,111.38,111.38,8.98,0,100%
cleanup,delete,4032,0,104.54,104.54,9.56,0,100%
cleanup,delete,4032,0,110.56,110.56,9.04,0,100%
cleanup,delete,4032,0,105.42,105.42,9.48,0,100%
cleanup,delete,4032,0,103.48,103.48,9.66,0,100%
cleanup,delete,4032,0,106.34,106.34,9.4,0,100%
