Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,4032,0,104.06,104.06,9.61,0,100%
cleanup,delete,4032,0,103.45,103.45,9.67,0,100%
cleanup,delete,4032,0,97.26,97.26,10.28,0,100%
cleanup,delete,4032,0,102.52,102.52,9.75,0,100%
cleanup,delete,4032,0,88.25,88.25,11.33,0,100%
cleanup,delete,4032,0,91.74,91.74,10.9,0,100%
cleanup,delete,4032,0,95.28,95.28,10.49,0,100%
cleanup,delete,4032,0,72.67,72.67,13.76,0,100%
cleanup,delete,4032,0,96.37,96.37,10.38,0,100%
cleanup,delete,4032,0,98.77,98.77,10.12,0,100%
cleanup,delete,4032,0,77.5,77.5,12.9,0,100%
cleanup,delete,4032,0,68.59,68.59,14.58,0,100%
cleanup,delete,4032,0,95.62,95.62,10.46,0,100%
cleanup,delete,4032,0,89.76,89.76,11.14,0,100%
cleanup,delete,4032,0,73.98,73.98,13.52,0,100%
cleanup,delete,4032,0,87.8,87.8,11.39,0,100%
cleanup,delete,4032,0,75.27,75.27,13.28,0,100%
cleanup,delete,4032,0,100.54,100.54,9.95,0,100%
cleanup,delete,4032,0,102.87,102.87,9.72,0,100%
cleanup,delete,4032,0,105.53,105.53,9.47,0,100%
cleanup,delete,4032,0,77.1,77.1,12.97,0,100%
cleanup,delete,4032,0,75.95,75.95,13.17,0,100%
cleanup,delete,4032,0,99.44,99.44,10.06,0,100%
cleanup,delete,4032,0,83.27,83.27,12.01,0,100%
cleanup,delete,4032,0,84.57,84.57,11.82,0,100%
cleanup,delete,4032,0,102.02,102.02,9.8,0,100%
cleanup,delete,4032,0,83.67,83.67,11.95,0,100%
cleanup,delete,4032,0,82.28,82.28,12.15,0,100%
cleanup,delete,4032,0,85.41,85.41,11.71,0,100%
cleanup,delete,4032,0,81.67,81.67,12.24,0,100%
cleanup,delete,4032,0,76.62,76.62,13.05,0,100%
cleanup,delete,4032,0,80.97,80.97,12.35,0,100%
cleanup,delete,4032,0,92.91,92.91,10.76,0,100%
cleanup,delete,4032,0,101.37,101.37,9.86,0,100%
cleanup,delete,4032,0,105.14,105.14,9.51,0,100%
cleanup,delete,4032,0,93.45,93.45,10.7,0,100%
cleanup,delete,4032,0,94.78,94.78,10.55,0,100%
cleanup,delete,4032,0,93.86,93.86,10.65,0,100%
