Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,Min-Version,Version,Max-Version
02:52:04,20,5120000,1275.15,1273.25,3.92,1003815.74,100%,0,0,0
02:52:09,202,51712000,1235.18,1233.45,34.8,8908945.54,100%,1,1,1
02:52:14,192,49152000,1497.24,1495.74,35.55,9101136.41,100%,2,2,2
02:52:19,192,49152000,1530.06,1528.48,31.46,8053490.5,100%,3,3,3
02:52:24,160,40960000,1532.97,1531.46,26.14,6691071.18,100%,4,4,4
02:52:29,116,29696000,1567.84,1566.38,24.03,6151401.11,100%,5,5,5
02:52:34,175,44800000,1381.25,1379.71,39.55,10124373.73,100%,6,6,6
02:52:39,201,51456000,1139.98,1138.41,45.31,11599085.95,100%,7,7,7
02:52:44,189,48384000,1443.71,1442.19,36.16,9255836.17,100%,8,8,8
02:52:49,209,53504000,1246.22,1244.74,40,10239152.67,100%,9,9,9
02:52:54,226,57856000,987.42,985.91,42.1,10777366.1,100%,10,10,10
02:52:59,339,86784000,752.69,751.16,66.76,17090922.83,100%,11,11,11
02:53:04,407,104192000,626.96,625.43,79.55,20366076.98,100%,12,12,12
02:53:09,440,112640000,436.41,434.82,88.29,22601174.96,100%,13,13,13
02:53:14,443,113408000,477.51,475.95,95.2,24371431.15,100%,14,14,14
02:53:19,450,115200000,607.32,605.81,88.83,22739657.62,100%,15,15,15
02:53:24,463,118528000,507.86,506.32,98.49,25214207.33,100%,16,16,16
02:53:29,519,132864000,460.03,458.47,102.33,26196527.56,100%,17,17,17
02:53:34,550,140800000,497.63,496.1,107.04,27402423.29,100%,18,18,18
02:53:39,596,152576000,359.42,357.9,117.98,30202509.04,100%,19,19,19
02:53:44,677,173312000,404.73,403.18,133.32,34129861.71,100%,20,20,20
02:53:49,708,181248000,323.11,321.58,138.34,35415724.46,100%,21,21,21
02:53:54,719,184064000,306.57,305.04,143.78,36807717.37,100%,22,22,22
02:53:59,722,184832000,316.78,315.16,142.7,36532143.74,100%,23,23,23
02:54:04,725,185600000,343,341.4,143.71,36789119.34,100%,24,24,24
02:54:09,753,192768000,361.39,359.81,147.39,37732391.04,100%,25,25,25
02:54:14,784,200704000,325.36,323.81,153.32,39248842.04,100%,26,26,26
02:54:19,788,201728000,311.89,310.34,153.09,39190618.83,100%,27,27,27
02:54:24,776,198656000,268.5,266.92,160.16,41000388.63,100%,28,28,28
02:54:29,814,208384000,294.4,292.87,163.36,41820242.26,100%,29,29,29
02:54:34,810,207360000,322.56,321.03,159.53,40838684.82,100%,30,30,30
02:54:39,856,219136000,276.17,274.59,172.44,44145334.59,100%,31,31,31
02:54:44,824,210944000,291.88,290.29,163.08,41748481.04,100%,32,32,32
02:54:49,874,223744000,273.42,271.85,183.77,47046069.66,100%,33,33,33
02:54:54,894,228864000,254.69,253.12,180.22,46137342.87,100%,34,34,34
02:54:59,877,224512000,264.19,262.63,176.13,45088058.06,100%,35,35,35
02:55:04,980,250880000,256.05,254.46,204.89,52452271.9,100%,36,36,36
02:55:09,1009,258304000,241.41,239.81,196.86,50395624.16,100%,37,37,37
02:55:14,1004,257024000,236.39,234.8,197.4,50534957.59,100%,38,38,38
02:55:19,985,252160000,247.7,246.12,194.91,49895822.45,100%,39,39,39
02:55:24,945,241920000,234.05,232.46,189.55,48523723.83,100%,40,40,40
02:55:29,1077,275712000,229.49,227.89,230.99,59133833.45,100%,41,41,41
02:55:34,1024,262144000,234.22,232.61,200.57,51345636.88,100%,42,42,42
02:55:39,1049,268544000,224.97,223.37,209.8,53708559.43,100%,43,43,43
