Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
init,write,0,0,N/A,N/A,0,0,N/A
prepare,write,8064,516096000,212.83,212.39,9.39,601224.56,100%
write,write,772,15155200,1848.77,1848.61,6.5,127418.73,100%
read,read,4610,295040000,310.45,310.17,38.64,2472744.24,100%
cleanup,delete,8064,0,104.4,104.4,19.16,0,100%
cleanup,delete,49644,0,50.91,50.91,39.28,0,100%
dispose,delete,0,0,N/A,N/A,0,0,N/A
