Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
prepare,write,4032,4128768000,185.59,179.06,5.39,5515068.78,100%
prepare,write,4032,4128768000,163.05,156.54,6.13,6277566.44,100%
prepare,write,4032,4128768000,166.24,159.73,6.01,6156799.18,100%
prepare,write,4032,4128768000,202.6,196.1,4.93,5052396.63,100%
prepare,write,4032,4128768000,194.22,187.67,5.15,5270171.12,100%
prepare,write,4032,4128768000,177.38,170.83,5.64,5770441.21,100%
prepare,write,4032,4128768000,193.4,186.85,5.17,5292586.63,100%
prepare,write,4032,4128768000,203.76,197.29,4.91,5023418.79,100%
prepare,write,4032,4128768000,196.19,189.66,5.1,5217372.84,100%
prepare,write,4032,4128768000,164.32,157.75,6.08,6228266.97,100%
prepare,write,4032,4128768000,177.23,170.75,5.64,5775284.2,100%
prepare,write,4032,4128768000,198.48,191.99,5.04,5157285.43,100%
prepare,write,4032,4128768000,178.53,172.05,5.6,5732871.23,100%
prepare,write,4032,4128768000,202,195.5,4.95,5067309.78,100%
prepare,write,4032,4128768000,178.74,172.22,5.59,5726470.43,100%
prepare,write,4032,4128768000,159.84,153.32,6.25,6403374.79,100%
prepare,write,4032,4128768000,189.96,183.29,5.26,5388432.69,100%
prepare,write,4032,4128768000,180.16,173.51,5.55,5681154.95,100%
prepare,write,4032,4128768000,187.89,181.29,5.32,5447872.19,100%
prepare,write,4032,4128768000,186.26,179.58,5.37,5495337.55,100%
prepare,write,4032,4128768000,165.38,158.7,6.04,6188702.32,100%
prepare,write,4032,4128768000,189.49,182.87,5.27,5401580.14,100%
prepare,write,4032,4128768000,184.74,178.13,5.41,5540587.18,100%
prepare,write,4032,4128768000,178.82,172.21,5.59,5724080.75,100%
prepare,write,4032,4128768000,158.95,152.35,6.29,6439287.32,100%
prepare,write,4032,4128768000,161.84,155.24,6.18,6324143.99,100%
prepare,write,4032,4128768000,184.31,177.73,5.42,5553599.48,100%
prepare,write,4032,4128768000,187.65,181.06,5.33,5454673.73,100%
prepare,write,4032,4128768000,196.85,190.17,5.08,5199861.46,100%
prepare,write,4032,4128768000,190.19,183.48,5.26,5381858.38,100%
prepare,write,4032,4128768000,183.58,176.94,5.44,5575513.36,100%
prepare,write,4032,4128768000,201.12,194.6,4.97,5089522.19,100%
prepare,write,4032,4128768000,189.47,183.59,5.28,5402675.71,100%
prepare,write,4032,4128768000,190.57,184.71,5.25,5371335.05,100%
prepare,write,4032,4128768000,203.68,197.78,4.91,5025730.17,100%
prepare,write,4032,4128768000,191.8,185.84,5.21,5337090.66,100%
prepare,write,4032,4128768000,202.66,196.81,4.93,5050993.56,100%
prepare,write,4032,4128768000,201.58,195.68,4.96,5077810.85,100%
prepare,write,4032,4128768000,192.42,186.45,5.19,5319631.3,100%
prepare,write,4032,4128768000,201.04,195.1,4.97,5091744.1,100%
prepare,write,3840,3932160000,184.67,178.71,5.41,5543156.48,100%
prepare,write,3840,3932160000,176.41,170.46,5.67,5802256.18,100%
prepare,write,3840,3932160000,186.95,181.06,5.35,5475287.71,100%
prepare,write,3840,3932160000,159.61,153.73,6.26,6412629.04,100%
prepare,write,3840,3932160000,185.16,179.18,5.4,5527797.42,100%
prepare,write,3840,3932160000,178.5,172.52,5.6,5734502.74,100%
prepare,write,3840,3932160000,179.17,173.23,5.58,5713015.47,100%
prepare,write,3840,3932160000,158.48,152.55,6.31,6458350.1,100%
