Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
init,write,0,0,N/A,N/A,0,0,N/A
prepare,write,7680,122880000,104.71,104.59,19.09,305405.69,100%
write,write,937,6475008,1974.06,1974,8.11,56024.52,100%
read,read,9622,153952000,199.42,199.35,80.23,1283678.66,100%
cleanup,delete,7680,0,97.11,97.11,20.6,0,100%
cleanup,delete,47280,0,49.6,49.6,40.32,0,100%
dispose,delete,0,0,N/A,N/A,0,0,N/A
