Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
init,write,0,0,N/A,N/A,0,0,N/A
prepare,write,8064,129024000,138.83,138.72,14.41,230621.65,100%
write,write,715,3848192,2567.72,2567.67,6.24,33582.32,100%
read,read,9099,145584000,210.84,210.76,75.89,1214166.65,100%
cleanup,delete,8064,0,93.64,93.64,21.36,0,100%
cleanup,delete,49644,0,49.29,49.29,40.57,0,100%
dispose,delete,0,0,N/A,N/A,0,0,N/A
