Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,Min-Version,Version,Max-Version
06:18:19,70,64,0,0,801.73,798,801.73,798,13.7,12.52,0,0,100%,100%,0,0,0
06:18:24,283,301,0,0,740.84,772.08,740.84,772.08,51.1,54.47,0,0,100%,100%,1,1,1
06:18:29,302,272,0,0,844.96,898.35,844.96,898.35,67.56,56.9,0,0,100%,100%,2,2,2
06:18:34,352,385,0,0,720.47,628.55,720.47,628.55,67.72,77.99,0,0,100%,100%,3,3,3
06:18:39,277,600,0,0,1003.66,432.45,1003.66,432.45,47.87,115.5,0,0,100%,100%,4,4,4
06:18:44,247,693,0,0,1068.07,384.89,1068.07,384.89,45.16,132.98,0,0,100%,100%,5,5,5
06:18:49,399,841,0,0,642.3,265.88,642.3,265.88,73.98,162.84,0,0,100%,100%,6,6,6
06:18:54,897,1094,0,0,296.02,244.32,296.02,244.32,176.32,217.17,0,0,100%,100%,7,7,7
06:18:59,926,1117,0,0,220.12,199.48,220.12,199.48,179.06,219.17,0,0,100%,100%,8,8,8
06:19:04,1216,1396,0,0,205.63,206.92,205.63,206.92,242.58,275.8,0,0,100%,100%,9,9,9
06:19:09,748,1416,0,0,321.28,140.54,321.28,140.54,150.31,280.57,0,0,100%,100%,10,10,10
06:19:14,1073,1603,0,0,228.89,156.73,228.89,156.73,211.79,318.36,0,0,100%,100%,11,11,11
06:19:19,1146,1609,0,0,173.49,157.85,173.49,157.85,225.28,319.73,0,0,100%,100%,12,12,12
06:19:24,640,1022,0,0,316.66,172.21,316.66,172.21,126.57,197.62,0,0,100%,100%,13,13,13
06:19:29,469,1061,0,0,582.87,298.1,582.87,298.1,104.11,214.96,0,0,100%,100%,14,14,14
06:19:34,897,850,0,0,315.9,264.71,315.9,264.71,175.4,166.49,0,0,100%,100%,15,15,15
06:19:39,1314,1074,0,0,175.33,187.82,175.33,187.82,278.12,220.68,0,0,100%,100%,16,16,16
06:19:44,1227,1155,0,0,181.94,184.96,181.94,184.96,240.86,228.76,0,0,100%,100%,17,17,17
06:19:49,1481,1424,0,0,163.93,195.8,163.93,195.8,298.05,283.28,0,0,100%,100%,18,18,18
06:19:54,3780,1282,0,0,52.05,194.6,52.05,194.6,739.36,249.22,0,0,100%,100%,19,19,19
06:19:59,1287,1201,0,0,223.03,202.59,223.03,202.59,254.37,254.3,0,0,100%,100%,20,20,20
06:20:04,1616,1537,0,0,168.52,158.19,168.52,158.19,326.04,316.08,0,0,100%,100%,21,21,21
06:20:09,2603,1973,0,0,97.53,123.92,97.53,123.92,510.5,388.03,0,0,100%,100%,22,22,22
06:20:14,1853,1993,0,0,120.56,121.79,120.56,121.79,362.36,396.32,0,0,100%,100%,23,23,23
06:20:19,3821,1920,0,0,61.73,129.92,61.73,129.92,754.59,377.83,0,0,100%,100%,24,24,24
06:20:24,4383,2104,0,0,53.66,117.53,53.66,117.53,878.32,412.23,0,0,100%,100%,25,25,25
06:20:29,3313,2116,0,0,69.48,110.82,69.48,110.82,659.32,416.94,0,0,100%,100%,26,26,26
06:20:34,2296,2363,0,0,108.82,96.56,108.82,96.56,460.99,481.82,0,0,100%,100%,27,27,27
06:20:39,3563,2557,0,0,65.38,98.12,65.38,98.12,708.21,523.83,0,0,100%,100%,28,28,28
06:20:44,3120,2608,0,0,77.1,87.24,77.1,87.24,619.95,530.65,0,0,100%,100%,29,29,29
06:20:49,6946,2640,0,0,36.41,96.23,36.41,96.23,1329.56,525.72,0,0,100%,100%,30,30,30
06:20:54,2555,2640,0,0,93.75,92.24,93.75,92.24,504.31,522.16,0,0,100%,100%,31,31,31
06:20:59,2682,2738,0,0,87.25,88.84,87.25,88.84,533.19,542.33,0,0,100%,100%,32,32,32
06:21:04,2875,2900,0,0,83.14,80.26,83.14,80.26,577.61,574.2,0,0,100%,100%,33,33,33
06:21:09,2957,3030,0,0,80.21,80.02,80.21,80.02,590.59,614.74,0,0,100%,100%,34,34,34
