Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,Min-Version,Version,Max-Version
06:03:51,98,1568000,728.13,728,19.23,307654.99,100%,0,0,0
06:03:56,277,4432000,746.67,746.55,50.88,814013.92,100%,1,1,1
06:04:01,286,4576000,847.17,847.07,63.81,1020959.52,100%,2,2,2
06:04:06,363,5808000,727.81,727.69,71.17,1138798.5,100%,3,3,3
06:04:11,400,6400000,777.83,777.72,70.49,1127860.18,100%,4,4,4
06:04:16,742,11872000,368.58,368.47,140.11,2241717.08,100%,5,5,5
06:04:21,810,12960000,250.36,250.24,160.8,2572725.72,100%,6,6,6
06:04:26,996,15936000,186.54,186.44,205.81,3292958.79,100%,7,7,7
06:04:31,1196,19136000,218.05,217.94,241.05,3856799.57,100%,8,8,8
06:04:36,1313,21008000,165.68,165.57,264,4224076.24,100%,9,9,9
06:04:41,1542,24672000,150.67,150.56,307.34,4917434.62,100%,10,10,10
06:04:46,1701,27216000,169.04,168.94,337.44,5399105.92,100%,11,11,11
06:04:51,1756,28096000,132.13,132.02,349.87,5597843.3,100%,12,12,12
06:04:56,1893,30288000,122.04,121.94,380.72,6091465.77,100%,13,13,13
06:05:01,2149,34384000,116.69,116.57,428.53,6856482.1,100%,14,14,14
06:05:06,2264,36224000,104.14,104.04,447.78,7164510.37,100%,15,15,15
06:05:11,2263,36208000,105.88,105.77,462.93,7406889.78,100%,16,16,16
06:05:16,2421,38736000,94.88,94.78,505.4,8086384.48,100%,17,17,17
06:05:21,2470,39520000,99.77,99.67,494.99,7919901.28,100%,18,18,18
06:05:26,2362,37792000,99.99,99.88,465.54,7448689.89,100%,19,19,19
06:05:31,2482,39712000,98.05,97.92,504.71,8075290.94,100%,20,20,20
06:05:36,2547,40752000,95.47,95.36,503.06,8048930.32,100%,21,21,21
06:05:41,2649,42384000,91.52,91.41,524.55,8392844.9,100%,22,22,22
06:05:46,2746,43936000,88.52,88.41,541.96,8671390.15,100%,23,23,23
06:05:51,2691,43056000,90.23,90.11,531.33,8501302.89,100%,24,24,24
06:05:56,2417,38672000,99.51,99.4,472.47,7559462.71,100%,25,25,25
06:06:01,1868,29888000,128.72,128.59,366.67,5866641.59,100%,26,26,26
06:06:06,1735,27760000,145,144.89,348.97,5583477.59,100%,27,27,27
06:06:11,1835,29360000,129.23,129.12,356.11,5697754.61,100%,28,28,28
06:06:16,2466,39456000,98.7,98.59,505.57,8089143.8,100%,29,29,29
06:06:21,2490,39840000,97.67,97.56,491.25,7860014.3,100%,30,30,30
06:06:26,2442,39072000,98.82,98.7,476.27,7620386.99,100%,31,31,31
06:06:31,1737,27792000,128.66,128.55,352.48,5639731.95,100%,32,32,32
06:06:36,1922,30752000,129.41,129.3,396.42,6342725.12,100%,33,33,33
06:06:41,2345,37520000,104.32,104.21,461.33,7381353.08,100%,34,34,34
06:06:46,1703,27248000,132.09,131.99,332.77,5324255.01,100%,35,35,35
06:06:51,1535,24560000,160.23,160.11,327.78,5244420.57,100%,36,36,36
06:06:56,1583,25328000,158.94,158.84,301.69,4827115.05,100%,37,37,37
06:07:01,1699,27184000,144.66,144.56,332.37,5317944.55,100%,38,38,38
06:07:06,1818,29088000,132.12,132.01,355.53,5688536.79,100%,39,39,39
06:07:11,1883,30128000,126.6,126.5,377.91,6046585.25,100%,40,40,40
06:07:16,2272,36352000,107.4,107.29,454.4,7270432.25,100%,41,41,41
06:07:21,2023,32368000,112.64,112.52,399.22,6387498.42,100%,42,42,42
06:07:26,2110,33760000,113.54,113.44,438.51,7016207.63,100%,43,43,43
06:07:31,1764,28224000,139.34,139.23,353.54,5656577.03,100%,44,44,44
06:07:36,1710,27360000,143.66,143.55,334.47,5351484.88,100%,45,45,45
06:07:41,2240,35840000,106.87,106.77,440.44,7047010.98,100%,46,46,46
06:07:46,1818,29088000,130.64,130.54,360.59,5769406.87,100%,47,47,47
06:07:51,1815,29040000,135.29,135.19,368.71,5899409.39,100%,48,48,48
06:07:56,2144,34304000,113.89,113.79,421.37,6741997.12,100%,49,49,49
06:08:01,1950,31200000,122.85,122.74,382.6,6121654.4,100%,50,50,50
06:08:06,1752,28032000,139.98,139.85,351.84,5629483.33,100%,51,51,51
06:08:11,1943,31088000,126.67,126.55,379.31,6068884.09,100%,52,52,52
06:08:16,1688,27008000,142.32,142.2,330.82,5293084.8,100%,53,53,53
06:08:21,2022,32352000,118.18,118.07,402.08,6433305.17,100%,54,54,54
06:08:26,2127,34032000,114.5,114.39,428.97,6863559.56,100%,55,55,55
06:08:31,1758,28128000,118.88,118.77,344.63,5514006.34,100%,56,56,56
06:08:36,2119,33904000,115.88,115.76,468.23,7491601.52,100%,57,57,57
06:08:41,2308,36928000,100.89,100.77,455.59,7289402.07,100%,58,58,58
06:08:46,2289,36624000,104.24,104.12,471.04,7536648.09,100%,59,59,59
06:08:51,2165,34640000,108.95,108.84,432.45,6919186.58,100%,60,60,60
06:08:56,2336,37376000,104.31,104.19,478.43,7654926.7,100%,61,61,61
06:09:01,2111,33776000,114.87,114.76,409.15,6546377.57,100%,62,62,62
06:09:06,1724,27584000,123.72,123.6,345.59,5529450.19,100%,63,63,63
06:09:11,2535,40560000,96.86,96.74,557.33,8917221.19,100%,64,64,64
06:09:16,1797,28752000,134.85,134.73,348.72,5579467.63,100%,65,65,65
06:09:21,1875,30000000,122.5,122.39,373.5,5975921.13,100%,66,66,66
06:09:26,1795,28720000,142.91,142.79,362.31,5796964.99,100%,67,67,67
06:09:31,1745,27920000,140.4,140.28,341.8,5468816.02,100%,68,68,68
06:09:36,1259,20144000,156.85,156.72,243.16,3890524.62,100%,69,69,69
06:09:41,1252,20032000,197.54,197.42,292.38,4678041.02,100%,70,70,70
06:09:46,1475,23600000,170.46,170.34,278.44,4455031.66,100%,71,71,71
06:09:51,1129,18064000,209.53,209.43,227.27,3636301.2,100%,72,72,72
06:09:56,1401,22416000,190.63,190.5,266.47,4263579.45,100%,73,73,73
06:10:01,1565,25040000,163.1,162.99,294.12,4705894.2,100%,74,74,74
06:10:06,1517,24272000,160.08,159.97,294.39,4710265.69,100%,75,75,75
06:10:11,1477,23632000,150.77,150.65,289.87,4637860.11,100%,76,76,76
06:10:16,1655,26480000,144.59,144.49,349.94,5599007.66,100%,77,77,77
06:10:21,1255,20080000,174.28,174.15,254.62,4073981.06,100%,78,78,78
06:10:26,1138,18208000,199.33,199.21,240.61,3849763.35,100%,79,79,79
06:10:31,1584,25344000,154.18,154.08,345.49,5527846.62,100%,80,80,80
06:10:36,1763,28208000,136.63,136.52,368.79,5900646.22,100%,80,80,81
06:10:41,1421,22736000,164.96,164.86,278.63,4458033.66,100%,80,81,82
