Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,Min-Version,Version,Max-Version
12:20:49,20,20480000,1278.55,1271.8,3.91,4004730.44,100%,0,0,0
12:20:54,200,204800000,1283.26,1276.59,33.51,34311839.66,100%,1,1,1
12:20:59,191,195584000,1564.01,1558.01,33.88,34693636.66,100%,2,2,2
12:21:04,175,179200000,1541.71,1535.75,31.15,31893344.73,100%,3,3,3
12:21:09,182,186368000,1528.9,1523.08,31.41,32163242.4,100%,4,4,4
12:21:14,127,130048000,1624.94,1618.91,21.44,21959095.11,100%,5,5,5
12:21:19,150,153600000,1409.81,1403.84,34.65,35481755.81,100%,6,6,6
12:21:24,181,185344000,1154.93,1149.01,41.36,42349689.05,100%,7,7,7
12:21:29,170,174080000,1508.24,1502.18,37.31,38201733.2,100%,8,8,8
12:21:34,155,158720000,1537.91,1531.99,29.21,29909937.66,100%,9,9,9
12:21:39,207,211968000,1419,1413.18,38.99,39928281.61,100%,10,10,10
12:21:44,234,239616000,859.35,853.44,44.29,45355346.88,100%,11,11,11
12:21:49,359,367616000,705.27,699.35,79.92,81842999.6,100%,12,12,12
12:21:54,362,370688000,606.66,600.78,71.35,73060989.31,100%,13,13,13
12:21:59,384,393216000,599.46,593.37,78.51,80396814.4,100%,14,14,14
12:22:04,432,442368000,575.17,569.12,85.54,87594832.69,100%,15,15,15
12:22:09,463,474112000,538.65,532.45,91.1,93282063.34,100%,16,16,16
12:22:14,528,540672000,461.72,455.65,102.01,104456361.5,100%,17,17,17
12:22:19,535,547840000,524.41,518.31,105.26,107782177.01,100%,18,18,18
12:22:24,532,544768000,388.69,382.46,104.7,107209082.35,100%,19,19,19
12:22:29,589,603136000,398.92,392.75,125.46,128475206.13,100%,20,20,20
12:22:34,597,611328000,341.68,335.49,122.92,125871345.25,100%,21,21,21
12:22:39,664,679936000,388.07,381.77,141.59,144987926.49,100%,22,22,22
12:22:44,628,643072000,404.03,397.84,122.15,125081571.57,100%,23,23,23
12:22:49,676,692224000,372.33,366.1,131.42,134572011.5,100%,24,24,24
12:22:54,727,744448000,359.54,353.24,142.17,145578132.04,100%,25,25,25
12:22:59,756,774144000,329.75,323.47,147.95,151504660.83,100%,26,26,26
12:23:04,784,802816000,296.32,289.99,158.9,162716974.43,100%,27,27,27
12:23:09,737,754688000,285.86,279.37,150.3,153909384.07,100%,28,28,28
12:23:14,794,813056000,290.38,283.88,168.82,172870771.25,100%,29,29,29
12:23:19,824,843776000,295.82,289.3,164.5,168451289.87,100%,30,30,30
12:23:24,852,872448000,294.9,288.44,166.95,170960934.76,100%,31,31,31
12:23:29,846,866304000,279.61,273.16,165.27,169236053.19,100%,32,32,32
12:23:34,929,951296000,262.83,256.27,188.04,192553151.28,100%,33,33,33
12:23:39,934,956416000,262.68,256.25,182.94,187331345.48,100%,34,34,34
12:23:44,890,911360000,271.82,265.33,175,179203281.28,100%,35,35,35
12:23:49,961,984064000,264.06,257.59,193.61,198256130.46,100%,36,36,36
12:23:54,915,936960000,255.36,249.1,178.35,182634873.85,100%,37,37,37
12:23:59,988,1011712000,241.7,235.47,208.09,213084259.96,100%,38,38,38
12:24:04,964,987136000,239.78,233.45,194.17,198832460.45,100%,39,39,39
12:24:09,1016,1040384000,244.11,237.7,205.42,210353095.1,100%,40,40,40
12:24:14,1029,1053696000,229.03,222.72,201.8,206640156.68,100%,41,41,41
12:24:19,1007,1031168000,234.91,228.49,200.38,205192920.24,100%,42,42,42
12:24:24,1035,1059840000,232.25,225.87,205.31,210239331.15,100%,43,43,43
12:24:29,1087,1113088000,226.94,220.52,216.69,221888078.51,100%,44,44,44
12:24:34,1045,1070080000,231.32,224.98,203.82,208711120.35,100%,45,45,45
12:24:39,1019,1043456000,226.21,219.79,203.9,208794220.41,100%,46,46,46
12:24:44,1089,1115136000,224.34,217.97,227.84,233306551.9,100%,47,47,47
12:24:49,1012,1036288000,223.05,216.52,197.29,202025609.24,100%,48,48,48
12:24:54,1059,1084416000,222.86,216.38,225.04,230440415.4,100%,49,49,49
12:24:59,1082,1107968000,227.61,221.17,219.59,224859368.42,100%,50,50,50
12:25:04,1051,1076224000,228.36,221.94,206.12,211069172.28,100%,51,51,51
12:25:09,1096,1122304000,223.52,217.05,218.93,224180446.6,100%,52,52,52
12:25:14,1087,1113088000,221.34,214.96,212.41,217509368.2,100%,53,53,53
12:25:19,1067,1092608000,220.41,214.01,213.48,218600398.94,100%,54,54,54
12:25:24,1089,1115136000,221.82,215.25,220.34,225633256.07,100%,55,55,55
12:25:29,1111,1137664000,220.8,214.26,221.87,227198513.48,100%,56,56,56
12:25:34,1106,1132544000,221.73,215.29,216.6,221793863.42,100%,57,57,57
12:25:39,1084,1110016000,222.45,216.03,211.29,216361819.59,100%,58,58,58
12:25:44,1038,1062912000,221.97,215.48,205.63,210570072.35,100%,59,59,59
12:25:49,1082,1107968000,222.7,216.31,224.16,229544037.75,100%,60,60,60
12:25:54,1120,1146880000,218.85,212.33,223.28,228634104.65,100%,61,61,61
12:25:59,1124,1150976000,218.13,211.77,220.03,225308519.67,100%,62,62,62
12:26:04,1125,1152000000,217.8,211.41,220.42,225712623.34,100%,63,63,63
12:26:09,1121,1147904000,219.74,213.22,218.5,223740192,100%,64,64,64
12:26:14,1132,1159168000,216.57,210.06,221.61,226927471.12,100%,65,65,65
12:26:19,1064,1089536000,219.99,213.51,209.07,214092108.35,100%,66,66,66
12:26:24,1114,1140736000,216.05,209.58,227.28,232738096.68,100%,67,67,67
12:26:29,1075,1100800000,218.62,212.19,213.47,218595282.62,100%,68,68,68
12:26:34,1092,1118208000,214.99,208.52,223.49,228848798.06,100%,69,69,69
12:26:39,1086,1112064000,220.86,214.4,221.55,226871404.26,100%,70,70,70
12:26:44,1138,1165312000,215.84,209.43,227.19,232641982.12,100%,71,71,71
12:26:49,1131,1158144000,216.07,209.73,222.03,227361431.37,100%,72,72,72
12:26:54,1110,1136640000,216.23,209.79,217.39,222609869.6,100%,73,73,73
12:26:59,1069,1094656000,215.51,209.03,213.67,218799706.17,100%,74,74,74
