Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,4032,0,86.58,86.58,11.55,0,100%
cleanup,delete,4032,0,102.51,102.51,9.75,0,100%
cleanup,delete,4032,0,104.56,104.56,9.56,0,100%
cleanup,delete,4032,0,90.13,90.13,11.09,0,100%
cleanup,delete,4032,0,110.98,110.98,9.01,0,100%
cleanup,delete,4032,0,108.57,108.57,9.21,0,100%
cleanup,delete,4032,0,105.79,105.79,9.45,0,100%
cleanup,delete,4032,0,103.81,103.81,9.63,0,100%
cleanup,delete,4032,0,96.26,96.26,10.39,0,100%
cleanup,delete,4032,0,95.72,95.72,10.45,0,100%
cleanup,delete,4032,0,105.04,105.04,9.52,0,100%
cleanup,delete,4032,0,115.4,115.4,8.67,0,100%
cleanup,delete,4032,0,106.67,106.67,9.37,0,100%
cleanup,delete,4032,0,105.36,105.36,9.49,0,100%
cleanup,delete,4032,0,100.36,100.36,9.96,0,100%
cleanup,delete,4032,0,106.27,106.27,9.41,0,100%
cleanup,delete,4032,0,87.29,87.29,11.46,0,100%
cleanup,delete,4032,0,107.25,107.25,9.32,0,100%
cleanup,delete,4032,0,100.08,100.08,9.99,0,100%
cleanup,delete,4032,0,117.05,117.05,8.54,0,100%
cleanup,delete,4032,0,88.14,88.14,11.35,0,100%
cleanup,delete,4032,0,103.42,103.42,9.67,0,100%
cleanup,delete,4032,0,86.92,86.92,11.5,0,100%
cleanup,delete,4032,0,83.81,83.81,11.93,0,100%
cleanup,delete,4032,0,110.04,110.04,9.09,0,100%
cleanup,delete,4032,0,94.11,94.11,10.63,0,100%
cleanup,delete,4032,0,119.18,119.18,8.39,0,100%
cleanup,delete,4032,0,112.24,112.24,8.91,0,100%
cleanup,delete,4032,0,98.38,98.38,10.16,0,100%
cleanup,delete,4032,0,115.87,115.87,8.63,0,100%
cleanup,delete,4032,0,84.26,84.26,11.87,0,100%
cleanup,delete,4032,0,116.23,116.23,8.6,0,100%
cleanup,delete,4032,0,113.66,113.66,8.8,0,100%
cleanup,delete,4032,0,117.45,117.45,8.51,0,100%
cleanup,delete,4032,0,119.48,119.48,8.37,0,100%
cleanup,delete,4032,0,113.12,113.12,8.84,0,100%
cleanup,delete,4032,0,111.46,111.46,8.97,0,100%
cleanup,delete,4032,0,112.67,112.67,8.88,0,100%
cleanup,delete,4032,0,114.11,114.11,8.76,0,100%
cleanup,delete,4032,0,114.88,114.88,8.7,0,100%
cleanup,delete,3840,0,96.34,96.34,10.38,0,100%
cleanup,delete,3840,0,104.42,104.42,9.58,0,100%
cleanup,delete,3840,0,95.33,95.33,10.49,0,100%
cleanup,delete,3840,0,95.81,95.81,10.44,0,100%
cleanup,delete,3840,0,108.06,108.06,9.25,0,100%
cleanup,delete,3840,0,99.19,99.19,10.08,0,100%
cleanup,delete,3840,0,103.99,103.99,9.62,0,100%
cleanup,delete,3840,0,94.96,94.96,10.53,0,100%
cleanup,delete,24822,0,48.01,48.01,20.82,0,100%
cleanup,delete,24822,0,50.64,50.64,19.73,0,100%
cleanup,delete,24822,0,50.91,50.91,19.63,0,100%
cleanup,delete,24822,0,48.52,48.52,20.6,0,100%
cleanup,delete,24822,0,51.91,51.91,19.25,0,100%
cleanup,delete,24822,0,51.53,51.53,19.4,0,100%
cleanup,delete,24822,0,51.1,51.1,19.55,0,100%
cleanup,delete,24822,0,50.77,50.77,19.68,0,100%
cleanup,delete,24822,0,49.46,49.46,20.2,0,100%
cleanup,delete,24822,0,49.39,49.39,20.23,0,100%
cleanup,delete,24822,0,50.95,50.95,19.61,0,100%
cleanup,delete,24822,0,52.66,52.66,18.98,0,100%
cleanup,delete,24822,0,51.35,51.35,19.46,0,100%
cleanup,delete,24822,0,51.15,51.15,19.54,0,100%
cleanup,delete,24822,0,50.12,50.12,19.94,0,100%
cleanup,delete,24822,0,51.09,51.09,19.56,0,100%
cleanup,delete,24822,0,48.13,48.13,20.78,0,100%
cleanup,delete,24822,0,51.42,51.42,19.45,0,100%
cleanup,delete,24822,0,50.16,50.16,19.93,0,100%
cleanup,delete,24822,0,52.95,52.95,18.88,0,100%
cleanup,delete,24822,0,48.21,48.21,20.74,0,100%
cleanup,delete,24822,0,50.74,50.74,19.7,0,100%
cleanup,delete,24822,0,48.11,48.11,20.78,0,100%
cleanup,delete,24822,0,47.61,47.61,21,0,100%
cleanup,delete,24822,0,51.81,51.81,19.3,0,100%
cleanup,delete,24822,0,49.17,49.17,20.33,0,100%
cleanup,delete,24822,0,53.44,53.44,18.71,0,100%
cleanup,delete,24822,0,52.31,52.31,19.12,0,100%
cleanup,delete,24822,0,49.9,49.9,20.04,0,100%
cleanup,delete,24822,0,52.78,52.78,18.94,0,100%
cleanup,delete,24822,0,47.55,47.55,21.03,0,100%
cleanup,delete,24822,0,52.79,52.79,18.94,0,100%
cleanup,delete,24822,0,52.36,52.36,19.1,0,100%
cleanup,delete,24822,0,52.97,52.97,18.87,0,100%
cleanup,delete,24822,0,53.28,53.28,18.76,0,100%
cleanup,delete,24822,0,52.23,52.23,19.14,0,100%
cleanup,delete,24822,0,51.99,51.99,19.23,0,100%
cleanup,delete,24822,0,52.2,52.2,19.15,0,100%
cleanup,delete,24822,0,52.32,52.32,19.11,0,100%
cleanup,delete,24822,0,52.45,52.45,19.07,0,100%
cleanup,delete,23640,0,49.36,49.36,20.26,0,100%
cleanup,delete,23640,0,50.68,50.68,19.73,0,100%
cleanup,delete,23640,0,49.1,49.1,20.37,0,100%
cleanup,delete,23640,0,49.19,49.19,20.33,0,100%
