Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
prepare,write,4032,1032192000,203.92,202.25,4.9,1254915.69,100%
prepare,write,4032,1032192000,205.68,204.03,4.86,1244187.94,100%
prepare,write,4032,1032192000,210.49,208.86,4.75,1215723.73,100%
prepare,write,4032,1032192000,214.89,213.24,4.65,1190890,100%
prepare,write,4032,1032192000,224.49,222.83,4.45,1139967.99,100%
prepare,write,4032,1032192000,211.89,210.26,4.72,1207702.59,100%
prepare,write,4032,1032192000,221.58,219.93,4.51,1154911.77,100%
prepare,write,4032,1032192000,219.28,217.64,4.56,1167062.4,100%
prepare,write,4032,1032192000,226.3,224.66,4.42,1130889.23,100%
prepare,write,4032,1032192000,230.24,228.61,4.34,1111518.88,100%
prepare,write,4032,1032192000,212.91,211.26,4.7,1201926.92,100%
prepare,write,4032,1032192000,222.06,220.43,4.5,1152447.6,100%
prepare,write,4032,1032192000,213.92,212.28,4.67,1196275.55,100%
prepare,write,4032,1032192000,216.68,215.05,4.61,1181076.09,100%
prepare,write,4032,1032192000,209.27,207.62,4.78,1222876.33,100%
prepare,write,4032,1032192000,208.67,207.01,4.79,1226389.56,100%
prepare,write,4032,1032192000,237.15,235.5,4.22,1079146.75,100%
prepare,write,4032,1032192000,249.78,248.12,4,1024588.53,100%
prepare,write,4032,1032192000,238.34,236.67,4.19,1073731.45,100%
prepare,write,4032,1032192000,251.17,249.53,3.98,1018938.66,100%
prepare,write,4032,1032192000,239.34,237.69,4.18,1069244.53,100%
prepare,write,4032,1032192000,229.73,228.07,4.35,1113992.47,100%
prepare,write,4032,1032192000,230.78,229.12,4.33,1108914.47,100%
prepare,write,4032,1032192000,229.34,227.67,4.36,1115917.02,100%
prepare,write,4032,1032192000,236.66,234.99,4.22,1081362.64,100%
prepare,write,4032,1032192000,228.83,227.19,4.37,1118356.93,100%
prepare,write,4032,1032192000,245.21,243.56,4.08,1043684,100%
prepare,write,4032,1032192000,230.06,228.42,4.35,1112365.76,100%
prepare,write,4032,1032192000,253.36,251.73,3.95,1010105.04,100%
prepare,write,4032,1032192000,247.44,245.78,4.04,1034278.14,100%
prepare,write,4032,1032192000,247,245.35,4.05,1036111.61,100%
prepare,write,4032,1032192000,221.35,219.7,4.52,1156143.28,100%
prepare,write,4032,1032192000,239.86,238.33,4.17,1066929.08,100%
prepare,write,4032,1032192000,243.52,242.01,4.11,1050950.41,100%
prepare,write,4032,1032192000,240.36,238.81,4.16,1064735.64,100%
prepare,write,4032,1032192000,240.83,239.29,4.15,1062677.02,100%
prepare,write,4032,1032192000,253.42,251.88,3.94,1009917.26,100%
prepare,write,4032,1032192000,251.27,249.73,3.98,1018548.54,100%
prepare,write,4032,1032192000,242.73,241.2,4.12,1054387.92,100%
prepare,write,4032,1032192000,249.98,248.45,4,1023829.36,100%
prepare,write,3840,983040000,199.09,197.55,5.02,1285402.71,100%
prepare,write,3840,983040000,246.93,245.39,4.05,1036415.39,100%
prepare,write,3840,983040000,247.52,245.97,4.04,1033951.79,100%
prepare,write,3840,983040000,197.99,196.45,5.05,1292533.2,100%
prepare,write,3840,983040000,238.37,236.85,4.19,1073641.37,100%
prepare,write,3840,983040000,244.43,242.92,4.09,1047001.31,100%
prepare,write,3840,983040000,250.68,249.14,3.99,1020941.43,100%
prepare,write,3840,983040000,246.06,244.52,4.06,1040074.57,100%
