Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,Min-Version,Version,Max-Version
05:03:49,20,20480000,1272.7,1266,3.93,4023180.6,100%,0,0,0
05:03:54,207,211968000,1255.85,1249.11,35.04,35880459.92,100%,1,1,1
05:03:59,173,177152000,1556.06,1550.12,32.83,33617409.12,100%,2,2,2
05:04:04,181,185344000,1603.44,1597.61,30.66,31394524.93,100%,3,3,3
05:04:09,173,177152000,1538.89,1532.94,30.57,31304393.39,100%,4,4,4
05:04:14,117,119808000,1527.92,1521.89,20.16,20646652.75,100%,5,5,5
05:04:19,187,191488000,1275.36,1269.23,42.98,44012075.82,100%,6,6,6
05:04:24,196,200704000,1244.85,1238.81,38.71,39643696.58,100%,7,7,7
05:04:29,170,174080000,1534.42,1528.52,32.83,33617074,100%,8,8,8
05:04:34,156,159744000,1474.03,1468.04,29.92,30633656.07,100%,9,9,9
05:04:39,219,224256000,1245.21,1239.37,44.53,45600055.93,100%,10,10,10
05:04:44,276,282624000,838.95,832.9,51.2,52430498.33,100%,11,11,11
05:04:49,355,363520000,620.47,614.54,77.73,79593775.58,100%,12,12,12
05:04:54,398,407552000,546.81,540.74,83.6,85606962.28,100%,13,13,13
05:04:59,419,429056000,612.53,606.35,86.31,88386498.51,100%,14,14,14
05:05:04,396,405504000,574.12,568.02,78.09,79966477.36,100%,15,15,15
05:05:09,416,425984000,536.89,530.93,80.74,82678786.96,100%,16,16,16
05:05:14,518,530432000,544.12,538.13,102.75,105217244.66,100%,17,17,17
05:05:19,575,588800000,389.24,383.22,110.92,113581944.03,100%,18,18,18
05:05:24,592,606208000,372.58,366.6,116.59,119384424.02,100%,19,19,19
05:05:29,618,632832000,453.11,447.01,122.38,125320309.22,100%,20,20,20
05:05:34,659,674816000,358.98,352.96,134.75,137982540.16,100%,21,21,21
05:05:39,653,668672000,330.96,324.97,130.55,133685096.98,100%,22,22,22
05:05:44,668,684032000,380.56,374.54,132.63,135816669.48,100%,23,23,23
05:05:49,692,708608000,360.03,353.98,137.06,140345536.05,100%,24,24,24
05:05:54,724,741376000,339.57,333.48,148.07,151621696.79,100%,25,25,25
05:05:59,799,818176000,305.5,299.37,161.83,165714373.06,100%,26,26,26
05:06:04,837,857088000,283.51,277.46,163.74,167666841.74,100%,27,27,27
05:06:09,826,845824000,290.03,283.92,163.38,167301193.04,100%,28,28,28
05:06:14,899,920576000,273.97,267.65,183.76,188166182.72,100%,29,29,29
05:06:19,891,912384000,264.75,258.53,178.43,182717110.24,100%,30,30,30
05:06:24,960,983040000,258.59,252.37,197.51,202248728.62,100%,31,31,31
05:06:29,989,1012736000,249.17,242.83,193.41,198052899.64,100%,32,32,32
05:06:34,997,1020928000,239.12,232.86,193.57,198213238.66,100%,33,33,33
05:06:39,906,927744000,244.6,238.36,182.42,186800803.99,100%,34,34,34
05:06:44,1020,1044480000,238.94,232.61,219.55,224817711.41,100%,35,35,35
05:06:49,1032,1056768000,234.33,228.1,202.99,207863602.16,100%,36,36,36
05:06:54,1016,1040384000,238.25,232.11,201.99,206842185.03,100%,37,37,37
05:06:59,977,1000448000,242.02,235.76,192.28,196899342.56,100%,38,38,38
05:07:04,996,1019904000,233.67,227.45,202.61,207472882.23,100%,39,39,39
05:07:09,1005,1029120000,235.69,229.38,205.49,210419097.75,100%,40,40,40
05:07:14,1018,1042432000,236.72,230.35,205.32,210247613.15,100%,41,41,41
05:07:19,1081,1106944000,227.53,221.24,215.74,220920165.19,100%,42,42,42
05:07:24,1049,1074176000,230.19,223.9,204.77,209684555.06,100%,43,43,43
05:07:29,1071,1096704000,224.19,217.86,214.46,219607909.22,100%,44,44,44
05:07:34,1099,1125376000,223.17,216.75,219.85,225129668.41,100%,45,45,45
05:07:39,1051,1076224000,224.01,217.74,205.39,210316384.97,100%,46,46,46
05:07:44,1073,1098752000,220.02,213.77,218.96,224219178.54,100%,47,47,47
05:07:49,1112,1138688000,220.37,213.84,226.35,231780109.66,100%,48,48,48
05:07:54,1064,1089536000,220.44,214.07,208.8,213813411.88,100%,49,49,49
05:07:59,1130,1157120000,218.08,211.78,229.54,235053638.91,100%,50,50,50
05:08:04,1110,1136640000,221.32,214.99,216.97,222172784.77,100%,51,51,51
05:08:09,1104,1130496000,217.39,211.11,216.22,221409447.59,100%,52,52,52
05:08:14,1074,1099776000,219.45,213.17,213.05,218165103.95,100%,53,53,53
05:08:19,1049,1074176000,224.37,217.98,214.68,219836712.62,100%,54,54,54
05:08:24,1072,1097728000,219.81,213.4,216.81,222015415.74,100%,55,55,55
05:08:29,1104,1130496000,223.34,216.97,223.08,228433041,100%,56,56,56
05:08:34,1093,1119232000,220.87,214.49,213.02,218136657.89,100%,57,57,57
05:08:39,1116,1142784000,220.53,214.21,222.77,228117618.13,100%,58,58,58
05:08:44,1111,1137664000,220.34,214.05,217.74,222966740.05,100%,59,59,59
05:08:49,1087,1113088000,221.89,215.45,211.9,216982568.42,100%,60,60,60
05:08:54,1103,1129472000,222.5,216.04,219.96,225239044.01,100%,61,61,61
05:08:59,1104,1130496000,221.63,215.27,216.63,221826508.32,100%,62,62,62
05:09:04,1080,1105920000,221.79,215.41,211.9,216987072.11,100%,63,63,63
05:09:09,1073,1098752000,223.25,216.88,215.75,220928811.4,100%,64,64,64
05:09:14,1045,1070080000,225.03,218.67,209.14,214154971.18,100%,65,65,65
05:09:19,1096,1122304000,220.32,213.95,223.18,228531431.6,100%,66,66,66
05:09:24,1067,1092608000,220.83,214.49,212.58,217680135.17,100%,67,67,67
05:09:29,1101,1127424000,219.47,213.17,222.61,227952711.57,100%,68,68,68
05:09:34,1031,1055744000,218.34,211.89,206.53,211483601.97,100%,69,69,69
05:09:39,1126,1153024000,213.32,206.86,239.86,245612901.61,100%,70,70,70
05:09:44,1116,1142784000,215.3,208.91,222.9,228245552.99,100%,71,71,71
05:09:49,1152,1179648000,213.32,206.88,230.06,235576682.56,100%,72,72,72
05:09:54,1132,1159168000,216.96,210.69,221.17,226482761.7,100%,73,73,73
05:09:59,1076,1101824000,218.41,212.1,210.57,215620549.31,100%,74,74,74
05:10:04,1117,1143808000,218.91,212.56,228.38,233858374.33,100%,75,75,75
05:10:09,1125,1152000000,218.39,212.15,219.7,224972036.26,100%,76,76,76
05:10:14,1138,1165312000,215.73,209.39,222.43,227769078.29,100%,77,77,77
05:10:19,1058,1083392000,217.12,210.78,207.28,212257505.74,100%,78,78,78
05:10:24,1125,1152000000,218.1,211.76,233.68,239285541.75,100%,79,79,79
05:10:29,1032,1056768000,217.79,211.38,201.93,206774622.58,100%,80,80,80
05:10:34,1104,1130496000,218.06,211.7,233.02,238609576.13,100%,81,81,81
05:10:39,1136,1163264000,216.54,210.22,226.04,231465246.43,100%,82,82,82
05:10:44,1127,1154048000,212.58,206.18,221.11,226413241.54,100%,83,83,83
05:10:49,1038,1062912000,216.86,210.5,207.2,212172732.35,100%,84,84,84
05:10:54,1108,1134592000,217.27,211,234.33,239955007.91,100%,85,85,85
05:10:59,1125,1152000000,213.06,206.59,225.24,230649812.67,100%,86,86,86
05:11:04,1115,1141760000,210.54,204.17,223.33,228693458.66,100%,87,87,87
05:11:09,1146,1173504000,213.86,207.58,233.34,238936967.16,100%,88,88,88
05:11:14,1107,1133568000,217.17,210.83,216.37,221559591.85,100%,89,89,89
05:11:19,1132,1159168000,212.87,206.39,225.71,231124055.52,100%,90,90,90
05:11:24,1141,1168384000,214.02,207.59,229.32,234826982.6,100%,91,91,91
05:11:29,1147,1174528000,213.93,207.6,224.29,229669927.81,100%,92,92,92
05:11:34,1145,1172480000,213.71,207.21,224.55,229938112.56,100%,93,93,93
05:11:39,1129,1156096000,212.68,206.31,220.93,226236381.78,100%,94,94,94
05:11:44,1096,1122304000,214.5,208.15,219.25,224514611.38,100%,95,95,95
05:11:49,1134,1161216000,215.93,209.63,231.15,236698971.68,100%,96,96,96
05:11:54,1099,1125376000,213.61,207.29,215.34,220505245.03,100%,97,97,97
05:11:59,1082,1107968000,212.8,206.52,219.83,225104300.01,100%,98,98,98
05:12:04,1154,1181696000,212.29,205.91,240.02,245779750,100%,99,99,99
05:12:09,1132,1159168000,212.34,205.96,221.26,226572411.94,100%,100,100,100
05:12:14,1154,1181696000,212.16,205.71,230.93,236475478.76,100%,101,101,101
05:12:19,1131,1158144000,216.43,210.03,221.7,227016005.47,100%,102,102,102
05:12:24,1081,1106944000,221.34,214.93,212.21,217304641.76,100%,103,103,103
05:12:29,1113,1139712000,216.28,209.88,222.23,227561939.11,100%,104,104,104
05:12:34,1106,1132544000,222.2,215.91,220.43,225720660.87,100%,105,105,105
05:12:39,1120,1146880000,218.98,212.62,219.19,224448616.15,100%,106,106,106
05:12:44,1043,1068032000,215.94,209.57,203.7,208592172.45,100%,107,107,107
05:12:49,1102,1128448000,218.77,212.37,233.16,238759551.68,100%,108,108,108
05:12:54,1132,1159168000,216.77,210.37,226.05,231471243.59,100%,109,109,109
05:12:59,1144,1171456000,214.36,208.02,223.93,229300130.89,100%,110,110,110
05:13:04,1160,1187840000,211.32,204.84,227.13,232584561.8,100%,111,111,111
05:13:09,1127,1154048000,217.62,211.32,220.61,225903576.22,100%,112,112,112
05:13:14,1072,1097728000,215.6,209.25,208.72,213729535.15,100%,113,113,113
05:13:19,1034,1058816000,223.63,217.26,212.71,217813446.97,100%,114,114,114
05:13:24,1060,1085440000,221.3,214.9,221.36,226670287.36,100%,115,115,115
05:13:29,1070,1095680000,219.18,212.82,219.05,224308980.15,100%,116,116,116
05:13:34,1087,1113088000,216.79,210.41,221.47,226785246.48,100%,117,117,117
05:13:39,1105,1131520000,213.21,206.8,225.35,230757586.7,100%,118,118,118
05:13:44,1161,1188864000,211.85,205.47,236.2,241864103.62,100%,119,119,119
05:13:49,1148,1175552000,214.24,207.87,223.99,229369941.35,100%,120,120,120
05:13:54,1133,1160192000,216.65,210.27,221.55,226865118.92,100%,121,121,121
05:13:59,1146,1173504000,213.5,207.16,224.74,230131446.83,100%,122,122,122
