Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,Min-Version,Version,Max-Version
05:59:34,50,37,0,0,1017.08,1102.14,1017.08,1102.14,9.83,7.26,0,0,100%,100%,0,0,0
05:59:39,200,214,0,0,1090.95,1112.73,1090.95,1112.73,34.85,36.96,0,0,100%,100%,1,1,1
05:59:44,219,192,0,0,1278.56,1311.99,1278.56,1311.99,45.42,41.07,0,0,100%,100%,2,2,2
05:59:49,196,193,0,0,1299.25,1327.32,1299.25,1327.32,36.95,37,0,0,100%,100%,3,3,3
05:59:54,222,194,0,0,1257.55,1338.31,1257.55,1338.31,38.15,35.91,0,0,100%,100%,4,4,4
05:59:59,285,255,0,0,981.47,1029.44,981.47,1029.44,49.39,46.78,0,0,100%,100%,5,5,5
06:00:04,138,197,0,0,1697.53,1419.91,1697.53,1419.91,24.69,33.3,0,0,100%,100%,6,6,6
06:00:09,115,271,0,0,1624.73,896.05,1624.73,896.05,22.62,51.17,0,0,100%,100%,7,7,7
06:00:14,173,318,0,0,1028.25,720.53,1028.25,720.53,40.56,61.76,0,0,100%,100%,8,8,8
06:00:19,213,363,0,0,1218.15,556.63,1218.15,556.63,48.54,75.09,0,0,100%,100%,9,9,9
06:00:24,232,525,0,0,1115.57,497.72,1115.57,497.72,44.12,105.27,0,0,100%,100%,10,10,10
06:00:29,501,558,0,0,555.67,360.51,555.67,360.51,98.22,114.9,0,0,100%,100%,11,11,11
06:00:34,608,721,0,0,358.41,320.41,358.41,320.41,105.53,162.34,0,0,100%,100%,12,12,12
06:00:39,951,734,0,0,227.68,233.73,227.68,233.73,189.67,143.52,0,0,100%,100%,13,13,13
06:00:44,1283,841,0,0,240.07,409.24,240.07,409.24,253.18,167.97,0,0,100%,100%,14,14,14
06:00:49,864,918,0,0,236.77,268.39,236.77,268.39,161.82,179.83,0,0,100%,100%,15,15,15
06:00:54,929,1139,0,0,283.09,211.12,283.09,211.12,188.52,226.96,0,0,100%,100%,16,16,16
06:00:59,1123,1340,0,0,191.3,193.86,191.3,193.86,220.38,263.93,0,0,100%,100%,17,17,17
06:01:04,2567,1266,0,0,89.12,178.37,89.12,178.37,524.43,247.87,0,0,100%,100%,18,18,18
06:01:09,2784,1306,0,0,95.09,176.92,95.09,176.92,553.13,282.85,0,0,100%,100%,19,19,19
06:01:14,2190,1405,0,0,114.52,175.05,114.52,175.05,433.61,278.72,0,0,100%,100%,20,20,20
06:01:19,1481,1552,0,0,164.63,161.05,164.63,161.05,286.17,307,0,0,100%,100%,21,21,21
06:01:24,3125,1740,0,0,79.15,125.48,79.15,125.48,617.58,344.23,0,0,100%,100%,22,22,22
06:01:29,2807,1813,0,0,78.33,142.63,78.33,142.63,553.46,361.38,0,0,100%,100%,23,23,23
06:01:34,2464,1755,0,0,99.76,134.4,99.76,134.4,497.05,359.68,0,0,100%,100%,24,24,24
06:01:39,2175,2008,0,0,112.11,116.15,112.11,116.15,426.61,423.77,0,0,100%,100%,25,25,25
06:01:44,2523,1929,0,0,94.78,121.24,94.78,121.24,493.16,382.27,0,0,100%,100%,26,26,26
06:01:49,2705,2114,0,0,88.78,120.54,88.78,120.54,539.4,420.01,0,0,100%,100%,27,27,27
06:01:54,4469,1979,0,0,51.75,121.72,51.75,121.72,878.94,389.4,0,0,100%,100%,28,28,28
06:01:59,2547,2285,0,0,94.6,107.25,94.6,107.25,525.27,465.63,0,0,100%,100%,29,29,29
06:02:04,2446,2392,0,0,99.93,95.83,99.93,95.83,493.17,473.76,0,0,100%,100%,30,30,30
06:02:09,2495,2501,0,0,99.32,97.41,99.32,97.41,493.52,500.34,0,0,100%,100%,31,31,31
06:02:14,2609,2561,0,0,91.08,89.34,91.08,89.34,518.03,508.57,0,0,100%,100%,32,32,32
06:02:19,2658,2659,0,0,92.47,92.66,92.47,92.66,527.64,544.29,0,0,100%,100%,33,33,33
06:02:24,2529,2527,0,0,92.19,94.84,92.19,94.84,501.71,498.86,0,0,100%,100%,34,34,34
06:02:29,2721,2780,0,0,85.68,87.82,85.68,87.82,549.79,562.09,0,0,100%,100%,35,35,35
06:02:34,2814,2702,0,0,86.64,88.26,86.64,88.26,572.72,535.55,0,0,100%,100%,36,36,36
06:02:39,2620,2681,0,0,91.03,89.21,91.03,89.21,518.77,542.48,0,0,100%,100%,37,37,37
06:02:44,2545,2537,0,0,95.39,93.59,95.39,93.59,508.39,509.39,0,0,100%,100%,38,38,38
06:02:49,3007,2978,0,0,80.58,81.5,80.58,81.5,595.72,593.67,0,0,100%,100%,39,39,39
06:02:54,3082,3105,0,0,78.69,78.01,78.69,78.01,611.03,615.71,0,0,100%,100%,40,40,40
06:02:59,3152,3078,0,0,76.73,77.07,76.73,77.07,625.64,610.04,0,0,100%,100%,41,41,41
06:03:04,3217,3207,0,0,75.24,75.45,75.24,75.45,638.26,650.58,0,0,100%,100%,42,42,42
06:03:09,3253,3248,0,0,72.88,72.99,72.88,72.99,644.94,643.84,0,0,100%,100%,43,43,43
06:03:14,3348,3324,0,0,72.31,72.71,72.31,72.71,678.03,673.95,0,0,100%,100%,44,44,44
06:03:19,3288,3224,0,0,73.63,73.44,73.63,73.44,651.97,640,0,0,100%,100%,45,45,45
