Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,Min-Version,Version,Max-Version
21:02:59,49,196000,834.33,834.29,9.59,38367.21,100%,0,0,0
21:03:04,261,1044000,862.89,862.88,46.46,185848.23,100%,1,1,1
21:03:09,272,1088000,965.06,965.04,58.07,232272.4,100%,2,2,2
21:03:14,256,1024000,996.6,996.59,48.23,192936.62,100%,3,3,3
21:03:19,479,1916000,557.17,557.15,89.09,356342.22,100%,4,4,4
21:03:24,561,2244000,494.62,494.6,106.37,425491.1,100%,5,5,5
21:03:29,526,2104000,433.31,433.29,101.6,406414.82,100%,6,6,6
21:03:34,785,3140000,331.7,331.68,153.18,612708.66,100%,7,7,7
21:03:39,676,2704000,326.03,326.01,130.93,523708.83,100%,8,8,8
21:03:44,795,3180000,277.43,277.41,159.56,638233.91,100%,9,9,9
21:03:49,1004,4016000,198.51,198.48,201.07,804284.01,100%,10,10,10
21:03:54,1234,4936000,241.78,241.76,250.18,1000704.72,100%,11,11,11
21:03:59,1484,5936000,156.76,156.74,293.55,1174199.1,100%,12,12,12
21:04:04,1616,6464000,153.59,153.58,321.89,1287547.67,100%,13,13,13
21:04:09,1810,7240000,127.4,127.38,357.94,1431740.88,100%,14,14,14
21:04:14,2014,8056000,112.44,112.42,400.43,1601726.25,100%,15,15,15
21:04:19,2254,9016000,110.72,110.7,447.72,1790881.5,100%,16,16,16
21:04:24,2265,9060000,91.82,91.8,451.53,1806115.47,100%,17,17,17
21:04:29,2469,9876000,115.35,115.33,491.93,1967714.39,100%,18,18,18
21:04:34,2594,10376000,93.31,93.29,512.75,2051002.98,100%,19,19,19
21:04:39,2678,10712000,90.15,90.13,532.01,2128026.04,100%,20,20,20
21:04:44,2825,11300000,84.48,84.46,560.64,2242573.94,100%,21,21,21
21:04:49,3121,12484000,78.21,78.19,627.12,2508499.97,100%,22,22,22
21:04:54,3237,12948000,74.79,74.76,641.89,2567574.75,100%,23,23,23
21:04:59,3298,13192000,73.66,73.64,653.48,2613922.84,100%,24,24,24
21:05:04,3372,13488000,71.67,71.65,669.16,2676659.76,100%,25,25,25
21:05:09,3178,12712000,76.16,76.14,630.13,2520529.25,100%,26,26,26
21:05:14,3541,14164000,68.25,68.22,702.66,2810659.19,100%,27,27,27
21:05:19,3563,14252000,67.88,67.86,706.45,2825807.86,100%,28,28,28
21:05:24,3482,13928000,67.9,67.88,691.61,2766428.05,100%,29,29,29
21:05:29,3398,13592000,69.62,69.6,690.48,2761928.28,100%,30,30,30
21:05:34,3050,12200000,77.71,77.68,618.49,2473975.85,100%,31,31,31
21:05:39,3162,12648000,76.63,76.61,637.47,2549865.04,100%,32,32,32
21:05:44,3261,13044000,74.46,74.43,644.81,2579227.88,100%,33,33,33
21:05:49,3384,13536000,71.7,71.68,670.34,2681353.15,100%,34,34,34
21:05:54,3247,12988000,74.45,74.43,644.19,2576749.68,100%,35,35,35
21:05:59,3326,13304000,72.74,72.72,659.29,2637161.03,100%,36,36,36
21:06:04,3501,14004000,69.11,69.09,693.9,2775617.07,100%,37,37,37
21:06:09,3493,13972000,69.15,69.14,693.44,2773762.29,100%,38,38,38
21:06:14,3473,13892000,69.65,69.63,688.39,2753579.78,100%,39,39,39
21:06:19,3212,12848000,73.87,73.85,635.55,2542195.9,100%,40,40,40
21:06:24,2815,11260000,86.71,86.69,564.92,2259679.54,100%,41,41,41
21:06:29,3002,12008000,80.53,80.52,595.58,2382339.48,100%,42,42,42
21:06:34,3232,12928000,75.06,75.04,638.98,2555921.1,100%,43,43,43
21:06:39,3167,12668000,74.94,74.92,626.51,2506041.06,100%,44,44,44
21:06:44,3141,12564000,75.61,75.58,634.26,2537029.72,100%,45,45,45
21:06:49,3276,13104000,73.95,73.92,663,2652006.19,100%,46,46,46
21:06:54,3219,12876000,75.07,75.05,638.93,2555707.19,100%,47,47,47
21:06:59,3073,12292000,78.99,78.96,607.2,2428811.72,100%,48,48,48
21:07:04,3170,12680000,76.42,76.4,627.6,2510399.26,100%,49,49,49
21:07:09,3074,12296000,76.77,76.75,633.53,2534133.52,100%,50,50,50
21:07:14,3032,12128000,75.97,75.94,604.8,2419217.13,100%,51,51,51
21:07:19,3117,12468000,72.73,72.71,618.14,2472571.64,100%,52,52,52
21:07:24,2825,11300000,79.62,79.6,542.09,2168377.5,100%,53,53,53
21:07:29,2735,10940000,81.42,81.39,578.61,2314424.96,100%,54,54,54
21:07:34,2973,11892000,74.63,74.6,589.05,2356206.25,100%,55,55,55
21:07:39,2516,10064000,87.17,87.15,493.38,1973530.84,100%,56,56,56
21:07:44,2703,10812000,80.16,80.14,544.3,2177212.8,100%,57,57,57
21:07:49,2916,11664000,72.6,72.58,592.81,2371254.74,100%,58,58,58
21:07:54,3023,12092000,73.45,73.43,626.7,2506789.61,100%,59,59,59
21:07:59,2896,11584000,74.2,74.18,592.76,2371028.5,100%,60,60,60
21:08:04,2804,11216000,74.24,74.21,589.6,2358403.45,100%,60,60,61
21:08:09,2744,10976000,73.96,73.94,567.66,2270643.26,100%,60,61,62
21:08:14,2587,10348000,74.5,74.48,537.69,2150779.59,100%,60,62,63
21:08:19,2156,8624000,69.24,69.22,446.23,1784926.34,100%,60,63,64
21:08:24,2644,10576000,70.71,70.68,662.21,2648823.86,100%,60,64,65
21:08:29,2175,8700000,71.34,71.33,474.09,1896350.35,100%,60,65,66
21:08:34,2518,10072000,67.88,67.86,600.28,2401109.96,100%,60,66,67
21:08:39,2473,9892000,66.95,66.93,545.29,2181176.02,100%,60,67,68
21:08:44,2346,9384000,66.9,66.88,543.99,2175964.61,100%,60,68,69
21:08:49,2276,9104000,66.08,66.06,535.27,2141065.38,100%,60,68,70
21:08:54,2232,8928000,65.43,65.41,538.51,2154039.51,100%,60,69,71
21:08:59,1936,7744000,235.92,235.9,418.89,1675558.55,100%,60,70,72
21:09:04,2112,8448000,63.71,63.69,519.85,2079414.04,100%,60,70,73
21:09:09,1855,7420000,62.2,62.18,490.8,1963208,100%,60,71,74
21:09:14,1709,6836000,64.23,64.21,467.61,1870445.16,100%,60,71,75
21:09:19,1680,6720000,63.83,63.81,471.98,1887902.69,100%,60,72,76
21:09:24,1749,6996000,58.76,58.75,502.04,2008165.42,100%,60,72,77
21:09:29,1704,6816000,58.97,58.94,503.22,2012897,100%,60,72,78
21:09:34,1473,5892000,58.97,58.94,473.27,1893073.87,100%,60,73,79
21:09:39,1258,5032000,60.55,60.53,454.69,1818771.47,100%,60,73,80
21:09:44,1052,4208000,58.05,58.03,480.66,1922630.71,100%,60,73,81
21:09:49,995,3980000,59.03,59.01,457.34,1829344.78,100%,60,73,82
21:09:54,959,3836000,61.2,61.18,450.33,1801329.28,100%,60,73,83
21:09:59,951,3804000,61.26,61.24,450.22,1800878.28,100%,60,73,84
