Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,Min-Version,Version,Max-Version
00:45:02,48,81,0,0,850.29,756.88,850.29,756.88,9.41,15.85,0,0,100%,100%,0,0,0
00:45:07,270,262,0,0,870.29,761.77,870.29,761.77,48.23,47.26,0,0,100%,100%,1,1,1
00:45:12,274,301,0,0,980.34,889.25,980.34,889.25,55.02,67.47,0,0,100%,100%,2,2,2
00:45:17,269,288,0,0,1042.29,912.69,1042.29,912.69,44.24,52.78,0,0,100%,100%,3,3,3
00:45:22,269,280,0,0,988.76,1017.32,988.76,1017.32,50.75,47.71,0,0,100%,100%,4,4,4
00:45:27,424,233,0,0,616.49,1130.02,616.49,1130.02,78.5,42.4,0,0,100%,100%,5,5,5
00:45:32,454,303,0,0,554.8,826.33,554.8,826.33,88.18,57.46,0,0,100%,100%,6,6,6
00:45:37,529,185,0,0,410.7,236.82,410.7,236.82,105.99,36.31,0,0,100%,100%,7,7,7
00:45:42,739,313,0,0,314.04,1184.86,314.04,1184.86,150.41,66.79,0,0,100%,100%,8,8,8
00:45:47,1261,618,0,0,155.1,415.57,155.1,415.57,257.62,121.18,0,0,100%,100%,9,9,9
00:45:52,1145,760,0,0,188.47,257.89,188.47,257.89,239.07,148.71,0,0,100%,100%,10,10,10
00:45:57,923,766,0,0,275.28,172.43,275.28,172.43,216.42,149.25,0,0,100%,100%,11,11,11
00:46:02,715,638,0,0,356.84,346.53,356.84,346.53,149.3,123.49,0,0,100%,100%,12,12,12
00:46:07,737,563,0,0,291.06,747.23,291.06,747.23,156.1,109.54,0,0,100%,100%,13,13,13
00:46:12,1002,603,0,0,228.33,353.26,228.33,353.26,195.86,121.18,0,0,100%,100%,14,14,14
00:46:17,546,628,0,0,406.44,340.7,406.44,340.7,103.74,137.72,0,0,100%,100%,15,15,15
00:46:22,1246,734,0,0,249.97,305.89,249.97,305.89,240.3,149.62,0,0,100%,100%,16,16,16
00:46:27,1087,746,0,0,225.15,410.66,225.15,410.66,220.16,150.16,0,0,100%,100%,17,17,17
00:46:32,1227,1042,0,0,204.52,239.46,204.52,239.46,242.08,206.28,0,0,100%,100%,18,18,18
00:46:37,1856,1256,0,0,124.51,199.75,124.51,199.75,366.15,243.81,0,0,100%,100%,19,19,19
00:46:42,1295,1014,0,0,193.81,242.33,193.81,242.33,251.57,194.33,0,0,100%,100%,20,20,20
00:46:47,1098,933,0,0,213.11,246.6,213.11,246.6,213.53,182.97,0,0,100%,100%,21,21,21
00:46:52,2231,1065,0,0,108.75,231.86,108.75,231.86,456.18,214.42,0,0,100%,100%,22,22,22
00:46:57,2232,1004,0,0,100.56,205.6,100.56,205.6,462.26,206.71,0,0,100%,100%,23,23,23
00:47:02,1858,1184,0,0,139.57,209.71,139.57,209.71,361.49,260.73,0,0,100%,100%,24,24,24
00:47:07,2262,1341,0,0,102.44,174.31,102.44,174.31,443.37,274.56,0,0,100%,100%,25,25,25
00:47:12,2547,1672,0,0,82.76,139.51,82.76,139.51,512.41,333.51,0,0,100%,100%,26,26,26
00:47:17,2140,1842,0,0,104.36,114.72,104.36,114.72,479.37,378.91,0,0,100%,100%,27,27,27
00:47:22,2123,2023,0,0,133.87,136,133.87,136,427.14,415.47,0,0,100%,100%,28,28,28
00:47:27,2095,1969,0,0,118.23,123.95,118.23,123.95,412.39,387.09,0,0,100%,100%,29,29,29
00:47:32,2064,2146,0,0,117.02,116.71,117.02,116.71,408.11,432.85,0,0,100%,100%,30,30,30
00:47:37,2318,2329,0,0,106.53,105.18,106.53,105.18,458.66,460.84,0,0,100%,100%,31,31,31
00:47:42,2474,2451,0,0,98.65,100.49,98.65,100.49,489.56,482.36,0,0,100%,100%,32,32,32
00:47:47,2581,2578,0,0,95.12,94.73,95.12,94.73,510.81,509.32,0,0,100%,100%,33,33,33
00:47:52,2721,2734,0,0,87.22,89.12,87.22,89.12,540.23,540.88,0,0,100%,100%,34,34,34
00:47:57,3076,3099,0,0,78.68,78.1,78.68,78.1,612.73,615.12,0,0,100%,100%,35,35,35
00:48:02,3072,3151,0,0,77.56,77.01,77.56,77.01,608.45,625.13,0,0,100%,100%,36,36,36
00:48:07,3254,3168,0,0,74.66,74.86,74.66,74.86,657.9,628.01,0,0,100%,100%,37,37,37
00:48:12,3200,3231,0,0,75.59,75.03,75.59,75.03,634.93,648.34,0,0,100%,100%,38,38,38
00:48:17,3288,3283,0,0,73.62,73.66,73.62,73.66,651.95,651.68,0,0,100%,100%,39,39,39
00:48:22,3332,3243,0,0,72.93,73.19,72.93,73.19,659.94,642.87,0,0,100%,100%,40,40,40
00:48:27,3314,3327,0,0,72.95,72.79,72.95,72.79,658.02,674.07,0,0,100%,100%,41,41,41
00:48:32,3377,3368,0,0,71.57,71.79,71.57,71.79,670.79,668.85,0,0,100%,100%,42,42,42
00:48:37,3312,3379,0,0,71.62,71.53,71.62,71.53,656.48,671.15,0,0,100%,100%,43,43,43
00:48:42,3335,3354,0,0,72.56,72.35,72.56,72.35,674.74,663.75,0,0,100%,100%,44,44,44
00:48:47,3159,3164,0,0,76.81,76.66,76.81,76.66,625.25,626.23,0,0,100%,100%,45,45,45
00:48:52,3116,3211,0,0,76.42,75.93,76.42,75.93,617.39,635.56,0,0,100%,100%,46,46,46
00:48:57,3324,3300,0,0,71.18,71.84,71.18,71.84,672.46,654.66,0,0,100%,100%,47,47,47
00:49:02,3163,3159,0,0,76.25,76.67,76.25,76.67,627.69,626.37,0,0,100%,100%,48,48,48
00:49:07,3214,3363,0,0,73.71,72.01,73.71,72.01,652.68,680.97,0,0,100%,100%,49,49,49
00:49:12,3274,3208,0,0,73.86,74.28,73.86,74.28,662.86,634.28,0,0,100%,100%,50,50,50
00:49:17,3119,3029,0,0,77.54,78.5,77.54,78.5,619.18,611.18,0,0,100%,100%,51,51,51
00:49:22,3257,3189,0,0,74.28,74.24,74.28,74.24,646.47,646.87,0,0,100%,100%,52,52,52
00:49:27,3270,3327,0,0,72.48,72.76,72.48,72.76,648.81,674.81,0,0,100%,100%,53,53,53
00:49:32,3363,3373,0,0,71.89,71.73,71.89,71.73,682.22,669.32,0,0,100%,100%,54,54,54
00:49:37,3372,3391,0,0,71.62,71.44,71.62,71.44,670.2,672.01,0,0,100%,100%,55,55,55
00:49:42,3207,3196,0,0,74.04,74.23,74.04,74.23,635.01,633.22,0,0,100%,100%,56,56,56
00:49:47,3070,2926,0,0,78.77,79.24,78.77,79.24,621.99,591.33,0,0,100%,100%,57,57,57
00:49:52,3364,3390,0,0,71.87,71.35,71.87,71.35,667.93,699.89,0,0,100%,100%,58,58,58
00:49:57,3448,3475,0,0,69.11,69.48,69.11,69.48,695.58,690.83,0,0,100%,100%,59,59,59
00:50:02,3291,3335,0,0,71.95,71.09,71.95,71.09,653.17,661.11,0,0,100%,100%,60,60,60
00:50:07,3113,3377,0,0,72.95,71.82,72.95,71.82,617.27,682.28,0,0,100%,100%,61,61,61
00:50:12,3129,3264,0,0,75.86,74.36,75.86,74.36,649.01,646.11,0,0,100%,100%,62,62,62
00:50:17,3040,3233,0,0,76.26,74.92,76.26,74.92,603.33,640.69,0,0,100%,100%,63,63,63
00:50:22,2885,3253,0,0,77.07,74.52,77.07,74.52,581.49,644.19,0,0,100%,100%,64,64,64
00:50:27,3041,3180,0,0,78.05,76.32,78.05,76.32,641.54,629.4,0,0,100%,100%,65,65,65
00:50:32,3130,3381,0,0,73.62,71.6,73.62,71.6,639.15,670.65,0,0,100%,100%,66,66,66
00:50:37,3076,3432,0,0,72.1,69.04,72.1,69.04,624.62,681.24,0,0,100%,100%,67,67,67
00:50:42,3007,3663,0,0,71.43,66.07,71.43,66.07,602.58,741.46,0,0,100%,100%,68,68,68
00:50:47,2949,3618,0,0,69.44,63.96,69.44,63.96,601.75,719.53,0,0,100%,100%,68,68,69
00:50:52,2975,3758,0,0,70.29,62.92,70.29,62.92,619.32,777.01,0,0,100%,100%,68,69,70
00:50:57,2899,3984,0,0,69.21,60.68,69.21,60.68,604.11,806.16,0,0,100%,100%,68,70,71
00:51:02,2690,4093,0,0,67.74,59.02,67.74,59.02,572.01,813.36,0,0,100%,100%,68,71,72
00:51:07,2643,4248,0,0,67.24,55.67,67.24,55.67,606.19,844.47,0,0,100%,100%,68,72,73
00:51:12,2466,4464,0,0,67.48,54.1,67.48,54.1,544.34,902.73,0,0,100%,100%,68,73,74
00:51:17,2389,4507,0,0,67.46,52.42,67.46,52.42,556.26,896.77,0,0,100%,100%,68,74,75
00:51:22,2233,4676,0,0,67.31,51.63,67.31,51.63,542.04,945.16,0,0,100%,100%,68,75,76
00:51:27,2116,4674,0,0,67.22,50.49,67.22,50.49,513.25,931.04,0,0,100%,100%,68,76,77
00:51:32,1989,4736,0,0,66.8,49.89,66.8,49.89,528.73,956.8,0,0,100%,100%,68,76,78
00:51:37,1931,4845,0,0,66.37,48.77,66.37,48.77,501.62,989.17,0,0,100%,100%,68,77,79
00:51:42,1856,4954,0,0,67.59,48.69,67.59,48.69,494.48,1001.34,0,0,100%,100%,68,78,80
