Id,Name,Submitted-At,Started-At,Stopped-At,Op-Info,State,Detailed State
w13,HARRIER_W408_OBJ004K,2020-01-10 15:01:49,2020-01-10 23:47:24,2020-01-11 00:31:22,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:49,processing @ 2020-01-10 23:47:24,finished @ 2020-01-11 00:31:22
w14,HARRIER_W024_OBJ016K,2020-01-10 15:01:49,2020-01-11 00:31:22,2020-01-11 01:15:10,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:49,processing @ 2020-01-11 00:31:22,finished @ 2020-01-11 01:15:10
w15,HARRIER_W048_OBJ016K,2020-01-10 15:01:50,2020-01-11 01:15:10,2020-01-11 01:58:48,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:50,processing @ 2020-01-11 01:15:10,finished @ 2020-01-11 01:58:48
w16,HARRIER_W096_OBJ016K,2020-01-10 15:01:50,2020-01-11 01:58:48,2020-01-11 02:42:21,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:50,processing @ 2020-01-11 01:58:48,finished @ 2020-01-11 02:42:21
w17,HARRIER_W144_OBJ016K,2020-01-10 15:01:50,2020-01-11 02:42:21,2020-01-11 03:26:04,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:50,processing @ 2020-01-11 02:42:21,finished @ 2020-01-11 03:26:04
w18,HARRIER_W192_OBJ016K,2020-01-10 15:01:51,2020-01-11 03:26:05,2020-01-11 04:10:17,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:51,processing @ 2020-01-11 03:26:05,finished @ 2020-01-11 04:10:17
w19,HARRIER_W240_OBJ016K,2020-01-10 15:01:51,2020-01-11 04:10:18,2020-01-11 04:53:50,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:51,processing @ 2020-01-11 04:10:18,finished @ 2020-01-11 04:53:50
w20,HARRIER_W256_OBJ016K,2020-01-10 15:01:51,2020-01-11 04:53:51,2020-01-11 05:37:33,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:51,processing @ 2020-01-11 04:53:51,finished @ 2020-01-11 05:37:33
w21,HARRIER_W288_OBJ016K,2020-01-10 15:01:51,2020-01-11 05:37:34,2020-01-11 06:21:37,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:51,processing @ 2020-01-11 05:37:34,finished @ 2020-01-11 06:21:37
w22,HARRIER_W312_OBJ016K,2020-01-10 15:01:52,2020-01-11 06:21:37,2020-01-11 07:05:40,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:52,processing @ 2020-01-11 06:21:37,finished @ 2020-01-11 07:05:40
w23,HARRIER_W336_OBJ016K,2020-01-10 15:01:52,2020-01-11 07:05:40,2020-01-11 07:48:58,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:52,processing @ 2020-01-11 07:05:40,finished @ 2020-01-11 07:48:58
w24,HARRIER_W360_OBJ016K,2020-01-10 15:01:52,2020-01-11 07:48:58,2020-01-11 08:32:46,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:52,processing @ 2020-01-11 07:48:58,finished @ 2020-01-11 08:32:46
w25,HARRIER_W384_OBJ016K,2020-01-10 15:01:53,2020-01-11 08:32:46,2020-01-11 09:16:44,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:53,processing @ 2020-01-11 08:32:46,finished @ 2020-01-11 09:16:44
w26,HARRIER_W408_OBJ016K,2020-01-10 15:01:53,2020-01-11 09:16:44,2020-01-11 10:00:07,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:53,processing @ 2020-01-11 09:16:44,finished @ 2020-01-11 10:00:07
w27,HARRIER_W024_OBJ064K,2020-01-10 15:01:53,2020-01-11 10:00:08,2020-01-11 10:43:30,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:53,processing @ 2020-01-11 10:00:08,finished @ 2020-01-11 10:43:30
w28,HARRIER_W048_OBJ064K,2020-01-10 15:01:53,2020-01-11 10:43:31,2020-01-11 11:26:33,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:53,processing @ 2020-01-11 10:43:31,finished @ 2020-01-11 11:26:33
w29,HARRIER_W096_OBJ064K,2020-01-10 15:01:54,2020-01-11 11:26:34,2020-01-11 12:10:11,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:54,processing @ 2020-01-11 11:26:34,finished @ 2020-01-11 12:10:11
w30,HARRIER_W144_OBJ064K,2020-01-10 15:01:54,2020-01-11 12:10:12,2020-01-11 12:53:39,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:54,processing @ 2020-01-11 12:10:12,finished @ 2020-01-11 12:53:39
w31,HARRIER_W192_OBJ064K,2020-01-10 15:01:54,2020-01-11 12:53:40,2020-01-11 13:37:33,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:54,processing @ 2020-01-11 12:53:40,finished @ 2020-01-11 13:37:33
w32,HARRIER_W240_OBJ064K,2020-01-10 15:01:54,2020-01-11 13:37:33,2020-01-11 14:21:41,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:54,processing @ 2020-01-11 13:37:33,finished @ 2020-01-11 14:21:41
w33,HARRIER_W256_OBJ064K,2020-01-10 15:01:55,2020-01-11 14:21:41,2020-01-11 15:06:09,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:55,processing @ 2020-01-11 14:21:41,finished @ 2020-01-11 15:06:09
w34,HARRIER_W288_OBJ064K,2020-01-10 15:01:55,2020-01-11 15:06:09,2020-01-11 15:50:57,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:55,processing @ 2020-01-11 15:06:09,finished @ 2020-01-11 15:50:57
w35,HARRIER_W312_OBJ064K,2020-01-10 15:01:55,2020-01-11 15:50:57,2020-01-11 16:35:40,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:55,processing @ 2020-01-11 15:50:57,finished @ 2020-01-11 16:35:40
w36,HARRIER_W336_OBJ064K,2020-01-10 15:01:55,2020-01-11 16:35:40,2020-01-11 17:20:08,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:55,processing @ 2020-01-11 16:35:40,finished @ 2020-01-11 17:20:08
w37,HARRIER_W360_OBJ064K,2020-01-10 15:01:56,2020-01-11 17:20:08,2020-01-11 18:03:41,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:56,processing @ 2020-01-11 17:20:08,finished @ 2020-01-11 18:03:41
w38,HARRIER_W384_OBJ064K,2020-01-10 15:01:56,2020-01-11 18:03:41,2020-01-11 18:47:59,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:56,processing @ 2020-01-11 18:03:41,finished @ 2020-01-11 18:47:59
w39,HARRIER_W408_OBJ064K,2020-01-10 15:01:56,2020-01-11 18:48:00,2020-01-11 19:31:52,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:56,processing @ 2020-01-11 18:48:00,finished @ 2020-01-11 19:31:52
w40,HARRIER_W024_OBJ256K,2020-01-10 15:01:57,2020-01-11 19:31:53,2020-01-11 20:15:50,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:57,processing @ 2020-01-11 19:31:53,finished @ 2020-01-11 20:15:50
w41,HARRIER_W048_OBJ256K,2020-01-10 15:01:57,2020-01-11 20:15:51,2020-01-11 20:59:18,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:57,processing @ 2020-01-11 20:15:51,finished @ 2020-01-11 20:59:18
w42,HARRIER_W096_OBJ256K,2020-01-10 15:01:57,2020-01-11 20:59:19,2020-01-11 21:43:17,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:57,processing @ 2020-01-11 20:59:19,finished @ 2020-01-11 21:43:17
w43,HARRIER_W144_OBJ256K,2020-01-10 15:01:57,2020-01-11 21:43:17,2020-01-11 22:26:50,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:57,processing @ 2020-01-11 21:43:17,finished @ 2020-01-11 22:26:50
w44,HARRIER_W192_OBJ256K,2020-01-10 15:01:58,2020-01-11 22:26:50,2020-01-11 23:10:53,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:58,processing @ 2020-01-11 22:26:50,finished @ 2020-01-11 23:10:53
w45,HARRIER_W240_OBJ256K,2020-01-10 15:01:58,2020-01-11 23:10:53,2020-01-11 23:55:06,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:58,processing @ 2020-01-11 23:10:53,finished @ 2020-01-11 23:55:06
w46,HARRIER_W256_OBJ256K,2020-01-10 15:01:58,2020-01-11 23:55:06,2020-01-12 00:39:19,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:58,processing @ 2020-01-11 23:55:06,finished @ 2020-01-12 00:39:19
w47,HARRIER_W288_OBJ256K,2020-01-10 15:01:58,2020-01-12 00:39:19,2020-01-12 01:24:02,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:58,processing @ 2020-01-12 00:39:19,finished @ 2020-01-12 01:24:02
w48,HARRIER_W312_OBJ256K,2020-01-10 15:01:59,2020-01-12 01:24:02,2020-01-12 02:08:30,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:59,processing @ 2020-01-12 01:24:02,finished @ 2020-01-12 02:08:30
w49,HARRIER_W336_OBJ256K,2020-01-10 15:01:59,2020-01-12 02:08:31,2020-01-12 02:51:48,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:59,processing @ 2020-01-12 02:08:31,finished @ 2020-01-12 02:51:48
w50,HARRIER_W360_OBJ256K,2020-01-10 15:01:59,2020-01-12 02:51:49,2020-01-12 03:35:31,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:59,processing @ 2020-01-12 02:51:49,finished @ 2020-01-12 03:35:31
w51,HARRIER_W384_OBJ256K,2020-01-10 15:01:59,2020-01-12 03:35:32,2020-01-12 04:19:39,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:01:59,processing @ 2020-01-12 03:35:32,finished @ 2020-01-12 04:19:39
w52,HARRIER_W408_OBJ256K,2020-01-10 15:02:00,2020-01-12 04:19:40,2020-01-12 05:03:32,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:00,processing @ 2020-01-12 04:19:40,finished @ 2020-01-12 05:03:32
w53,HARRIER_W024_OBJ1024K,2020-01-10 15:02:00,2020-01-12 05:03:33,2020-01-12 05:46:50,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:00,processing @ 2020-01-12 05:03:33,finished @ 2020-01-12 05:46:50
w54,HARRIER_W048_OBJ1024K,2020-01-10 15:02:00,2020-01-12 05:46:51,2020-01-12 06:30:59,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:00,processing @ 2020-01-12 05:46:51,finished @ 2020-01-12 06:30:59
w55,HARRIER_W096_OBJ1024K,2020-01-10 15:02:01,2020-01-12 06:30:59,2020-01-12 07:14:22,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:01,processing @ 2020-01-12 06:30:59,finished @ 2020-01-12 07:14:22
w56,HARRIER_W144_OBJ1024K,2020-01-10 15:02:01,2020-01-12 07:14:22,2020-01-12 07:58:05,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:01,processing @ 2020-01-12 07:14:22,finished @ 2020-01-12 07:58:05
w57,HARRIER_W192_OBJ1024K,2020-01-10 15:02:01,2020-01-12 07:58:05,2020-01-12 08:41:43,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:01,processing @ 2020-01-12 07:58:05,finished @ 2020-01-12 08:41:43
w58,HARRIER_W240_OBJ1024K,2020-01-10 15:02:01,2020-01-12 08:41:43,2020-01-12 09:25:41,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:01,processing @ 2020-01-12 08:41:43,finished @ 2020-01-12 09:25:41
w59,HARRIER_W256_OBJ1024K,2020-01-10 15:02:02,2020-01-12 09:25:41,2020-01-12 10:09:09,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:02,processing @ 2020-01-12 09:25:41,finished @ 2020-01-12 10:09:09
w60,HARRIER_W288_OBJ1024K,2020-01-10 15:02:02,2020-01-12 10:09:09,2020-01-12 10:53:07,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:02,processing @ 2020-01-12 10:09:09,finished @ 2020-01-12 10:53:07
w61,HARRIER_W312_OBJ1024K,2020-01-10 15:02:02,2020-01-12 10:53:07,2020-01-12 11:36:40,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:02,processing @ 2020-01-12 10:53:07,finished @ 2020-01-12 11:36:40
w62,HARRIER_W336_OBJ1024K,2020-01-10 15:02:02,2020-01-12 11:36:40,2020-01-12 12:20:33,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:02,processing @ 2020-01-12 11:36:40,finished @ 2020-01-12 12:20:33
w63,HARRIER_W360_OBJ1024K,2020-01-10 15:02:03,2020-01-12 12:20:34,2020-01-12 13:04:31,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:03,processing @ 2020-01-12 12:20:34,finished @ 2020-01-12 13:04:31
w64,HARRIER_W384_OBJ1024K,2020-01-10 15:02:03,2020-01-12 13:04:32,2020-01-12 13:48:19,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:03,processing @ 2020-01-12 13:04:32,finished @ 2020-01-12 13:48:19
w65,HARRIER_W408_OBJ1024K,2020-01-10 15:02:03,2020-01-12 13:48:20,2020-01-12 14:32:47,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:03,processing @ 2020-01-12 13:48:20,finished @ 2020-01-12 14:32:47
w66,HARRIER_W024_OBJ4096K,2020-01-10 15:02:03,2020-01-12 14:32:48,2020-01-12 15:17:31,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:03,processing @ 2020-01-12 14:32:48,finished @ 2020-01-12 15:17:31
w67,HARRIER_W048_OBJ4096K,2020-01-10 15:02:04,2020-01-12 15:17:31,2020-01-12 16:01:49,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:04,processing @ 2020-01-12 15:17:31,finished @ 2020-01-12 16:01:49
w68,HARRIER_W096_OBJ4096K,2020-01-10 15:02:04,2020-01-12 16:01:49,2020-01-12 16:46:07,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:04,processing @ 2020-01-12 16:01:49,finished @ 2020-01-12 16:46:07
w69,HARRIER_W144_OBJ4096K,2020-01-10 15:02:04,2020-01-12 16:46:07,2020-01-12 17:30:10,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:04,processing @ 2020-01-12 16:46:07,finished @ 2020-01-12 17:30:10
w70,HARRIER_W192_OBJ4096K,2020-01-10 15:02:05,2020-01-12 17:30:10,2020-01-12 18:15:03,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:05,processing @ 2020-01-12 17:30:10,finished @ 2020-01-12 18:15:03
w71,HARRIER_W240_OBJ4096K,2020-01-10 15:02:05,2020-01-12 18:15:03,2020-01-12 18:59:36,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:05,processing @ 2020-01-12 18:15:03,finished @ 2020-01-12 18:59:36
w72,HARRIER_W256_OBJ4096K,2020-01-10 15:02:05,2020-01-12 18:59:37,2020-01-12 19:43:49,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:05,processing @ 2020-01-12 18:59:37,finished @ 2020-01-12 19:43:49
w73,HARRIER_W288_OBJ4096K,2020-01-10 15:02:05,2020-01-12 19:43:50,2020-01-12 20:28:12,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:05,processing @ 2020-01-12 19:43:50,finished @ 2020-01-12 20:28:12
w74,HARRIER_W312_OBJ4096K,2020-01-10 15:02:06,2020-01-12 20:28:13,2020-01-12 21:13:05,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:06,processing @ 2020-01-12 20:28:13,finished @ 2020-01-12 21:13:05
w75,HARRIER_W336_OBJ4096K,2020-01-10 15:02:06,2020-01-12 21:13:06,2020-01-12 21:58:14,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:06,processing @ 2020-01-12 21:13:06,finished @ 2020-01-12 21:58:14
w76,HARRIER_W360_OBJ4096K,2020-01-10 15:02:06,2020-01-12 21:58:14,2020-01-12 22:42:27,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:06,processing @ 2020-01-12 21:58:14,finished @ 2020-01-12 22:42:27
w77,HARRIER_W384_OBJ4096K,2020-01-10 15:02:06,2020-01-12 22:42:27,2020-01-12 23:27:35,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:06,processing @ 2020-01-12 22:42:27,finished @ 2020-01-12 23:27:35
w78,HARRIER_W408_OBJ4096K,2020-01-10 15:02:07,2020-01-12 23:27:35,2020-01-13 00:11:38,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:07,processing @ 2020-01-12 23:27:35,finished @ 2020-01-13 00:11:38
w79,HARRIER_W024_OBJ8192K,2020-01-10 15:02:07,2020-01-13 00:11:38,2020-01-13 01:05:21,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:07,processing @ 2020-01-13 00:11:38,finished @ 2020-01-13 01:05:21
w80,HARRIER_W048_OBJ8192K,2020-01-10 15:02:07,2020-01-13 01:05:22,2020-01-13 02:00:39,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:07,processing @ 2020-01-13 01:05:22,finished @ 2020-01-13 02:00:39
w81,HARRIER_W096_OBJ8192K,2020-01-10 15:02:07,2020-01-13 02:00:40,2020-01-13 02:55:52,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:07,processing @ 2020-01-13 02:00:40,finished @ 2020-01-13 02:55:52
w82,HARRIER_W144_OBJ8192K,2020-01-10 15:02:08,2020-01-13 02:55:53,2020-01-13 03:51:40,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:08,processing @ 2020-01-13 02:55:53,finished @ 2020-01-13 03:51:40
w83,HARRIER_W192_OBJ8192K,2020-01-10 15:02:08,2020-01-13 03:51:41,2020-01-13 04:46:54,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:08,processing @ 2020-01-13 03:51:41,finished @ 2020-01-13 04:46:54
w84,HARRIER_W240_OBJ8192K,2020-01-10 15:02:08,2020-01-13 04:46:54,2020-01-13 05:42:47,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:08,processing @ 2020-01-13 04:46:54,finished @ 2020-01-13 05:42:47
w85,HARRIER_W256_OBJ8192K,2020-01-10 15:02:09,2020-01-13 05:42:47,2020-01-13 06:39:30,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:09,processing @ 2020-01-13 05:42:47,finished @ 2020-01-13 06:39:30
w86,HARRIER_W288_OBJ8192K,2020-01-10 15:02:09,2020-01-13 06:39:30,2020-01-13 07:35:48,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:09,processing @ 2020-01-13 06:39:30,finished @ 2020-01-13 07:35:48
w87,HARRIER_W312_OBJ8192K,2020-01-10 15:02:09,2020-01-13 07:35:48,2020-01-13 08:32:36,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:09,processing @ 2020-01-13 07:35:48,finished @ 2020-01-13 08:32:36
w88,HARRIER_W336_OBJ8192K,2020-01-10 15:02:09,2020-01-13 08:32:37,2020-01-13 09:28:49,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:09,processing @ 2020-01-13 08:32:37,finished @ 2020-01-13 09:28:49
w89,HARRIER_W360_OBJ8192K,2020-01-10 15:02:10,2020-01-13 09:28:50,2020-01-13 10:24:08,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:10,processing @ 2020-01-13 09:28:50,finished @ 2020-01-13 10:24:08
w90,HARRIER_W384_OBJ8192K,2020-01-10 15:02:10,2020-01-13 10:24:08,2020-01-13 11:20:11,init prepare write read cleanup dispose,finished,queuing @ 2020-01-10 15:02:10,processing @ 2020-01-13 10:24:08,finished @ 2020-01-13 11:20:11
