Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,4032,0,86.88,86.88,11.51,0,100%
cleanup,delete,4032,0,107.95,107.95,9.26,0,100%
cleanup,delete,4032,0,110.32,110.32,9.06,0,100%
cleanup,delete,4032,0,111.14,111.14,9,0,100%
cleanup,delete,4032,0,111.84,111.84,8.94,0,100%
cleanup,delete,4032,0,111.52,111.52,8.97,0,100%
cleanup,delete,4032,0,116,116,8.62,0,100%
cleanup,delete,4032,0,113.11,113.11,8.84,0,100%
cleanup,delete,4032,0,72.98,72.98,13.7,0,100%
cleanup,delete,4032,0,88.04,88.04,11.36,0,100%
cleanup,delete,4032,0,115.35,115.35,8.67,0,100%
cleanup,delete,4032,0,116.3,116.3,8.6,0,100%
cleanup,delete,4032,0,114.38,114.38,8.74,0,100%
cleanup,delete,4032,0,112.41,112.41,8.9,0,100%
cleanup,delete,4032,0,73.38,73.38,13.63,0,100%
cleanup,delete,4032,0,106.54,106.54,9.39,0,100%
cleanup,delete,4032,0,84.11,84.11,11.89,0,100%
cleanup,delete,4032,0,79.15,79.15,12.63,0,100%
cleanup,delete,4032,0,100.45,100.45,9.95,0,100%
cleanup,delete,4032,0,97.83,97.83,10.22,0,100%
cleanup,delete,4032,0,87.7,87.7,11.4,0,100%
cleanup,delete,4032,0,117.59,117.59,8.5,0,100%
cleanup,delete,4032,0,89.73,89.73,11.14,0,100%
cleanup,delete,4032,0,98.64,98.64,10.14,0,100%
cleanup,delete,4032,0,90.45,90.45,11.06,0,100%
cleanup,delete,4032,0,102.25,102.25,9.78,0,100%
cleanup,delete,4032,0,89.34,89.34,11.19,0,100%
cleanup,delete,4032,0,85.24,85.24,11.73,0,100%
cleanup,delete,4032,0,84.73,84.73,11.8,0,100%
cleanup,delete,4032,0,107.05,107.05,9.34,0,100%
cleanup,delete,4032,0,108.72,108.72,9.2,0,100%
cleanup,delete,4032,0,105.15,105.15,9.51,0,100%
cleanup,delete,4032,0,113.49,113.49,8.81,0,100%
cleanup,delete,4032,0,116.57,116.57,8.58,0,100%
cleanup,delete,4032,0,117.16,117.16,8.53,0,100%
cleanup,delete,4032,0,113.99,113.99,8.77,0,100%
cleanup,delete,4032,0,109.95,109.95,9.09,0,100%
cleanup,delete,4032,0,110.73,110.73,9.03,0,100%
cleanup,delete,4032,0,109.57,109.57,9.13,0,100%
cleanup,delete,4032,0,114.92,114.92,8.7,0,100%
cleanup,delete,3840,0,108.49,108.49,9.22,0,100%
cleanup,delete,3840,0,113.69,113.69,8.79,0,100%
cleanup,delete,3840,0,74.43,74.43,13.44,0,100%
cleanup,delete,3840,0,105.79,105.79,9.45,0,100%
cleanup,delete,3840,0,114.53,114.53,8.73,0,100%
cleanup,delete,3840,0,108.92,108.92,9.18,0,100%
cleanup,delete,3840,0,103.15,103.15,9.69,0,100%
cleanup,delete,3840,0,75.23,75.23,13.29,0,100%
cleanup,delete,24822,0,48.19,48.19,20.74,0,100%
cleanup,delete,24822,0,51.69,51.69,19.34,0,100%
cleanup,delete,24822,0,52.13,52.13,19.18,0,100%
cleanup,delete,24822,0,52.26,52.26,19.13,0,100%
cleanup,delete,24822,0,52.33,52.33,19.1,0,100%
cleanup,delete,24822,0,52.28,52.28,19.12,0,100%
cleanup,delete,24822,0,52.74,52.74,18.96,0,100%
cleanup,delete,24822,0,52.28,52.28,19.12,0,100%
cleanup,delete,24822,0,45.69,45.69,21.88,0,100%
cleanup,delete,24822,0,48.15,48.15,20.77,0,100%
cleanup,delete,24822,0,52.84,52.84,18.92,0,100%
cleanup,delete,24822,0,52.99,52.99,18.87,0,100%
cleanup,delete,24822,0,52.47,52.47,19.06,0,100%
cleanup,delete,24822,0,52.16,52.16,19.17,0,100%
cleanup,delete,24822,0,45.83,45.83,21.82,0,100%
cleanup,delete,24822,0,51.31,51.31,19.49,0,100%
cleanup,delete,24822,0,47.81,47.81,20.91,0,100%
cleanup,delete,24822,0,46.98,46.98,21.28,0,100%
cleanup,delete,24822,0,50.47,50.47,19.81,0,100%
cleanup,delete,24822,0,50.04,50.04,19.98,0,100%
cleanup,delete,24822,0,48.33,48.33,20.68,0,100%
cleanup,delete,24822,0,53.23,53.23,18.78,0,100%
cleanup,delete,24822,0,48.73,48.73,20.51,0,100%
cleanup,delete,24822,0,50.21,50.21,19.91,0,100%
cleanup,delete,24822,0,48.9,48.9,20.44,0,100%
cleanup,delete,24822,0,50.84,50.84,19.66,0,100%
cleanup,delete,24822,0,48.52,48.52,20.61,0,100%
cleanup,delete,24822,0,47.85,47.85,20.89,0,100%
cleanup,delete,24822,0,47.87,47.87,20.88,0,100%
cleanup,delete,24822,0,51.55,51.55,19.39,0,100%
cleanup,delete,24822,0,51.85,51.85,19.28,0,100%
cleanup,delete,24822,0,51.28,51.28,19.49,0,100%
cleanup,delete,24822,0,52.39,52.39,19.09,0,100%
cleanup,delete,24822,0,52.88,52.88,18.91,0,100%
cleanup,delete,24822,0,52.98,52.98,18.87,0,100%
cleanup,delete,24822,0,52.48,52.48,19.05,0,100%
cleanup,delete,24822,0,51.68,51.68,19.34,0,100%
cleanup,delete,24822,0,51.81,51.81,19.29,0,100%
cleanup,delete,24822,0,51.73,51.73,19.33,0,100%
cleanup,delete,24822,0,52.6,52.6,19.01,0,100%
cleanup,delete,23640,0,51.36,51.36,19.46,0,100%
cleanup,delete,23640,0,52.22,52.22,19.14,0,100%
cleanup,delete,23640,0,45.8,45.8,21.83,0,100%
cleanup,delete,23640,0,51.02,51.02,19.6,0,100%
cleanup,delete,23640,0,52.43,52.43,19.07,0,100%
cleanup,delete,23640,0,51.5,51.5,19.41,0,100%
cleanup,delete,23640,0,50.56,50.56,19.77,0,100%
cleanup,delete,23640,0,45.92,45.92,21.77,0,100%
