Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
prepare,write,4032,33030144000,364.85,308.2,2.74,22447221.74,100%
prepare,write,4032,33030144000,359.15,302.48,2.78,22803282.33,100%
prepare,write,4032,33030144000,367.02,310.51,2.72,22314589.07,100%
prepare,write,4032,33030144000,356.04,299.42,2.81,23002422.1,100%
prepare,write,4032,33030144000,358.9,302.17,2.79,22819477.51,100%
prepare,write,4032,33030144000,351.76,295.04,2.84,23283554.82,100%
prepare,write,4032,33030144000,367.11,310.53,2.72,22308846.84,100%
prepare,write,4032,33030144000,378.89,322.9,2.64,21615299.09,100%
prepare,write,4032,33030144000,362.13,305.84,2.76,22615919.95,100%
prepare,write,4032,33030144000,365.42,309.15,2.74,22412980.61,100%
prepare,write,4032,33030144000,356.27,299.95,2.81,22987614.02,100%
prepare,write,4032,33030144000,363.41,307.31,2.75,22536312.78,100%
prepare,write,4032,33030144000,356.71,300.03,2.8,22959491.24,100%
prepare,write,4032,33030144000,350.91,294.26,2.85,23338948.88,100%
prepare,write,4032,33030144000,348.93,292.36,2.87,23471144.76,100%
prepare,write,4032,33030144000,350.62,294.01,2.85,23357747.48,100%
prepare,write,4032,33030144000,349.4,292.16,2.86,23439880.84,100%
prepare,write,4032,33030144000,341.27,284,2.93,23997454.23,100%
prepare,write,4032,33030144000,381.88,324.64,2.62,21446488.23,100%
prepare,write,4032,33030144000,382.42,325.2,2.61,21416576.86,100%
prepare,write,4032,33030144000,381.62,324.3,2.62,21461105.73,100%
prepare,write,4032,33030144000,380.11,322.46,2.63,21546517.9,100%
prepare,write,4032,33030144000,377.89,320.5,2.65,21673024.19,100%
prepare,write,4032,33030144000,379.12,321.29,2.64,21602321.5,100%
prepare,write,4032,33030144000,376.45,318.98,2.66,21756279.36,100%
prepare,write,4032,33030144000,344.88,287.69,2.9,23746822.45,100%
prepare,write,4032,33030144000,381.11,323.82,2.62,21489757.44,100%
prepare,write,4032,33030144000,336.11,279.13,2.97,24366527.63,100%
prepare,write,4032,33030144000,346,288.46,2.89,23670480.82,100%
prepare,write,4032,33030144000,382.92,325.51,2.61,21388840.03,100%
prepare,write,4032,33030144000,347.81,290.92,2.87,23546472.54,100%
prepare,write,4032,33030144000,375.98,319.09,2.66,21782937.89,100%
prepare,write,4032,33030144000,379.6,327.48,2.63,21575398.27,100%
prepare,write,4032,33030144000,372.07,313.68,2.69,22012288.97,100%
prepare,write,4032,33030144000,384.92,332.17,2.6,21277894.66,100%
prepare,write,4032,33030144000,379.81,326.95,2.63,21564326.77,100%
prepare,write,4032,33030144000,372.32,320,2.69,21997277.49,100%
prepare,write,4032,33030144000,374.73,322.18,2.67,21856521.79,100%
prepare,write,4032,33030144000,381.1,328.48,2.62,21490806.1,100%
prepare,write,4032,33030144000,376.41,323.66,2.66,21758844.8,100%
prepare,write,3840,31457280000,346.6,294,2.88,23629224.95,100%
prepare,write,3840,31457280000,346.24,293.7,2.89,23653957.64,100%
prepare,write,3840,31457280000,374.74,315.73,2.67,21855593.32,100%
prepare,write,3840,31457280000,377.76,325.4,2.65,21680561.07,100%
prepare,write,3840,31457280000,379.69,326.7,2.63,21570356.23,100%
prepare,write,3840,31457280000,344.91,292.33,2.9,23745178.47,100%
prepare,write,3840,31457280000,343.46,291.02,2.91,23845327.02,100%
prepare,write,3840,31457280000,342.59,290.24,2.92,23906560.28,100%
