Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
init,write,0,0,N/A,N/A,0,0,N/A
prepare,write,7680,7864320000,219.62,213.65,9.18,9401764.76,100%
write,write,724,247889920,1640.43,641.19,6.1,2087002.49,100%
read,read,4192,4292608000,285.11,280.59,35.07,35911704.61,100%
cleanup,delete,7680,0,76.98,76.98,25.98,0,100%
cleanup,delete,47280,0,46.16,46.16,43.31,0,100%
dispose,delete,0,0,N/A,N/A,0,0,N/A
