Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
init,write,0,0,N/A,N/A,0,0,N/A
prepare,write,8064,2064384000,250.49,248.83,7.98,2043340.96,100%
write,write,872,71755776,1790.27,1789.67,7.82,643504.32,100%
read,read,4018,1028608000,400.79,399.63,34.75,8895230.24,100%
cleanup,delete,8064,0,90.39,90.39,22.14,0,100%
cleanup,delete,49644,0,49.89,49.89,40.09,0,100%
dispose,delete,0,0,N/A,N/A,0,0,N/A
