Id,Name,Submitted-At,Started-At,Stopped-At,Op-Info,State,Detailed State
w78,HARRIER_W408_OBJ4096K,2020-01-14 15:55:11,2020-01-16 23:05:24,2020-01-17 00:10:37,init prepare write read cleanup dispose,finished,queuing @ 2020-01-14 15:55:11,processing @ 2020-01-16 23:05:24,finished @ 2020-01-17 00:10:37
w79,HARRIER_W024_OBJ8192K,2020-01-14 15:55:11,2020-01-17 00:10:37,2020-01-17 01:39:45,init prepare write read cleanup dispose,finished,queuing @ 2020-01-14 15:55:11,processing @ 2020-01-17 00:10:37,finished @ 2020-01-17 01:39:45
w80,HARRIER_W048_OBJ8192K,2020-01-14 15:55:12,2020-01-17 01:39:46,2020-01-17 03:25:59,init prepare write read cleanup dispose,finished,queuing @ 2020-01-14 15:55:12,processing @ 2020-01-17 01:39:46,finished @ 2020-01-17 03:25:59
w81,HARRIER_W096_OBJ8192K,2020-01-14 15:55:12,2020-01-17 03:25:59,2020-01-17 04:55:02,init prepare write read cleanup dispose,finished,queuing @ 2020-01-14 15:55:12,processing @ 2020-01-17 03:25:59,finished @ 2020-01-17 04:55:02
w82,HARRIER_W144_OBJ8192K,2020-01-14 15:55:12,2020-01-17 04:55:02,2020-01-17 06:25:15,init prepare write read cleanup dispose,finished,queuing @ 2020-01-14 15:55:12,processing @ 2020-01-17 04:55:02,finished @ 2020-01-17 06:25:15
w83,HARRIER_W192_OBJ8192K,2020-01-14 15:55:12,2020-01-17 06:25:15,2020-01-17 08:23:13,init prepare write read cleanup dispose,finished,queuing @ 2020-01-14 15:55:12,processing @ 2020-01-17 06:25:15,finished @ 2020-01-17 08:23:13
w84,HARRIER_W240_OBJ8192K,2020-01-14 15:55:13,2020-01-17 08:23:13,2020-01-17 11:16:56,init prepare write read cleanup dispose,finished,queuing @ 2020-01-14 15:55:13,processing @ 2020-01-17 08:23:13,finished @ 2020-01-17 11:16:56
w85,HARRIER_W256_OBJ8192K,2020-01-14 15:55:13,2020-01-17 11:16:57,2020-01-17 13:17:15,init prepare write read cleanup dispose,finished,queuing @ 2020-01-14 15:55:13,processing @ 2020-01-17 11:16:57,finished @ 2020-01-17 13:17:15
w86,HARRIER_W288_OBJ8192K,2020-01-14 15:55:13,2020-01-17 13:17:15,2020-01-17 15:03:48,init prepare write read cleanup dispose,finished,queuing @ 2020-01-14 15:55:13,processing @ 2020-01-17 13:17:15,finished @ 2020-01-17 15:03:48
w87,HARRIER_W312_OBJ8192K,2020-01-14 15:55:13,2020-01-17 15:03:48,2020-01-17 16:41:46,init prepare write read cleanup dispose,finished,queuing @ 2020-01-14 15:55:13,processing @ 2020-01-17 15:03:48,finished @ 2020-01-17 16:41:46
w88,HARRIER_W336_OBJ8192K,2020-01-14 15:55:14,2020-01-17 16:41:47,2020-01-17 18:20:19,init prepare write read cleanup dispose,finished,queuing @ 2020-01-14 15:55:14,processing @ 2020-01-17 16:41:47,finished @ 2020-01-17 18:20:19
w89,HARRIER_W360_OBJ8192K,2020-01-14 15:55:14,2020-01-17 18:20:20,2020-01-17 20:00:28,init prepare write read cleanup dispose,finished,queuing @ 2020-01-14 15:55:14,processing @ 2020-01-17 18:20:20,finished @ 2020-01-17 20:00:28
w90,HARRIER_W384_OBJ8192K,2020-01-14 15:55:14,2020-01-17 20:00:28,2020-01-17 21:41:56,init prepare write read cleanup dispose,finished,queuing @ 2020-01-14 15:55:14,processing @ 2020-01-17 20:00:28,finished @ 2020-01-17 21:41:56
w91,HARRIER_W408_OBJ8192K,2020-01-14 15:55:14,2020-01-17 21:41:57,2020-01-17 22:47:27,init prepare write read cleanup dispose,terminated,queuing @ 2020-01-14 15:55:14,processing @ 2020-01-17 21:41:57,terminated @ 2020-01-17 22:47:27
w92,HARRIER_W048_OBJ004K,2020-01-15 16:43:28,2020-01-17 22:47:28,2020-01-17 23:33:35,init prepare write read cleanup dispose,finished,queuing @ 2020-01-15 16:43:28,processing @ 2020-01-17 22:47:28,finished @ 2020-01-17 23:33:35
w93,HARRIER_W408_OBJ8192K,2020-01-21 09:30:02,2020-01-21 09:30:02,2020-01-21 11:19:25,init prepare write read cleanup dispose,finished,queuing @ 2020-01-21 09:30:02,processing @ 2020-01-21 09:30:02,finished @ 2020-01-21 11:19:25
