Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,24,0,98.08,98.08,10.2,0,100%
cleanup,delete,24,0,91.33,91.33,10.95,0,100%
cleanup,delete,24,0,105.92,105.92,9.44,0,100%
cleanup,delete,24,0,121.92,121.92,8.2,0,100%
cleanup,delete,24,0,133.21,133.21,7.51,0,100%
cleanup,delete,24,0,131,131,7.63,0,100%
cleanup,delete,24,0,110.96,110.96,9.01,0,100%
cleanup,delete,24,0,111.71,111.71,8.95,0,100%
cleanup,delete,24,0,124.96,124.96,8,0,100%
cleanup,delete,24,0,126.88,126.88,7.88,0,100%
cleanup,delete,24,0,75.04,75.04,13.33,0,100%
cleanup,delete,24,0,85.04,85.04,11.76,0,100%
cleanup,delete,24,0,102.83,102.83,9.72,0,100%
cleanup,delete,24,0,69.71,69.71,14.35,0,100%
cleanup,delete,24,0,115.42,115.42,8.66,0,100%
cleanup,delete,24,0,81.12,81.12,12.33,0,100%
cleanup,delete,12,0,65.58,65.58,15.25,0,100%
cleanup,delete,12,0,49.5,49.5,20.2,0,100%
cleanup,delete,12,0,65.75,65.75,15.21,0,100%
cleanup,delete,12,0,95.67,95.67,10.45,0,100%
cleanup,delete,12,0,98.92,98.92,10.11,0,100%
cleanup,delete,12,0,73.17,73.17,13.67,0,100%
cleanup,delete,12,0,77.5,77.5,12.9,0,100%
cleanup,delete,12,0,93.08,93.08,10.74,0,100%
cleanup,delete,12,0,110.17,110.17,9.08,0,100%
cleanup,delete,12,0,108,108,9.25,0,100%
cleanup,delete,12,0,91.5,91.5,10.93,0,100%
cleanup,delete,12,0,111.33,111.33,8.98,0,100%
cleanup,delete,12,0,85.5,85.5,11.7,0,100%
cleanup,delete,12,0,100.25,100.25,9.98,0,100%
cleanup,delete,12,0,114,114,8.77,0,100%
cleanup,delete,12,0,84.5,84.5,11.83,0,100%
cleanup,delete,12,0,60.42,60.42,16.55,0,100%
cleanup,delete,12,0,163.33,163.33,6.12,0,100%
cleanup,delete,12,0,195.08,195.08,5.13,0,100%
cleanup,delete,12,0,193.92,193.92,5.16,0,100%
cleanup,delete,12,0,67.17,67.17,14.89,0,100%
cleanup,delete,12,0,59,59,16.95,0,100%
cleanup,delete,12,0,44.5,44.5,22.47,0,100%
cleanup,delete,12,0,46.08,46.08,21.7,0,100%
cleanup,delete,12,0,54.83,54.83,18.21,0,100%
cleanup,delete,12,0,37.67,37.67,26.55,0,100%
cleanup,delete,12,0,80.08,80.08,12.49,0,100%
cleanup,delete,12,0,78.75,78.75,12.7,0,100%
cleanup,delete,12,0,175.17,175.17,5.71,0,100%
cleanup,delete,12,0,187,187,5.35,0,100%
cleanup,delete,12,0,119.58,119.58,8.36,0,100%
cleanup,delete,12,0,178.5,178.5,5.6,0,100%
