Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
prepare,write,4032,258048000,202.43,201.97,4.94,316063.32,100%
prepare,write,4032,258048000,209.39,208.95,4.77,305547.14,100%
prepare,write,4032,258048000,258.07,257.64,3.87,247908.54,100%
prepare,write,4032,258048000,250.79,250.36,3.99,255107.88,100%
prepare,write,4032,258048000,213.35,212.9,4.69,299872.75,100%
prepare,write,4032,258048000,243.71,243.28,4.1,262527.77,100%
prepare,write,4032,258048000,246.83,246.37,4.05,259215.77,100%
prepare,write,4032,258048000,244.8,244.35,4.08,261352.81,100%
prepare,write,4032,258048000,257.7,257.25,3.88,248284.7,100%
prepare,write,4032,258048000,255.78,255.33,3.91,250142.01,100%
prepare,write,4032,258048000,259.03,258.58,3.86,247000.89,100%
prepare,write,4032,258048000,262.72,262.28,3.81,243530.19,100%
prepare,write,4032,258048000,242.12,241.68,4.13,264240.48,100%
prepare,write,4032,258048000,249.18,248.75,4.01,256764.18,100%
prepare,write,4032,258048000,244.99,244.55,4.08,261156.81,100%
prepare,write,4032,258048000,246.4,245.94,4.06,259650.56,100%
prepare,write,4032,258048000,256.17,255.72,3.9,249757.31,100%
prepare,write,4032,258048000,218.4,217.96,4.58,292945.75,100%
prepare,write,4032,258048000,222.6,222.17,4.49,287408.18,100%
prepare,write,4032,258048000,234.12,233.68,4.27,273271.69,100%
prepare,write,4032,258048000,233.17,232.72,4.29,274389.84,100%
prepare,write,4032,258048000,210.87,210.43,4.74,303402.41,100%
prepare,write,4032,258048000,245.87,245.43,4.07,260209.3,100%
prepare,write,4032,258048000,260.97,260.54,3.83,245165.53,100%
prepare,write,4032,258048000,216.74,216.3,4.61,295195.39,100%
prepare,write,4032,258048000,242.65,242.21,4.12,263669.16,100%
prepare,write,4032,258048000,205.18,204.74,4.87,311809.21,100%
prepare,write,4032,258048000,241.14,240.7,4.15,265324.53,100%
prepare,write,4032,258048000,224.35,223.91,4.46,285170.26,100%
prepare,write,4032,258048000,226.14,225.69,4.42,282911.38,100%
prepare,write,4032,258048000,233.5,233.04,4.28,273993.02,100%
prepare,write,4032,258048000,228.6,228.15,4.37,279871.24,100%
prepare,write,4032,258048000,252.54,252.13,3.96,253358.09,100%
prepare,write,4032,258048000,247.9,247.48,4.03,258094.72,100%
prepare,write,4032,258048000,253.09,252.68,3.95,252805.08,100%
prepare,write,4032,258048000,255.54,255.13,3.91,250379.62,100%
prepare,write,4032,258048000,260.62,260.19,3.84,245503.51,100%
prepare,write,4032,258048000,257.25,256.83,3.89,248716.41,100%
prepare,write,4032,258048000,262.39,261.96,3.81,243853.76,100%
prepare,write,4032,258048000,259.08,258.66,3.86,246970.15,100%
prepare,write,3840,245760000,197.03,196.62,5.07,324729.29,100%
prepare,write,3840,245760000,195.27,194.85,5.12,327651.6,100%
prepare,write,3840,245760000,193.83,193.43,5.16,330074.58,100%
prepare,write,3840,245760000,200.15,199.73,4.99,319640.82,100%
prepare,write,3840,245760000,250.07,249.65,4,255854.75,100%
prepare,write,3840,245760000,196.25,195.83,5.09,326000.45,100%
prepare,write,3840,245760000,247.15,246.74,4.05,258881.95,100%
prepare,write,3840,245760000,247.55,247.14,4.04,258466.74,100%
