Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
init,write,0,0,N/A,N/A,0,0,N/A
prepare,write,8064,129024000,185.76,185.64,10.8,172749.7,100%
write,write,823,3476480,860.54,860.51,6.97,29446.46,100%
read,read,10956,175296000,65.63,65.55,91.41,1462550.68,100%
cleanup,delete,8064,0,98.02,98.02,20.42,0,100%
cleanup,delete,49644,0,49.6,49.6,40.33,0,100%
dispose,delete,0,0,N/A,N/A,0,0,N/A
