Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,Min-Version,Version,Max-Version
08:52:12,51,76,0,0,898.71,806.95,898.71,806.95,10.01,14.87,0,0,100%,100%,0,0,0
08:52:17,246,248,0,0,914.63,811.02,914.63,811.02,43.77,44.4,0,0,100%,100%,1,1,1
08:52:22,243,272,0,0,1062.37,958.02,1062.37,958.02,51.89,62.67,0,0,100%,100%,2,2,2
08:52:27,272,286,0,0,999.61,970.45,999.61,970.45,49.14,49.47,0,0,100%,100%,3,3,3
08:52:32,352,458,0,0,733.95,577.12,733.95,577.12,66.86,86.14,0,0,100%,100%,4,4,4
08:52:37,548,393,0,0,529.43,659.78,529.43,659.78,104.84,73.95,0,0,100%,100%,5,5,5
08:52:42,671,515,0,0,169.1,369.36,169.1,369.36,131,99.75,0,0,100%,100%,6,6,6
08:52:47,887,661,0,0,343.19,419.09,343.19,419.09,171.11,129.17,0,0,100%,100%,7,7,7
08:52:52,1119,884,0,0,235.25,272.84,235.25,272.84,222.12,175.82,0,0,100%,100%,8,8,8
08:52:57,1966,921,0,0,131.47,225.8,131.47,225.8,401.69,187.55,0,0,100%,100%,9,9,9
08:53:02,1817,898,0,0,120.24,172.49,120.24,172.49,352.91,179.29,0,0,100%,100%,10,10,10
08:53:07,911,895,0,0,269.67,244.55,269.67,244.55,181.95,177.61,0,0,100%,100%,11,11,11
08:53:12,1752,915,0,0,159.97,465.25,159.97,465.25,335.23,179.55,0,0,100%,100%,12,12,12
08:53:17,1492,1071,0,0,153.92,176.13,153.92,176.13,293.56,211.31,0,0,100%,100%,13,13,13
08:53:22,1410,1233,0,0,150.54,233.59,150.54,233.59,285.21,245.06,0,0,100%,100%,14,14,14
08:53:27,2205,1236,0,0,107.55,144.56,107.55,144.56,453.82,244.36,0,0,100%,100%,15,15,15
08:53:32,1740,1370,0,0,126.37,155.84,126.37,155.84,338.63,287.98,0,0,100%,100%,16,16,16
08:53:37,1863,1532,0,0,131.07,173.15,131.07,173.15,364.26,306.83,0,0,100%,100%,17,17,17
08:53:42,2224,1732,0,0,120.7,159.91,120.7,159.91,440.8,356.77,0,0,100%,100%,18,18,18
08:53:47,2718,1797,0,0,82.97,122.23,82.97,122.23,538.57,356.84,0,0,100%,100%,19,19,19
08:53:52,2465,1843,0,0,98.59,127.2,98.59,127.2,494.67,371.29,0,0,100%,100%,20,20,20
08:53:57,2265,2053,0,0,107.06,118.6,107.06,118.6,447.99,411.39,0,0,100%,100%,21,21,21
08:54:02,3534,2193,0,0,71.25,115.04,71.25,115.04,693.17,433.64,0,0,100%,100%,22,22,22
08:54:07,2954,2244,0,0,81.07,109.11,81.07,109.11,579.78,445.19,0,0,100%,100%,23,23,23
08:54:12,2319,2308,0,0,102.98,99.03,102.98,99.03,471.04,456.19,0,0,100%,100%,24,24,24
08:54:17,2496,2499,0,0,95.75,101.83,95.75,101.83,511.37,511.51,0,0,100%,100%,25,25,25
08:54:22,2681,2675,0,0,91.35,91.17,91.35,91.17,533.69,529.9,0,0,100%,100%,26,26,26
08:54:27,2758,2779,0,0,89.42,88.73,89.42,88.73,544.91,548.88,0,0,100%,100%,27,27,27
08:54:32,2610,2561,0,0,93.39,95.2,93.39,95.2,517.1,508.23,0,0,100%,100%,28,28,28
08:54:37,2789,2854,0,0,83.58,83.55,83.58,83.55,553.02,565.24,0,0,100%,100%,29,29,29
