Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,24,0,131.88,131.88,7.58,0,100%
cleanup,delete,24,0,130.21,130.21,7.68,0,100%
cleanup,delete,24,0,90.17,90.17,11.09,0,100%
cleanup,delete,24,0,99.67,99.67,10.03,0,100%
cleanup,delete,24,0,122.71,122.71,8.15,0,100%
cleanup,delete,24,0,118.54,118.54,8.44,0,100%
cleanup,delete,24,0,103.21,103.21,9.69,0,100%
cleanup,delete,24,0,109.79,109.79,9.11,0,100%
cleanup,delete,24,0,80.83,80.83,12.37,0,100%
cleanup,delete,24,0,115.25,115.25,8.68,0,100%
cleanup,delete,24,0,113.42,113.42,8.82,0,100%
cleanup,delete,24,0,73.5,73.5,13.6,0,100%
cleanup,delete,24,0,110.46,110.46,9.05,0,100%
cleanup,delete,24,0,126.12,126.12,7.93,0,100%
cleanup,delete,24,0,96.08,96.08,10.41,0,100%
cleanup,delete,24,0,65.75,65.75,15.21,0,100%
cleanup,delete,12,0,78.5,78.5,12.74,0,100%
cleanup,delete,12,0,38.75,38.75,25.81,0,100%
cleanup,delete,12,0,65.25,65.25,15.33,0,100%
cleanup,delete,12,0,97.08,97.08,10.3,0,100%
cleanup,delete,12,0,43,43,23.26,0,100%
cleanup,delete,12,0,55.67,55.67,17.96,0,100%
cleanup,delete,12,0,94.75,94.75,10.55,0,100%
cleanup,delete,12,0,75,75,13.33,0,100%
cleanup,delete,12,0,60.92,60.92,16.42,0,100%
cleanup,delete,12,0,104.33,104.33,9.58,0,100%
cleanup,delete,12,0,52.92,52.92,18.9,0,100%
cleanup,delete,12,0,92.92,92.92,10.76,0,100%
cleanup,delete,12,0,47.17,47.17,21.2,0,100%
cleanup,delete,12,0,122.83,122.83,8.14,0,100%
cleanup,delete,12,0,51.42,51.42,19.45,0,100%
cleanup,delete,12,0,59.67,59.67,16.76,0,100%
cleanup,delete,12,0,138.08,138.08,7.24,0,100%
cleanup,delete,12,0,152.17,152.17,6.57,0,100%
cleanup,delete,12,0,144.08,144.08,6.94,0,100%
cleanup,delete,12,0,168.83,168.83,5.92,0,100%
cleanup,delete,12,0,71.58,71.58,13.97,0,100%
cleanup,delete,12,0,87.58,87.58,11.42,0,100%
cleanup,delete,12,0,172.08,172.08,5.81,0,100%
cleanup,delete,12,0,178.5,178.5,5.6,0,100%
cleanup,delete,12,0,88.83,88.83,11.26,0,100%
cleanup,delete,12,0,37.33,37.33,26.79,0,100%
cleanup,delete,12,0,184.33,184.33,5.42,0,100%
cleanup,delete,12,0,145.58,145.58,6.87,0,100%
cleanup,delete,12,0,160.83,160.83,6.22,0,100%
cleanup,delete,12,0,83.33,83.33,12,0,100%
cleanup,delete,12,0,70.08,70.08,14.27,0,100%
cleanup,delete,12,0,170.75,170.75,5.86,0,100%
