Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,4032,0,78.39,78.39,12.76,0,100%
cleanup,delete,4032,0,78.78,78.78,12.69,0,100%
cleanup,delete,4032,0,84.45,84.45,11.84,0,100%
cleanup,delete,4032,0,89.33,89.33,11.19,0,100%
cleanup,delete,4032,0,90.19,90.19,11.09,0,100%
cleanup,delete,4032,0,91.06,91.06,10.98,0,100%
cleanup,delete,4032,0,99.68,99.68,10.03,0,100%
cleanup,delete,4032,0,100.67,100.67,9.93,0,100%
cleanup,delete,4032,0,97.04,97.04,10.3,0,100%
cleanup,delete,4032,0,104.44,104.44,9.57,0,100%
cleanup,delete,4032,0,102.56,102.56,9.75,0,100%
cleanup,delete,4032,0,85.08,85.08,11.75,0,100%
cleanup,delete,4032,0,75.32,75.32,13.28,0,100%
cleanup,delete,4032,0,77.69,77.69,12.87,0,100%
cleanup,delete,4032,0,76.92,76.92,13,0,100%
cleanup,delete,4032,0,77.32,77.32,12.93,0,100%
cleanup,delete,4032,0,74.84,74.84,13.36,0,100%
cleanup,delete,4032,0,73.25,73.25,13.65,0,100%
cleanup,delete,4032,0,81.4,81.4,12.28,0,100%
cleanup,delete,4032,0,91.97,91.97,10.87,0,100%
cleanup,delete,4032,0,85.47,85.47,11.7,0,100%
cleanup,delete,4032,0,86.77,86.77,11.52,0,100%
cleanup,delete,4032,0,103.94,103.94,9.62,0,100%
cleanup,delete,4032,0,102.02,102.02,9.8,0,100%
cleanup,delete,4032,0,99.1,99.1,10.09,0,100%
cleanup,delete,4032,0,88.15,88.15,11.34,0,100%
cleanup,delete,4032,0,103.12,103.12,9.7,0,100%
cleanup,delete,4032,0,90.69,90.69,11.03,0,100%
cleanup,delete,4032,0,80.88,80.88,12.36,0,100%
cleanup,delete,4032,0,73.87,73.87,13.54,0,100%
cleanup,delete,4032,0,82.79,82.79,12.08,0,100%
