Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,Min-Version,Version,Max-Version
17:16:37,40,160000,1017.1,1017.1,7.87,31463.55,100%,0,0,0
17:16:42,212,848000,1112.5,1112.47,36.88,147520.72,100%,1,1,1
17:16:47,189,756000,1389.83,1389.82,38.94,155746.27,100%,2,2,2
17:16:52,195,780000,1338.73,1338.71,36.6,146389.64,100%,3,3,3
17:16:57,207,828000,1270,1269.99,37.72,150879.05,100%,4,4,4
17:17:02,266,1064000,976.73,976.71,48.23,192920.41,100%,5,5,5
17:17:07,262,1048000,1000.78,1000.75,49.27,197095.96,100%,6,6,6
17:17:12,295,1180000,885.06,885.04,56.92,227665.97,100%,7,7,7
17:17:17,301,1204000,570.67,570.66,58.74,234949.54,100%,8,8,8
17:17:22,372,1488000,644.45,644.43,78.26,313040.66,100%,9,9,9
17:17:27,445,1780000,536.81,536.78,90.85,363407.57,100%,10,10,10
17:17:32,622,2488000,366.6,366.58,134,536014.58,100%,11,11,11
17:17:37,632,2528000,358.92,358.91,127.93,511731.59,100%,12,12,12
17:17:42,611,2444000,379.03,379.01,119.51,478056.12,100%,13,13,13
17:17:47,668,2672000,371.76,371.74,130.87,523489.33,100%,14,14,14
17:17:52,769,3076000,298.73,298.71,152.4,609613.45,100%,15,15,15
17:17:57,853,3412000,282.9,282.89,166.43,665701.03,100%,16,16,16
17:18:02,974,3896000,296.69,296.67,190.18,760729.56,100%,17,17,17
17:18:07,982,3928000,245.76,245.73,191.15,764615.57,100%,18,18,18
17:18:12,1045,4180000,244.34,244.32,205.99,823976.79,100%,19,19,19
17:18:17,1082,4328000,233.16,233.13,211.79,847164.16,100%,20,20,20
17:18:22,1153,4612000,215.19,215.17,225.89,903560.18,100%,21,21,21
17:18:27,1161,4644000,195.05,195.03,227.76,911034.62,100%,22,22,22
17:18:32,1163,4652000,208.43,208.4,238.19,952763.78,100%,23,23,23
17:18:37,1185,4740000,205.43,205.41,234.19,936762.36,100%,24,24,24
17:18:42,1227,4908000,189.2,189.18,242.2,968817.73,100%,25,25,25
17:18:47,1225,4900000,193.57,193.54,245.08,980306.17,100%,26,26,26
17:18:52,1291,5164000,178.38,178.36,261.61,1046446.92,100%,27,27,27
17:18:57,1279,5116000,184.44,184.42,257.14,1028570.03,100%,28,28,28
17:19:02,1332,5328000,184.13,184.11,274.07,1096264.14,100%,29,29,29
17:19:07,1366,5464000,179.53,179.51,267.88,1071525.13,100%,30,30,30
17:19:12,1344,5376000,174.14,174.12,264.74,1058947.9,100%,31,31,31
17:19:17,1395,5580000,175.41,175.4,282.59,1130355.82,100%,32,32,32
17:19:22,1370,5480000,174.72,174.7,269.21,1076831.21,100%,33,33,33
17:19:27,1423,5692000,172.44,172.42,283.92,1135669,100%,34,34,34
17:19:32,1372,5488000,171.14,171.12,268.85,1075409.04,100%,35,35,35
17:19:37,1377,5508000,174.21,174.2,281.11,1124442.72,100%,36,36,36
17:19:42,1409,5636000,169.44,169.41,281.9,1127591.27,100%,37,37,37
17:19:47,1444,5776000,165.55,165.53,290.21,1160841.01,100%,38,38,38
17:19:52,1467,5868000,166.45,166.43,292.6,1170408.29,100%,39,39,39
17:19:57,1431,5724000,166.79,166.77,281.65,1126608.1,100%,40,40,40
17:20:02,1446,5784000,169.3,169.27,287.58,1150334.89,100%,41,41,41
17:20:07,1453,5812000,168.3,168.28,285.21,1140835.15,100%,42,42,42
17:20:12,1419,5676000,165.45,165.43,278.07,1112269.92,100%,43,43,43
17:20:17,1454,5816000,168.85,168.83,295.51,1182051.75,100%,44,44,44
17:20:22,1444,5776000,165.87,165.85,283.34,1133369.49,100%,45,45,45
17:20:27,1483,5932000,164.61,164.59,297.69,1190745.98,100%,46,46,46
17:20:32,1466,5864000,163.03,163,288.24,1152953.95,100%,47,47,47
17:20:37,1465,5860000,163.24,163.22,294.16,1176646.56,100%,48,48,48
17:20:42,1472,5888000,162.63,162.6,295.22,1180872.96,100%,49,49,49
17:20:47,1496,5984000,160.01,159.99,299.85,1199398.34,100%,50,50,50
17:20:52,1499,5996000,162.31,162.28,301.57,1206288.44,100%,51,51,51
17:20:57,1486,5944000,164.12,164.11,292.35,1169380.11,100%,52,52,52
17:21:02,1514,6056000,161.52,161.49,297.06,1188257.99,100%,53,53,53
17:21:07,1431,5724000,163.6,163.58,281.22,1124893.49,100%,54,54,54
17:21:12,1433,5732000,162.84,162.82,294.15,1176595.51,100%,55,55,55
17:21:17,1460,5840000,163.37,163.34,300.67,1202665.46,100%,56,56,56
17:21:22,1477,5908000,161.82,161.79,296.87,1187487.76,100%,57,57,57
17:21:27,1492,5968000,160.19,160.16,299.77,1199074.31,100%,58,58,58
17:21:32,1478,5912000,161.6,161.58,297.26,1189046.55,100%,59,59,59
17:21:37,1478,5912000,161.44,161.42,297.66,1190638.87,100%,60,60,60
17:21:42,1521,6084000,160.45,160.43,305.63,1222505.82,100%,61,61,61
17:21:47,1485,5940000,160.99,160.97,291.92,1167665.39,100%,62,62,62
17:21:52,1458,5832000,163.54,163.52,293.73,1174928.76,100%,63,63,63
17:21:57,1475,5900000,161.77,161.76,296.71,1186845.55,100%,64,64,64
17:22:02,1506,6024000,161.93,161.91,301.47,1205862.34,100%,65,65,65
17:22:07,1511,6044000,161.03,161.01,297.95,1191798.93,100%,66,66,66
17:22:12,1468,5872000,163.24,163.22,287.9,1151616.44,100%,67,67,67
17:22:17,1405,5620000,162.41,162.39,283.45,1133809.69,100%,68,68,68
17:22:22,1414,5656000,165.12,165.1,297.93,1191704.15,100%,69,69,69
17:22:27,1500,6000000,163.15,163.13,306.33,1225334.52,100%,70,70,70
17:22:32,1512,6048000,161.55,161.53,297,1187986.04,100%,71,71,71
17:22:37,1512,6048000,161.56,161.54,296.97,1187890.63,100%,72,72,72
17:22:42,1446,5784000,161.45,161.42,284.8,1139198.14,100%,73,73,73
17:22:47,1500,6000000,162.44,162.42,307.95,1231780.24,100%,74,74,74
17:22:52,1482,5928000,164.54,164.51,291.61,1166436.66,100%,75,75,75
17:22:57,1437,5748000,166.37,166.35,282.41,1129654.01,100%,76,76,76
17:23:02,1493,5972000,163.79,163.77,297.64,1190569.48,100%,77,77,77
17:23:07,1527,6108000,159.92,159.9,300.15,1200601.14,100%,78,78,78
17:23:12,1461,5844000,159.72,159.7,287.87,1151467.01,100%,79,79,79
17:23:17,1384,5536000,161.99,161.98,284.24,1136946.84,100%,80,80,80
17:23:22,1528,6112000,159.98,159.96,324.1,1296409.04,100%,81,81,81
17:23:27,1467,5868000,162.43,162.42,289.26,1157028.31,100%,82,82,82
17:23:32,1468,5872000,166.33,166.31,294.14,1176559.3,100%,83,83,83
17:23:37,1515,6060000,161.34,161.32,297.37,1189499.49,100%,84,84,84
17:23:42,1483,5932000,161.32,161.3,291.32,1165260.32,100%,85,85,85
17:23:47,1442,5768000,162.01,161.99,288.81,1155241.98,100%,86,86,86
17:23:52,1434,5736000,163.45,163.43,294.17,1176671.54,100%,87,87,87
17:23:57,1494,5976000,163.63,163.61,305.48,1221927.69,100%,88,88,88
17:24:02,1502,6008000,162.32,162.29,295.71,1182828.98,100%,89,89,89
17:24:07,1467,5868000,162.35,162.33,289.52,1158060.39,100%,90,90,90
17:24:12,1471,5884000,162.31,162.28,293.81,1175244.89,100%,91,91,91
17:24:17,1457,5828000,163.8,163.78,292.88,1171513.02,100%,92,92,92
17:24:22,1462,5848000,163.45,163.43,294.52,1178071.73,100%,93,93,93
17:24:27,1449,5796000,165.32,165.31,289.42,1157687.01,100%,94,94,94
17:24:32,1455,5820000,167.91,167.89,292.24,1168965.45,100%,95,95,95
17:24:37,1424,5696000,164.23,164.21,279.99,1119973.51,100%,96,96,96
17:24:42,1460,5840000,164.22,164.2,295,1179994.84,100%,97,97,97
17:24:47,1460,5840000,167.03,167.01,293.31,1173248.24,100%,98,98,98
17:24:52,1436,5744000,166.55,166.53,282.23,1128938.04,100%,99,99,99
17:24:57,1495,5980000,163.31,163.29,300.16,1200633.14,100%,100,100,100
17:25:02,1467,5868000,162.77,162.74,288.68,1154717.46,100%,101,101,101
17:25:07,1509,6036000,162,161.97,301.76,1207043.87,100%,102,102,102
17:25:12,1446,5784000,165.3,165.28,284.17,1136683,100%,103,103,103
17:25:17,1503,6012000,162.53,162.51,301.3,1205204.93,100%,104,104,104
17:25:22,1493,5972000,163.51,163.49,293.49,1173948.18,100%,105,105,105
17:25:27,1524,6096000,159.86,159.85,300.16,1200649.08,100%,106,106,106
17:25:32,1541,6164000,158.32,158.3,303.08,1212301.18,100%,107,107,107
17:25:37,1538,6152000,158.94,158.92,301.88,1207537.09,100%,108,108,108
17:25:42,1539,6156000,158.54,158.52,302.72,1210887.05,100%,109,109,109
17:25:47,1441,5764000,161.86,161.84,284.08,1136301.01,100%,110,110,110
17:25:52,1462,5848000,160.11,160.1,300.02,1200074.55,100%,111,111,111
17:25:57,1497,5988000,162.77,162.75,307.34,1229349.71,100%,112,112,112
17:26:02,1509,6036000,161.79,161.77,296.77,1187078.08,100%,113,113,113
17:26:07,1479,5916000,162.05,162.03,289.92,1159665.39,100%,114,114,114
17:26:12,1422,5688000,164.61,164.59,286.22,1144882.49,100%,115,115,115
17:26:17,1487,5948000,162.54,162.52,308.25,1232993.38,100%,116,116,116
17:26:22,1411,5644000,158.45,158.43,277.62,1110492.36,100%,117,117,117
17:26:27,1486,5944000,160.3,160.28,310.86,1243451.68,100%,118,118,118
17:26:32,1402,5608000,159.97,159.95,281.67,1126698.38,100%,119,119,119
17:26:37,1464,5856000,157.16,157.14,299.49,1197941.79,100%,119,119,120
17:26:42,1405,5620000,159.02,159,283.38,1133522.36,100%,119,120,121
17:26:47,1348,5392000,158.89,158.88,277.57,1110280.56,100%,119,121,122
17:26:53,1400,5600000,159.68,159.66,294.45,1177798.93,100%,119,122,123
17:26:58,1369,5476000,159.96,159.94,275.49,1101949.19,100%,119,123,124
17:27:03,1382,5528000,158.09,158.06,284.57,1138282.02,100%,119,124,125
17:27:08,1430,5720000,156.64,156.62,294.47,1177875.65,100%,119,125,126
17:27:13,1291,5164000,158.78,158.76,272.01,1088059.41,100%,119,126,127
17:27:18,1361,5444000,157.36,157.34,286.4,1145589.72,100%,119,127,128
17:27:23,1323,5292000,158.5,158.47,271.9,1087595.48,100%,119,128,129
17:27:28,1266,5064000,154.84,154.81,258.94,1035756.28,100%,119,129,130
17:27:33,1207,4828000,157.95,157.92,259.04,1036146.03,100%,119,130,131
17:27:38,1239,4956000,154.85,154.83,271.79,1087149.63,100%,119,131,132
17:27:43,1197,4788000,152.05,152.02,243.49,973948.12,100%,119,132,133
17:27:48,1226,4904000,152.22,152.19,256.84,1027371.87,100%,119,133,134
17:27:53,1227,4908000,148.43,148.41,249.34,997351.4,100%,119,134,135
17:27:58,1213,4852000,149.99,149.97,253.25,1013012.02,100%,119,135,136
17:28:03,1154,4616000,149.74,149.72,258.37,1033465.31,100%,119,136,137
17:28:08,1115,4460000,147.74,147.71,235.66,942636.49,100%,119,136,138
17:28:13,1090,4360000,144.35,144.32,234.47,937894.93,100%,119,137,139
17:28:18,1027,4108000,143.08,143.06,222.09,888344.61,100%,119,138,140
17:28:23,954,3816000,145.72,145.7,226.46,905846.97,100%,119,139,141
17:28:28,958,3832000,143.94,143.92,220.5,882014.21,100%,119,140,142
17:28:33,1024,4096000,138.9,138.87,235.19,940757.8,100%,119,141,143
17:28:38,963,3852000,138.66,138.64,219.97,879897.05,100%,119,141,144
17:28:43,904,3616000,133.02,133,213.26,853054.6,100%,119,142,145
17:28:48,870,3480000,131.95,131.93,207.01,828051.99,100%,119,143,146
17:28:53,839,3356000,129.4,129.38,202.66,810651.55,100%,119,143,147
17:28:58,860,3440000,128.95,128.93,218.68,874703.51,100%,119,144,148
17:29:03,779,3116000,127.42,127.4,197.42,789690.16,100%,119,145,149
17:29:08,770,3080000,127.06,127.05,215.78,863129.3,100%,119,145,150
17:29:13,697,2788000,124.69,124.68,203.54,814160.13,100%,119,145,151
17:29:18,743,2972000,121.92,121.9,215.18,860714.91,100%,119,146,152
17:29:23,738,2952000,119.29,119.28,210.48,841904.23,100%,119,146,153
17:29:28,676,2704000,120.11,120.09,200.94,803755.72,100%,119,147,154
17:29:33,657,2628000,118.64,118.63,203.09,812349.76,100%,119,147,155
17:29:38,625,2500000,118.41,118.39,203.65,814616.35,100%,119,147,156
17:29:43,526,2104000,121.66,121.64,191.74,766974.75,100%,119,147,157
17:29:48,482,1928000,122.55,122.53,192.2,768791.22,100%,119,147,158
