Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,Min-Version,Version,Max-Version
15:46:16,20,80000,1279.55,1279.55,3.91,15629.52,100%,0,0,0
15:46:21,193,772000,1331.61,1331.57,32.35,129396.26,100%,1,1,1
15:46:26,192,768000,1489.38,1489.35,35.64,142572.25,100%,2,2,2
15:46:31,190,760000,1543.71,1543.68,31.11,124444.01,100%,3,3,3
15:46:36,167,668000,1583.39,1583.38,28.96,115850.1,100%,4,4,4
15:46:41,96,384000,1555.6,1555.57,16.68,66729.76,100%,5,5,5
15:46:46,194,776000,1342.69,1342.68,45.91,183646.51,100%,6,6,6
15:46:51,206,824000,1086.98,1086.96,44.1,176386.87,100%,7,7,7
15:46:56,162,648000,1570.4,1570.37,34.13,136500.72,100%,8,8,8
15:47:01,224,896000,1082.67,1082.65,42.43,169714.6,100%,9,9,9
15:47:06,278,1112000,1003.4,1003.37,53.78,215124.59,100%,10,10,10
15:47:11,272,1088000,762.32,762.29,51.84,207372.65,100%,11,11,11
15:47:16,376,1504000,630.73,630.72,75.77,303079.36,100%,12,12,12
15:47:21,466,1864000,540.26,540.24,94.53,378110.9,100%,13,13,13
15:47:26,428,1712000,553.13,553.12,84.04,336169.19,100%,14,14,14
15:47:31,418,1672000,507.14,507.12,84.73,338918.55,100%,15,15,15
15:47:36,410,1640000,607.63,607.6,80.84,323356.88,100%,16,16,16
15:47:41,512,2048000,535.32,535.29,101.61,406428.95,100%,17,17,17
15:47:46,536,2144000,403.1,403.08,105.2,420795.93,100%,18,18,18
15:47:51,613,2452000,432.55,432.53,122.05,488216.95,100%,19,19,19
15:47:56,647,2588000,365.81,365.79,126.98,507914.43,100%,20,20,20
15:48:01,707,2828000,304.16,304.14,139.67,558671.65,100%,21,21,21
15:48:06,676,2704000,365.89,365.86,132.83,531313.63,100%,22,22,22
15:48:11,678,2712000,378.62,378.6,138.83,555307.47,100%,23,23,23
15:48:16,711,2844000,324.97,324.95,146.79,587159.1,100%,24,24,24
15:48:21,761,3044000,324.86,324.84,153.84,615349.73,100%,25,25,25
15:48:26,833,3332000,294.53,294.51,167.52,670072.86,100%,26,26,26
15:48:31,854,3416000,285.74,285.72,167.17,668675.29,100%,27,27,27
15:48:36,855,3420000,281.87,281.86,170.55,682186.65,100%,28,28,28
15:48:41,917,3668000,269.41,269.39,184.61,738450.11,100%,29,29,29
15:48:46,915,3660000,255.59,255.57,177.48,709904.97,100%,30,30,30
15:48:51,863,3452000,253.36,253.35,175.21,700858.63,100%,31,31,31
15:48:56,951,3804000,256.45,256.44,195.23,780913.6,100%,32,32,32
15:49:01,974,3896000,254.27,254.24,190.89,763568.78,100%,33,33,33
15:49:06,979,3916000,257.08,257.05,192.25,769008.07,100%,34,34,34
15:49:11,1021,4084000,243.9,243.87,199.14,796568.37,100%,35,35,35
15:49:16,995,3980000,238.29,238.26,193.89,775551.07,100%,36,36,36
15:49:21,1015,4060000,245.91,245.9,201.26,805027.5,100%,37,37,37
15:49:26,945,3780000,246.8,246.79,184.33,737337.04,100%,38,38,38
15:49:31,1028,4112000,235.18,235.16,212.43,849723.07,100%,39,39,39
15:49:36,999,3996000,239.26,239.24,196.43,785714.22,100%,40,40,40
15:49:41,977,3908000,243.34,243.33,195.96,783856.4,100%,41,41,41
15:49:46,970,3880000,233.46,233.43,197.37,789482.9,100%,42,42,42
15:49:51,1015,4060000,239.68,239.66,213.51,854020.6,100%,43,43,43
15:49:56,1054,4216000,228.64,228.62,210.94,843747.56,100%,44,44,44
