Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,Min-Version,Version,Max-Version
16:10:45,24,22,0,0,1273.62,1160.14,1273.62,1160.14,4.71,4.31,0,0,100%,100%,0,0,0
16:10:50,180,169,0,0,1410.35,1540.67,1410.35,1540.67,29.97,27.88,0,0,100%,100%,1,1,1
16:10:55,156,144,0,0,1760.79,1924.34,1760.79,1924.34,30.67,27.7,0,0,100%,100%,2,2,2
16:11:00,153,149,0,0,1807.14,1960.48,1807.14,1960.48,26.65,24.21,0,0,100%,100%,3,3,3
16:11:05,159,135,0,0,1740.14,1926.85,1740.14,1926.85,25.44,23.47,0,0,100%,100%,4,4,4
16:11:10,111,97,0,0,1797.59,1783.34,1797.59,1783.34,21.41,18.95,0,0,100%,100%,5,5,5
16:11:15,114,122,0,0,1836.25,1686.38,1836.25,1686.38,25.03,29.78,0,0,100%,100%,6,6,6
16:11:20,180,283,0,0,1184.03,943.18,1184.03,943.18,40.39,58.38,0,0,100%,100%,7,7,7
16:11:25,262,336,0,0,1038.31,760.25,1038.31,760.25,53.22,64.17,0,0,100%,100%,8,8,8
16:11:30,525,365,0,0,492.34,640.73,492.34,640.73,102.27,70.93,0,0,100%,100%,9,9,9
16:11:35,272,370,0,0,1093.86,766.48,1093.86,766.48,49.99,70.54,0,0,100%,100%,10,10,10
16:11:40,493,387,0,0,442.13,613.4,442.13,613.4,93.86,73.32,0,0,100%,100%,11,11,11
16:11:45,199,260,0,0,866.93,737.74,866.93,737.74,42.74,50.72,0,0,100%,100%,12,12,12
16:11:50,209,266,0,0,1116.23,856.48,1116.23,856.48,44.43,58.44,0,0,100%,100%,13,13,13
16:11:55,443,324,0,0,544.86,809,544.86,809,100.82,64.16,0,0,100%,100%,14,14,14
16:12:00,591,287,0,0,433.4,782.64,433.4,782.64,112.23,54.01,0,0,100%,100%,15,15,15
16:12:05,860,384,0,0,307.76,696.19,307.76,696.19,165.18,77.56,0,0,100%,100%,16,16,16
16:12:10,668,376,0,0,330.57,513.8,330.57,513.8,130.71,73.48,0,0,100%,100%,17,17,17
16:12:15,663,443,0,0,376.36,632.23,376.36,632.23,127.25,88.94,0,0,100%,100%,18,18,18
16:12:20,545,600,0,0,450.88,457.41,450.88,457.41,103.97,116.57,0,0,100%,100%,19,19,19
16:12:25,713,659,0,0,264.71,387.94,264.71,387.94,147.78,124.14,0,0,100%,100%,20,20,20
16:12:30,899,601,0,0,313.67,344.29,313.67,344.29,185.08,118.33,0,0,100%,100%,21,21,21
16:12:35,1051,443,0,0,215.15,428.93,215.15,428.93,214.36,88.52,0,0,100%,100%,22,22,22
16:12:40,881,516,0,0,293.97,270.92,293.97,270.92,171.98,102.13,0,0,100%,100%,23,23,23
16:12:45,701,540,0,0,351.11,656.5,351.11,656.5,132.95,105.27,0,0,100%,100%,24,24,24
16:12:50,838,556,0,0,304.67,405.83,304.67,405.83,180.97,116.44,0,0,100%,100%,25,25,25
16:12:55,488,455,0,0,415.48,580.02,415.48,580.02,94.34,89.48,0,0,100%,100%,26,26,26
16:13:00,471,408,0,0,552.7,594.23,552.7,594.23,95.63,81.66,0,0,100%,100%,27,27,27
16:13:05,632,465,0,0,407.11,535.34,407.11,535.34,126.35,93.39,0,0,100%,100%,28,28,28
16:13:10,965,598,0,0,234.14,412.81,234.14,412.81,188.54,119.12,0,0,100%,100%,29,29,29
16:13:15,864,715,0,0,283.23,335.15,283.23,335.15,177.36,139.03,0,0,100%,100%,30,30,30
16:13:20,1217,822,0,0,206.53,287.59,206.53,287.59,238.23,164.17,0,0,100%,100%,31,31,31
16:13:25,904,802,0,0,229.87,248.42,229.87,248.42,171.59,159.37,0,0,100%,100%,32,32,32
16:13:30,825,827,0,0,255.4,359.1,255.4,359.1,165.89,162.3,0,0,100%,100%,33,33,33
16:13:35,1274,865,0,0,214.89,212.59,214.89,212.59,265.1,170.66,0,0,100%,100%,34,34,34
16:13:40,1723,869,0,0,112.23,228.74,112.23,228.74,334.61,174.01,0,0,100%,100%,35,35,35
16:13:45,966,937,0,0,260.62,256.85,260.62,256.85,185.3,184.84,0,0,100%,100%,36,36,36
16:13:50,2313,1008,0,0,95.23,221.09,95.23,221.09,450.23,197.84,0,0,100%,100%,37,37,37
16:13:55,3154,810,0,0,68.57,237.56,68.57,237.56,620.96,155.9,0,0,100%,100%,38,38,38
16:14:00,1208,776,0,0,256.53,481.85,256.53,481.85,243.27,153.31,0,0,100%,100%,39,39,39
16:14:05,1128,847,0,0,207.05,287.22,207.05,287.22,233.28,169.69,0,0,100%,100%,40,40,40
16:14:10,892,900,0,0,300.63,279.31,300.63,279.31,186.25,185.27,0,0,100%,100%,41,41,41
16:14:15,779,830,0,0,298.21,309.78,298.21,309.78,152.78,161.8,0,0,100%,100%,42,42,42
16:14:20,853,797,0,0,256.95,246.17,256.95,246.17,173.1,155.81,0,0,100%,100%,43,43,43
16:14:25,804,792,0,0,373.91,382.79,373.91,382.79,157.33,155.11,0,0,100%,100%,44,44,44
16:14:30,830,798,0,0,227.62,263.19,227.62,263.19,173.51,169.6,0,0,100%,100%,45,45,45
16:14:35,949,950,0,0,290.01,237.13,290.01,237.13,193.81,195.5,0,0,100%,100%,46,46,46
16:14:40,969,1050,0,0,245.79,246.84,245.79,246.84,189.91,209.57,0,0,100%,100%,47,47,47
16:14:45,1039,1027,0,0,233.12,257.64,233.12,257.64,223.61,200.59,0,0,100%,100%,48,48,48
16:14:50,1062,1087,0,0,233.83,224.11,233.83,224.11,211.82,222.54,0,0,100%,100%,49,49,49
16:14:55,1169,1158,0,0,207.05,202.82,207.05,202.82,228.63,227.54,0,0,100%,100%,50,50,50
16:15:00,1154,1162,0,0,210.02,203.87,210.02,203.87,230.32,230.35,0,0,100%,100%,51,51,51
16:15:05,1201,1209,0,0,196.61,197.67,196.61,197.67,236.8,238.53,0,0,100%,100%,52,52,52
16:15:10,1314,1274,0,0,191.09,192.27,191.09,192.27,259.6,252.05,0,0,100%,100%,53,53,53
16:15:15,1352,1341,0,0,165.65,168.42,165.65,168.42,269.13,266.51,0,0,100%,100%,54,54,54
16:15:20,1446,1360,0,0,176.31,180.5,176.31,180.5,286.26,276.61,0,0,100%,100%,55,55,55
16:15:25,1527,1503,0,0,161.81,160.43,161.81,160.43,300.82,311.66,0,0,100%,100%,56,56,56
