Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
prepare,write,4032,16128000,158.6,158.58,6.3,25210.28,100%
prepare,write,4032,16128000,143.19,143.16,6.98,27922.05,100%
prepare,write,4032,16128000,140.86,140.83,7.1,28382.47,100%
prepare,write,4032,16128000,112.13,112.1,8.91,35652.78,100%
prepare,write,4032,16128000,113.86,113.84,8.78,35107.58,100%
prepare,write,4032,16128000,159.76,159.73,6.26,25025.95,100%
prepare,write,4032,16128000,128.82,128.8,7.76,31032.57,100%
prepare,write,4032,16128000,154.83,154.81,6.46,25821.86,100%
prepare,write,4032,16128000,117.79,117.77,8.49,33940.25,100%
prepare,write,4032,16128000,154.32,154.3,6.48,25906.23,100%
prepare,write,4032,16128000,162.55,162.53,6.15,24596.05,100%
prepare,write,4032,16128000,167.27,167.24,5.98,23902.97,100%
prepare,write,4032,16128000,130.06,130.04,7.68,30737.62,100%
prepare,write,4032,16128000,141.51,141.48,7.06,28252.16,100%
prepare,write,4032,16128000,128.48,128.46,7.78,31116.57,100%
prepare,write,4032,16128000,145.28,145.26,6.88,27519.18,100%
prepare,write,4032,16128000,135.62,135.6,7.37,29477.72,100%
prepare,write,4032,16128000,111,110.98,9,36010.69,100%
prepare,write,4032,16128000,111.32,111.3,8.98,35912.22,100%
prepare,write,4032,16128000,139.08,139.06,7.19,28746.1,100%
prepare,write,4032,16128000,157.81,157.79,6.33,25336.58,100%
prepare,write,4032,16128000,150.21,150.19,6.65,26616.89,100%
prepare,write,4032,16128000,144.13,144.11,6.93,27738.6,100%
prepare,write,4032,16128000,150.36,150.34,6.65,26591.13,100%
prepare,write,4032,16128000,126.44,126.42,7.9,31618.38,100%
prepare,write,4032,16128000,120.01,119.99,8.33,33310.27,100%
prepare,write,4032,16128000,151.69,151.67,6.59,26357.38,100%
prepare,write,4032,16128000,155.22,155.2,6.44,25758.06,100%
prepare,write,4032,16128000,152.36,152.33,6.56,26241.76,100%
prepare,write,4032,16128000,143.36,143.34,6.97,27887.14,100%
prepare,write,4032,16128000,139.39,139.37,7.17,28683.88,100%
prepare,write,4032,16128000,137.51,137.48,7.27,29074.02,100%
prepare,write,4032,16128000,162.79,162.77,6.14,24561.67,100%
prepare,write,4032,16128000,149.07,149.04,6.71,26821.89,100%
prepare,write,4032,16128000,148.29,148.26,6.74,26961.42,100%
prepare,write,4032,16128000,155.44,155.42,6.43,25720.27,100%
prepare,write,4032,16128000,156.81,156.79,6.37,25496.88,100%
prepare,write,4032,16128000,158.69,158.66,6.3,25195.79,100%
prepare,write,4032,16128000,166.89,166.87,5.99,23956.47,100%
prepare,write,4032,16128000,145.97,145.95,6.85,27388.93,100%
prepare,write,3840,15360000,131.58,131.56,7.6,30382.39,100%
prepare,write,3840,15360000,133.82,133.8,7.47,29875.02,100%
prepare,write,3840,15360000,127.64,127.61,7.83,31322.26,100%
prepare,write,3840,15360000,127.64,127.61,7.83,31321.69,100%
prepare,write,3840,15360000,104.4,104.38,9.57,38287.82,100%
prepare,write,3840,15360000,129.98,129.96,7.69,30758.45,100%
prepare,write,3840,15360000,148.68,148.66,6.72,26891.79,100%
prepare,write,3840,15360000,130.7,130.67,7.65,30587.01,100%
