Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
prepare,write,4032,33030144000,916.4,860.36,1.09,8938405.64,100%
prepare,write,4032,33030144000,890.29,833.97,1.12,9200415.26,100%
prepare,write,4032,33030144000,796.11,740.43,1.26,10288982.4,100%
prepare,write,4032,33030144000,890.69,834.83,1.12,9196306.46,100%
prepare,write,4032,33030144000,877.43,821.36,1.14,9335441.03,100%
prepare,write,4032,33030144000,821.78,765.58,1.22,9967377.28,100%
prepare,write,4032,33030144000,843.6,787.18,1.19,9709733.44,100%
prepare,write,4032,33030144000,837.17,780.53,1.19,9784291.53,100%
prepare,write,4032,33030144000,892.53,836.75,1.12,9177482.23,100%
prepare,write,4032,33030144000,843.29,787.14,1.19,9713291.24,100%
prepare,write,4032,33030144000,771.77,715.84,1.3,10613247,100%
prepare,write,4032,33030144000,874.87,818.69,1.14,9362628.06,100%
prepare,write,4032,33030144000,778.74,722.68,1.28,10518336.79,100%
prepare,write,4032,33030144000,922.06,866.83,1.08,8883646.52,100%
prepare,write,4032,33030144000,871.09,815.07,1.15,9403310.59,100%
prepare,write,4032,33030144000,902.63,846.76,1.11,9074656.65,100%
prepare,write,4032,33030144000,779.73,723.6,1.28,10504905.61,100%
prepare,write,4032,33030144000,919.88,863.67,1.09,8904484.65,100%
prepare,write,4032,33030144000,911.5,854.9,1.1,8986393.14,100%
prepare,write,4032,33030144000,902.88,846.44,1.11,9072199.06,100%
prepare,write,4032,33030144000,930.84,874.11,1.07,8799799.44,100%
prepare,write,4032,33030144000,873.84,817.15,1.14,9373617.48,100%
prepare,write,4032,33030144000,878.45,822.41,1.14,9324501.4,100%
prepare,write,4032,33030144000,795.18,739.09,1.26,10300838.69,100%
prepare,write,4032,33030144000,803.14,747,1.24,10198606.1,100%
prepare,write,4032,33030144000,915.04,858.52,1.09,8951700.06,100%
prepare,write,4032,33030144000,907.51,850.87,1.1,9026057.4,100%
prepare,write,4032,33030144000,927.08,870.57,1.08,8835560.58,100%
prepare,write,4032,33030144000,875.93,819.44,1.14,9351346.65,100%
prepare,write,4032,33030144000,928.31,872.06,1.08,8823751.74,100%
prepare,write,4032,33030144000,859.86,803.34,1.16,9525993.48,100%
prepare,write,4032,33030144000,870.4,814.1,1.15,9410801.49,100%
prepare,write,4032,33030144000,905.12,854.27,1.1,9049892.56,100%
prepare,write,4032,33030144000,883.51,832.52,1.13,9271226.4,100%
prepare,write,4032,33030144000,889.35,838.26,1.12,9210333.49,100%
prepare,write,4032,33030144000,904.87,853.65,1.11,9052390.17,100%
prepare,write,4032,33030144000,912.11,860.71,1.1,8980695.26,100%
prepare,write,4032,33030144000,921.22,870.41,1.09,8891744.09,100%
prepare,write,4032,33030144000,913.41,862.22,1.09,8967816.19,100%
prepare,write,4032,33030144000,889.3,837.83,1.12,9210795.8,100%
prepare,write,3840,31457280000,767.82,716.45,1.3,10668157.04,100%
prepare,write,3840,31457280000,856.07,804.64,1.17,9568373.09,100%
prepare,write,3840,31457280000,918.37,866.61,1.09,8919407.91,100%
prepare,write,3840,31457280000,773.11,721.31,1.29,10595022.94,100%
prepare,write,3840,31457280000,733.51,682.42,1.36,11166967.34,100%
prepare,write,3840,31457280000,839.73,788.41,1.19,9754573.43,100%
prepare,write,3840,31457280000,847.58,796.41,1.18,9664182.11,100%
prepare,write,3840,31457280000,752.9,701.69,1.33,10879349.48,100%
