Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,Min-Version,Version,Max-Version
17:49:09,58,21,0,0,966.24,1451.76,966.24,1451.76,11.37,4.13,0,0,100%,100%,0,0,0
17:49:14,177,199,0,0,1235.92,1274.76,1235.92,1274.76,30.99,32.76,0,0,100%,100%,1,1,1
17:49:19,194,186,0,0,1388.32,1539.85,1388.32,1539.85,42.65,35.12,0,0,100%,100%,2,2,2
17:49:24,192,176,0,0,1349.85,1654.36,1349.85,1654.36,35.64,28.93,0,0,100%,100%,3,3,3
17:49:29,178,161,0,0,1400.17,1636.5,1400.17,1636.5,32.18,26.9,0,0,100%,100%,4,4,4
17:49:34,288,142,0,0,908.3,1325.61,908.3,1325.61,54.77,27.09,0,0,100%,100%,5,5,5
17:49:39,461,334,0,0,447.53,703.78,447.53,703.78,89.78,69.92,0,0,100%,100%,6,6,6
17:49:44,525,234,0,0,504.06,346.24,504.06,346.24,106.34,49.85,0,0,100%,100%,7,7,7
17:49:49,514,405,0,0,549.97,673.18,549.97,673.18,99.07,98.21,0,0,100%,100%,8,8,8
17:49:54,648,326,0,0,336.83,847.29,336.83,847.29,118.57,65.7,0,0,100%,100%,9,9,9
17:49:59,1354,425,0,0,183.12,285.39,183.12,285.39,269.73,94.81,0,0,100%,100%,10,10,10
17:50:04,991,426,0,0,203.67,573.51,203.67,573.51,196.15,103.01,0,0,100%,100%,11,11,11
17:50:09,1038,826,0,0,243.12,456.25,243.12,456.25,216.08,167.67,0,0,100%,100%,12,12,12
17:50:14,1313,921,0,0,179.14,200.51,179.14,200.51,275.98,180.06,0,0,100%,100%,13,13,13
17:50:19,853,994,0,0,286.94,173.32,286.94,173.32,189.36,194.76,0,0,100%,100%,14,14,14
17:50:24,569,670,0,0,457.83,631.87,457.83,631.87,110.6,128.24,0,0,100%,100%,15,15,15
17:50:29,749,595,0,0,333.77,376.07,333.77,376.07,147.15,115.72,0,0,100%,100%,16,16,16
17:50:34,643,595,0,0,351.63,329.5,351.63,329.5,125.24,117.41,0,0,100%,100%,17,17,17
17:50:39,760,864,0,0,310.36,337.43,310.36,337.43,158.94,167.49,0,0,100%,100%,18,18,18
17:50:44,1232,648,0,0,195.17,400.12,195.17,400.12,244.83,128.12,0,0,100%,100%,19,19,19
17:50:49,1012,708,0,0,198.82,266.71,198.82,266.71,208.1,140.22,0,0,100%,100%,20,20,20
17:50:54,660,575,0,0,336.5,341.7,336.5,341.7,136.57,116.12,0,0,100%,100%,21,21,21
17:50:59,1153,587,0,0,231.04,431.46,231.04,431.46,229.6,115.71,0,0,100%,100%,22,22,22
17:51:04,862,762,0,0,278.52,354.66,278.52,354.66,183.19,154.25,0,0,100%,100%,23,23,23
17:51:09,962,695,0,0,248.42,335.43,248.42,335.43,191.03,134.54,0,0,100%,100%,24,24,24
17:51:14,1677,711,0,0,139.66,408.7,139.66,408.7,315.87,142.44,0,0,100%,100%,25,25,25
17:51:19,707,908,0,0,283.23,279.87,283.23,279.87,147.26,176.67,0,0,100%,100%,26,26,26
17:51:24,1263,1190,0,0,228.52,216.29,228.52,216.29,279.69,232.27,0,0,100%,100%,27,27,27
17:51:29,1052,1253,0,0,226.04,186.03,226.04,186.03,211.6,248.86,0,0,100%,100%,28,28,28
17:51:34,1316,1243,0,0,196.58,192.6,196.58,192.6,258.56,249.64,0,0,100%,100%,29,29,29
17:51:39,1221,1269,0,0,194.83,189.15,194.83,189.15,237.49,254.6,0,0,100%,100%,30,30,30
17:51:44,2149,1165,0,0,112.02,190.75,112.02,190.75,461.73,238.41,0,0,100%,100%,31,31,31
17:51:49,1803,1418,0,0,134.92,175.23,134.92,175.23,404.45,294.79,0,0,100%,100%,32,32,32
17:51:54,1565,1330,0,0,153.56,179.59,153.56,179.59,296.17,261.21,0,0,100%,100%,33,33,33
17:51:59,2063,1415,0,0,112,167.4,112,167.4,403,290.84,0,0,100%,100%,34,34,34
17:52:04,1380,1492,0,0,178.02,149.74,178.02,149.74,275.75,305.26,0,0,100%,100%,35,35,35
17:52:09,2034,1577,0,0,121.17,160.95,121.17,160.95,436.67,318.01,0,0,100%,100%,36,36,36
17:52:14,2713,1512,0,0,92.69,172.52,92.69,172.52,523.99,297.73,0,0,100%,100%,37,37,37
17:52:19,2181,1552,0,0,112.93,154.01,112.93,154.01,427.76,306.09,0,0,100%,100%,38,38,38
17:52:24,1713,1711,0,0,135.84,141.65,135.84,141.65,338.3,341.57,0,0,100%,100%,39,39,39
17:52:29,1852,1715,0,0,132.41,140.46,132.41,140.46,374.53,337.53,0,0,100%,100%,40,40,40
17:52:34,1782,1897,0,0,135.8,129.35,135.8,129.35,351.31,392.05,0,0,100%,100%,41,41,41
17:52:39,1940,1947,0,0,119.44,118.74,119.44,118.74,384.24,383.2,0,0,100%,100%,42,42,42
17:52:44,2114,2178,0,0,117.54,112.69,117.54,112.69,419.48,431.86,0,0,100%,100%,43,43,43
17:52:49,1877,1939,0,0,123.02,121.93,123.02,121.93,371.97,383.04,0,0,100%,100%,44,44,44
17:52:54,2125,2051,0,0,113.72,114.67,113.72,114.67,433.66,405.5,0,0,100%,100%,45,45,45
17:52:59,2138,1986,0,0,112.08,115.19,112.08,115.19,425.59,407.89,0,0,100%,100%,46,46,46
17:53:04,2021,2073,0,0,121.39,111.56,121.39,111.56,398.17,425.29,0,0,100%,100%,47,47,47
17:53:09,2338,2299,0,0,101.54,108.33,101.54,108.33,462.28,476.5,0,0,100%,100%,48,48,48
17:53:14,2345,2319,0,0,105.31,105.19,105.31,105.19,471.96,457.7,0,0,100%,100%,49,49,49
17:53:19,2391,2420,0,0,99.77,100.6,99.77,100.6,471.55,478.65,0,0,100%,100%,50,50,50
17:53:24,2397,2452,0,0,101.77,99.01,101.77,99.01,481.36,485.19,0,0,100%,100%,51,51,51
17:53:29,2512,2478,0,0,94.67,98.08,94.67,98.08,496.99,489.94,0,0,100%,100%,52,52,52
17:53:34,2392,2428,0,0,101.74,100.51,101.74,100.51,479.3,478.47,0,0,100%,100%,53,53,53
17:53:39,2353,2355,0,0,102.95,103.17,102.95,103.17,466.14,465.48,0,0,100%,100%,54,54,54
17:53:44,2512,2553,0,0,96.8,95.04,96.8,95.04,496.05,505.23,0,0,100%,100%,55,55,55
17:53:49,2504,2376,0,0,97.16,100.09,97.16,100.09,494.32,470.03,0,0,100%,100%,56,56,56
17:53:54,2518,2555,0,0,96.47,95.02,96.47,95.02,497.55,517.37,0,0,100%,100%,57,57,57
17:53:59,2419,2509,0,0,98.33,97.14,98.33,97.14,477.93,494.53,0,0,100%,100%,58,58,58
17:54:04,2391,2392,0,0,101.38,101.54,101.38,101.54,486.75,473.09,0,0,100%,100%,59,59,59
17:54:09,2462,2424,0,0,98.62,100.26,98.62,100.26,487.16,479.02,0,0,100%,100%,60,60,60
17:54:14,2554,2582,0,0,94.88,94.11,94.88,94.11,506.03,510.34,0,0,100%,100%,61,61,61
17:54:19,2483,2476,0,0,98.08,98.14,98.08,98.14,489.56,489.46,0,0,100%,100%,62,62,62
17:54:24,2496,2503,0,0,95.21,96.76,95.21,96.76,493.81,496.36,0,0,100%,100%,63,63,63
17:54:29,2507,2431,0,0,96.66,95.66,96.66,95.66,503.03,480.89,0,0,100%,100%,64,64,64
17:54:34,2521,2530,0,0,96.38,95.79,96.38,95.79,498.55,523.88,0,0,100%,100%,65,65,65
17:54:39,2525,2494,0,0,96.39,97.31,96.39,97.31,498.15,493.18,0,0,100%,100%,66,66,66
17:54:44,2386,2308,0,0,99.69,101.31,99.69,101.31,471.56,455.01,0,0,100%,100%,67,67,67
17:54:49,2413,2448,0,0,96.63,97.31,96.63,97.31,486.88,506.96,0,0,100%,100%,68,68,68
17:54:54,2498,2587,0,0,97.21,93.94,97.21,93.94,508.78,517.68,0,0,100%,100%,69,69,69
17:54:59,2591,2571,0,0,93.71,94.41,93.71,94.41,512.54,508.7,0,0,100%,100%,70,70,70
17:55:04,2581,2530,0,0,94.19,94.03,94.19,94.03,509.69,500.39,0,0,100%,100%,71,71,71
17:55:09,2545,2529,0,0,95.48,93.83,95.48,93.83,502.63,514.52,0,0,100%,100%,72,72,72
17:55:14,2548,2481,0,0,93.25,95.95,93.25,95.95,504.13,502.19,0,0,100%,100%,73,73,73
17:55:19,2549,2566,0,0,93.24,90.54,93.24,90.54,531.59,519.23,0,0,100%,100%,74,74,74
17:55:24,2782,2847,0,0,85.29,85.21,85.29,85.21,551.03,582.99,0,0,100%,100%,75,75,75
17:55:29,2553,2818,0,0,87.04,84.32,87.04,84.32,505.53,557.57,0,0,100%,100%,76,76,76
17:55:34,2671,2888,0,0,88.14,84.24,88.14,84.24,570.84,579.65,0,0,100%,100%,77,77,77
17:55:39,2604,3044,0,0,85.92,79.64,85.92,79.64,524.88,603,0,0,100%,100%,78,78,78
17:55:44,2774,3053,0,0,82.46,77.65,82.46,77.65,567.68,605.49,0,0,100%,100%,78,78,79
17:55:49,2654,3046,0,0,82.2,79.73,82.2,79.73,535.96,614.14,0,0,100%,100%,78,79,80
17:55:54,2664,3123,0,0,85.9,77.82,85.9,77.82,560.91,617.07,0,0,100%,100%,78,80,81
17:55:59,2584,2927,0,0,86.52,81.22,86.52,81.22,521.5,579.6,0,0,100%,100%,78,81,82
17:56:04,2403,2934,0,0,91.36,83.53,91.36,83.53,508.71,581.69,0,0,100%,100%,78,82,83
17:56:09,2665,3173,0,0,81.39,74.8,81.39,74.8,554.47,628.53,0,0,100%,100%,78,83,84
17:56:14,2534,3268,0,0,83.75,74.2,83.75,74.2,527.76,659.62,0,0,100%,100%,78,84,85
17:56:19,2282,3291,0,0,88.95,72.15,88.95,72.15,487.32,652.53,0,0,100%,100%,78,85,86
17:56:24,2213,3358,0,0,83.36,70.54,83.36,70.54,470.62,678.32,0,0,100%,100%,78,86,87
17:56:29,2237,3583,0,0,84.88,67.63,84.88,67.63,494.74,722.94,0,0,100%,100%,78,87,88
17:56:34,2087,3654,0,0,86.73,66.35,86.73,66.35,456.32,725.57,0,0,100%,100%,78,88,89
17:56:39,2172,3745,0,0,85.27,64.71,85.27,64.71,483.07,742.97,0,0,100%,100%,78,89,90
17:56:44,2038,3813,0,0,87.8,63.57,87.8,63.57,453.25,755.96,0,0,100%,100%,78,90,91
