Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,Min-Version,Version,Max-Version
08:08:38,7,9,0,0,2200.43,1694.22,2200.43,1694.22,1.37,1.77,0,0,100%,100%,0,0,0
08:08:43,89,52,0,0,2747.51,1609.17,2747.51,1609.17,12.98,8.83,0,0,100%,100%,1,1,1
08:08:48,64,66,0,0,3208.7,1918.05,3208.7,1918.05,10.89,12.24,0,0,100%,100%,2,2,2
08:08:53,67,87,0,0,5551.52,5392.43,5551.52,5392.43,11.4,13.36,0,0,100%,100%,3,3,3
08:08:58,17,40,0,0,6131.29,3824.05,6131.29,3824.05,4.67,7.26,0,0,100%,100%,4,4,4
08:09:03,83,50,0,0,4556.12,8091.94,4556.12,8091.94,18.09,12.64,0,0,100%,100%,5,5,5
08:09:08,17,50,0,0,4503.65,4465.6,4503.65,4465.6,2.4,9.71,0,0,100%,100%,6,6,6
08:09:13,81,49,0,0,4777.04,4625.55,4777.04,4625.55,16.84,10.46,0,0,100%,100%,7,7,7
08:09:18,34,60,0,0,4734.71,4531.92,4734.71,4531.92,6.19,10.96,0,0,100%,100%,8,8,8
08:09:23,63,49,0,0,4673.78,4858.9,4673.78,4858.9,12.91,10.42,0,0,100%,100%,9,9,9
08:09:28,71,74,0,0,4182.17,4194.26,4182.17,4194.26,11.98,14.08,0,0,100%,100%,10,10,10
08:09:33,117,181,0,0,2005.7,1130.18,2005.7,1130.18,24.18,34.58,0,0,100%,100%,11,11,11
08:09:38,148,626,0,0,1486.62,395.89,1486.62,395.89,29.55,130.4,0,0,100%,100%,12,12,12
08:09:43,183,819,0,0,1273.95,322.06,1273.95,322.06,35.47,161.55,0,0,100%,100%,13,13,13
08:09:48,220,965,0,0,1140.96,233.16,1140.96,233.16,46.3,187.45,0,0,100%,100%,14,14,14
08:09:53,235,924,0,0,1102.27,262.27,1102.27,262.27,47.14,187.64,0,0,100%,100%,15,15,15
08:09:58,290,1004,0,0,772.1,255.97,772.1,255.97,56.02,196.01,0,0,100%,100%,16,16,16
08:10:03,1063,1030,0,0,239.99,234.7,239.99,234.7,208.63,201.44,0,0,100%,100%,17,17,17
08:10:08,431,1194,0,0,510.97,194.27,510.97,194.27,86.49,237.87,0,0,100%,100%,18,18,18
08:10:13,1146,1339,0,0,212.75,199.88,212.75,199.88,232.23,262.81,0,0,100%,100%,19,19,19
08:10:18,583,1259,0,0,325.27,178.89,325.27,178.89,117.81,245.93,0,0,100%,100%,20,20,20
08:10:23,1104,1363,0,0,284.05,147.74,284.05,147.74,216.88,286.23,0,0,100%,100%,21,21,21
08:10:28,629,1493,0,0,327.05,168.2,327.05,168.2,133.68,299.75,0,0,100%,100%,22,22,22
08:10:33,1481,1587,0,0,130.35,163.6,130.35,163.6,295.25,311.66,0,0,100%,100%,23,23,23
08:10:38,775,1571,0,0,343.13,148.05,343.13,148.05,158.75,307.62,0,0,100%,100%,24,24,24
08:10:43,1732,1595,0,0,144.42,165.97,144.42,165.97,337.65,317.01,0,0,100%,100%,25,25,25
08:10:48,2057,1762,0,0,126.19,133.42,126.19,133.42,406.61,346.94,0,0,100%,100%,26,26,26
08:10:53,4175,1764,0,0,57.53,134.43,57.53,134.43,818.76,348.95,0,0,100%,100%,27,27,27
08:10:58,3230,1748,0,0,83.69,146.17,83.69,146.17,636.14,342.47,0,0,100%,100%,28,28,28
08:11:03,2160,1815,0,0,105.74,137.01,105.74,137.01,421.57,357.6,0,0,100%,100%,29,29,29
08:11:08,2765,1955,0,0,88.97,122.31,88.97,122.31,558.21,386.06,0,0,100%,100%,30,30,30
08:11:13,1695,2178,0,0,139.89,110.73,139.89,110.73,334.82,430.5,0,0,100%,100%,31,31,31
08:11:18,2648,2215,0,0,88.04,108.03,88.04,108.03,531.3,439.89,0,0,100%,100%,32,32,32
08:11:23,3802,2186,0,0,63.77,111.94,63.77,111.94,756.98,441.9,0,0,100%,100%,33,33,33
08:11:28,3220,2228,0,0,74.61,109.25,74.61,109.25,634.43,440.27,0,0,100%,100%,34,34,34
08:11:33,3198,2437,0,0,75.29,99.92,75.29,99.92,632.32,481.39,0,0,100%,100%,35,35,35
08:11:38,4481,2566,0,0,54.71,92.79,54.71,92.79,888.37,507.24,0,0,100%,100%,36,36,36
08:11:43,4643,2525,0,0,49.5,95.07,49.5,95.07,911.22,501.92,0,0,100%,100%,37,37,37
08:11:48,3362,2244,0,0,69.53,103.87,69.53,103.87,684.6,452.69,0,0,100%,100%,38,38,38
08:11:53,5219,2542,0,0,46.6,95.88,46.6,95.88,1088.29,524.13,0,0,100%,100%,39,39,39
08:11:58,2361,2386,0,0,100.88,100.1,100.88,100.1,466.44,470.53,0,0,100%,100%,40,40,40
08:12:03,2766,2696,0,0,87.68,84.26,87.68,84.26,557.91,547.86,0,0,100%,100%,41,41,41
08:12:08,2902,2907,0,0,81.77,81.6,81.77,81.6,574.99,610.57,0,0,100%,100%,42,42,42
08:12:13,2961,2915,0,0,80.07,81.46,80.07,81.46,601.2,588.65,0,0,100%,100%,43,43,43
08:12:18,2817,2647,0,0,86.06,88.36,86.06,88.36,567.93,535.13,0,0,100%,100%,44,44,44
08:12:23,2479,2578,0,0,96.42,94.69,96.42,94.69,489.22,521.11,0,0,100%,100%,45,45,45
08:12:28,2686,2606,0,0,90.31,89.2,90.31,89.2,544.71,515.84,0,0,100%,100%,46,46,46
08:12:33,2729,2578,0,0,87.15,88.49,87.15,88.49,539.79,534.47,0,0,100%,100%,47,47,47
08:12:38,2767,2818,0,0,85.83,84.15,85.83,84.15,559.95,592.85,0,0,100%,100%,48,48,48
08:12:43,3156,3047,0,0,76.7,77.76,76.7,77.76,639.07,618.66,0,0,100%,100%,49,49,49
08:12:48,2756,2757,0,0,88.2,86.79,88.2,86.79,544.39,552.4,0,0,100%,100%,50,50,50
08:12:53,2451,2499,0,0,100.02,97.98,100.02,97.98,480.39,501.97,0,0,100%,100%,51,51,51
08:12:58,2373,2362,0,0,100.43,103.04,100.43,103.04,468.76,465.64,0,0,100%,100%,52,52,52
08:13:03,2401,2377,0,0,101.27,100.35,101.27,100.35,484.58,468.77,0,0,100%,100%,53,53,53
08:13:08,2514,2461,0,0,96.77,98.94,96.77,98.94,496.21,496.09,0,0,100%,100%,54,54,54
08:13:13,2486,2567,0,0,98.01,94.66,98.01,94.66,490.28,507.46,0,0,100%,100%,55,55,55
08:13:18,2651,2687,0,0,89.64,90.68,89.64,90.68,524.64,529.94,0,0,100%,100%,56,56,56
08:13:23,2596,2477,0,0,93.68,93.96,93.68,93.96,519.12,489.73,0,0,100%,100%,57,57,57
08:13:28,3043,3024,0,0,79.53,80.11,79.53,80.11,603.53,618.74,0,0,100%,100%,58,58,58
08:13:33,3225,3145,0,0,75.03,75.38,75.03,75.38,639.78,623.6,0,0,100%,100%,59,59,59
08:13:38,3258,3254,0,0,74.37,74.38,74.37,74.38,645.55,658.76,0,0,100%,100%,60,60,60
08:13:43,3061,3120,0,0,77.36,77.63,77.36,77.63,607.59,618.34,0,0,100%,100%,61,61,61
08:13:48,3072,3001,0,0,77.24,77.18,77.24,77.18,618.17,596.03,0,0,100%,100%,62,62,62
08:13:53,3210,3233,0,0,75.41,74.81,75.41,74.81,650.52,669,0,0,100%,100%,63,63,63
08:13:58,3165,3150,0,0,76.55,76.91,76.55,76.91,627.03,624.01,0,0,100%,100%,64,64,64
08:14:03,3343,3361,0,0,72.37,72.01,72.37,72.01,663.2,666.63,0,0,100%,100%,65,65,65
08:14:08,3137,3234,0,0,74.42,74.84,74.42,74.84,631.42,641.29,0,0,100%,100%,66,66,66
08:14:13,2973,2978,0,0,78.71,76.55,78.71,76.55,598.89,588.35,0,0,100%,100%,67,67,67
08:14:18,1753,2021,0,0,134.36,121.52,134.36,121.52,351.97,423.88,0,0,100%,100%,68,68,68
08:14:23,1531,1689,0,0,153.57,142.66,153.57,142.66,307.65,330.43,0,0,100%,100%,69,69,69
08:14:28,1397,1685,0,0,149.11,140.55,149.11,140.55,280.92,332.59,0,0,100%,100%,70,70,70
08:14:33,1365,1704,0,0,161.61,135.45,161.61,135.45,305.44,349.24,0,0,100%,100%,71,71,71
08:14:38,1367,1750,0,0,167.56,136.44,167.56,136.44,276.78,354.17,0,0,100%,100%,72,72,72
08:14:43,1130,1657,0,0,199.23,150.37,199.23,150.37,226.16,329.63,0,0,100%,100%,72,72,73
08:14:48,1107,1743,0,0,196.2,141.36,196.2,141.36,223.59,342.14,0,0,100%,100%,72,73,74
08:14:53,1076,1763,0,0,206.57,133.34,206.57,133.34,220.43,347.72,0,0,100%,100%,72,74,75
08:14:58,1133,1848,0,0,186.52,130.66,186.52,130.66,229,369.42,0,0,100%,100%,72,75,76
08:15:03,1032,1797,0,0,201.51,133.55,201.51,133.55,220.37,358.85,0,0,100%,100%,72,76,77
08:15:08,1143,1994,0,0,189.24,123.25,189.24,123.25,239.82,397.99,0,0,100%,100%,72,77,78
08:15:13,1013,1991,0,0,211.25,120.35,211.25,120.35,207.78,393.25,0,0,100%,100%,72,78,79
08:15:18,1098,2077,0,0,189.49,117.5,189.49,117.5,224.92,416.32,0,0,100%,100%,72,79,80
08:15:23,1324,2382,0,0,157.29,102.33,157.29,102.33,275.3,470.8,0,0,100%,100%,72,80,81
08:15:28,1481,2531,0,0,137.3,96.68,137.3,96.68,299.78,500.3,0,0,100%,100%,72,81,82
08:15:33,1256,2406,0,0,158.92,98,158.92,98,256.76,473.11,0,0,100%,100%,72,82,83
08:15:38,1384,2528,0,0,151.24,97.19,151.24,97.19,295.86,513.09,0,0,100%,100%,72,83,84
08:15:43,1441,2604,0,0,142.84,93.86,142.84,93.86,295.98,515.24,0,0,100%,100%,72,84,85
08:15:48,1731,2984,0,0,114.47,81.83,114.47,81.83,364.5,589.06,0,0,100%,100%,72,85,86
08:15:53,1150,2591,0,0,164.38,91.13,164.38,91.13,234.05,512.34,0,0,100%,100%,72,85,87
08:15:58,1124,2575,0,0,162.62,91.62,162.62,91.62,234.92,512.45,0,0,100%,100%,72,86,88
08:16:03,1142,2780,0,0,166.33,89.77,166.33,89.77,241.42,551.72,0,0,100%,100%,72,87,89
08:16:08,1146,2815,0,0,155.93,86.92,155.93,86.92,233.23,557.3,0,0,100%,100%,72,88,90
08:16:13,1117,2868,0,0,162.03,83.65,162.03,83.65,236.38,567.41,0,0,100%,100%,72,89,91
08:16:18,1050,2843,0,0,168.72,84.19,168.72,84.19,219.72,567.48,0,0,100%,100%,72,90,92
08:16:23,1193,2858,0,0,148.66,84.05,148.66,84.05,250.19,573.19,0,0,100%,100%,72,91,93
08:16:28,974,3051,0,0,170.66,77.33,170.66,77.33,207.73,611.43,0,0,100%,100%,72,92,94
08:16:33,1079,2987,0,0,158.99,81.61,158.99,81.61,237.87,592.19,0,0,100%,100%,72,93,95
08:16:38,926,3139,0,0,181.92,81.09,181.92,81.09,199.49,620.7,0,0,100%,100%,72,94,96
08:16:43,1088,3042,0,0,156.64,75.2,156.64,75.2,241.44,603.27,0,0,100%,100%,72,94,97
08:16:48,886,3119,0,0,187.87,78.72,187.87,78.72,191.15,632.44,0,0,100%,100%,72,95,98
08:16:53,1296,3683,0,0,119.01,64.41,119.01,64.41,279.58,731.45,0,0,100%,100%,72,96,99
08:16:58,1531,4042,0,0,100.58,59.83,100.58,59.83,326.23,815.75,0,0,100%,100%,72,97,100
08:17:03,1557,4251,0,0,91.04,56.88,91.04,56.88,348.5,845.24,0,0,100%,100%,72,98,101
08:17:08,1537,4379,0,0,86.52,53.95,86.52,53.95,351.38,871.8,0,0,100%,100%,72,99,102
08:17:13,1438,4534,0,0,84.76,52.19,84.76,52.19,349.46,914.64,0,0,100%,100%,72,100,103
08:17:18,1349,4637,0,0,85.12,50.95,85.12,50.95,310.67,948.4,0,0,100%,100%,72,100,104
08:17:23,1336,4823,0,0,84.18,49.03,84.18,49.03,339.22,984.67,0,0,100%,100%,72,101,105
08:17:28,1289,5023,0,0,83.89,48.05,83.89,48.05,329.8,1009.1,0,0,100%,100%,72,102,106
08:17:33,1285,5014,0,0,84.09,48.21,84.09,48.21,329.23,996.5,0,0,100%,100%,72,103,107
08:17:38,1276,4954,0,0,84.64,47.69,84.64,47.69,327.53,985.8,0,0,100%,100%,72,104,108
08:17:43,1248,5014,0,0,82.68,48.12,82.68,48.12,339.23,1009.79,0,0,100%,100%,72,104,109
08:17:48,1113,5102,0,0,88.35,47.37,88.35,47.37,324.07,1014.38,0,0,100%,100%,72,105,110
08:17:53,1052,5161,0,0,87.47,46.8,87.47,46.8,315.41,1026.91,0,0,100%,100%,72,106,111
08:17:58,969,5130,0,0,87.94,46.06,87.94,46.06,317.32,1020.79,0,0,100%,100%,72,107,112
08:18:03,972,5156,0,0,92.65,44.82,92.65,44.82,316.08,1051.81,0,0,100%,100%,72,107,113
08:18:08,946,5485,0,0,87.06,43.98,87.06,43.98,304.97,1125.6,0,0,100%,100%,72,108,114
08:18:13,919,5608,0,0,84.91,43.05,84.91,43.05,298.67,1115.39,0,0,100%,100%,72,108,115
08:18:18,768,5420,0,0,90.26,42.64,90.26,42.64,294.04,1079.22,0,0,100%,100%,72,109,116
08:18:23,676,5816,0,0,90.36,41.46,90.36,41.46,280.99,1193.59,0,0,100%,100%,72,110,117
08:18:28,676,5827,0,0,90.36,40.49,90.36,40.49,280.99,1160.62,0,0,100%,100%,72,110,118
