Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,Min-Version,Version,Max-Version
07:36:16,50,59,0,0,915.96,950.29,915.96,950.29,9.83,11.58,0,0,100%,100%,0,0,0
07:36:21,230,228,0,0,962.28,920.6,962.28,920.6,40.56,40.25,0,0,100%,100%,1,1,1
07:36:26,208,240,0,0,1275.74,1075.33,1275.74,1075.33,44.64,54.86,0,0,100%,100%,2,2,2
07:36:31,240,251,0,0,1093.93,1076.1,1093.93,1076.1,43.96,44.62,0,0,100%,100%,3,3,3
07:36:36,244,291,0,0,1088.62,881.32,1088.62,881.32,44.39,54.86,0,0,100%,100%,4,4,4
07:36:41,328,297,0,0,812.1,906.64,812.1,906.64,59.29,53.11,0,0,100%,100%,5,5,5
07:36:46,224,358,0,0,1154.42,623.72,1154.42,623.72,39.03,66.91,0,0,100%,100%,6,6,6
07:36:51,333,578,0,0,664.28,507.08,664.28,507.08,64.12,112.29,0,0,100%,100%,7,7,7
07:36:56,561,808,0,0,404.74,292.51,404.74,292.51,112.75,158.55,0,0,100%,100%,8,8,8
07:37:01,724,908,0,0,242.63,237.48,242.63,237.48,146.68,181.81,0,0,100%,100%,9,9,9
07:37:06,1152,1061,0,0,258.44,169.13,258.44,169.13,229.03,217.51,0,0,100%,100%,10,10,10
07:37:11,575,1116,0,0,478.03,239.53,478.03,239.53,108.09,226.35,0,0,100%,100%,11,11,11
07:37:16,1076,1274,0,0,191.67,185,191.67,185,213.9,252.35,0,0,100%,100%,12,12,12
07:37:21,1641,1478,0,0,162.67,193.29,162.67,193.29,322.28,291.24,0,0,100%,100%,13,13,13
07:37:26,2861,1528,0,0,78.23,159.25,78.23,159.25,563.5,299.59,0,0,100%,100%,14,14,14
07:37:31,1744,1605,0,0,123.11,154.52,123.11,154.52,345.49,314.22,0,0,100%,100%,15,15,15
07:37:36,1660,1577,0,0,143.69,139.82,143.69,139.82,331.31,313.74,0,0,100%,100%,16,16,16
07:37:41,1525,1679,0,0,163.49,142.73,163.49,142.73,305.88,334.09,0,0,100%,100%,17,17,17
07:37:46,3853,1686,0,0,65.89,137.77,65.89,137.77,758.16,335.66,0,0,100%,100%,18,18,18
07:37:51,1847,1853,0,0,124.23,111.39,124.23,111.39,361.41,378.75,0,0,100%,100%,19,19,19
07:37:56,1869,2033,0,0,121.57,116.63,121.57,116.63,395.83,408.41,0,0,100%,100%,20,20,20
07:38:01,4261,2115,0,0,62.31,137.53,62.31,137.53,842.94,417.37,0,0,100%,100%,21,21,21
07:38:06,3014,2138,0,0,77.31,111.01,77.31,111.01,596.99,422.99,0,0,100%,100%,22,22,22
07:38:11,2898,2357,0,0,82.99,102.13,82.99,102.13,575.03,469.65,0,0,100%,100%,23,23,23
07:38:16,2684,2382,0,0,94.24,96.98,94.24,96.98,550.15,472.33,0,0,100%,100%,24,24,24
07:38:21,5802,2502,0,0,42.28,99.28,42.28,99.28,1150.45,519.23,0,0,100%,100%,25,25,25
07:38:26,3324,2486,0,0,73.85,94.23,73.85,94.23,656.24,490.16,0,0,100%,100%,26,26,26
07:38:31,2420,2459,0,0,100.45,100.4,100.45,100.4,479.27,497.21,0,0,100%,100%,27,27,27
07:38:36,2353,2341,0,0,104.52,105.41,104.52,105.41,463.92,461.06,0,0,100%,100%,28,28,28
07:38:41,2631,2555,0,0,92.62,91.35,92.62,91.35,520.88,505.58,0,0,100%,100%,29,29,29
07:38:46,3060,2966,0,0,79.06,81.66,79.06,81.66,607.53,606.02,0,0,100%,100%,30,30,30
07:38:51,3217,3222,0,0,75.3,75.16,75.3,75.16,637.7,639.03,0,0,100%,100%,31,31,31
07:38:56,3312,3296,0,0,73.06,73.49,73.06,73.49,657.1,653.25,0,0,100%,100%,32,32,32
07:39:01,3228,3214,0,0,74.99,75.32,74.99,75.32,640.19,637.5,0,0,100%,100%,33,33,33
07:39:06,3243,3327,0,0,72.96,72.82,72.96,72.82,644.09,659.29,0,0,100%,100%,34,34,34
07:39:11,3395,3331,0,0,71.27,71.2,71.27,71.2,684.8,660.24,0,0,100%,100%,35,35,35
07:39:16,3452,3311,0,0,70.02,70.07,70.02,70.07,685.51,670.94,0,0,100%,100%,36,36,36
07:39:21,3427,3438,0,0,70.58,70.28,70.58,70.28,680.11,712.42,0,0,100%,100%,37,37,37
07:39:26,3413,3268,0,0,70.83,70.94,70.83,70.94,677.64,648.35,0,0,100%,100%,38,38,38
07:39:31,3344,3351,0,0,70.74,70.68,70.74,70.68,664.33,692.69,0,0,100%,100%,39,39,39
07:39:36,3454,3429,0,0,70.04,70.43,70.04,70.43,699.91,696.43,0,0,100%,100%,40,40,40
07:39:41,3450,3459,0,0,70.07,69.94,70.07,69.94,684.99,686.33,0,0,100%,100%,41,41,41
07:39:46,3445,3395,0,0,70.18,69.9,70.18,69.9,683.93,672.43,0,0,100%,100%,42,42,42
07:39:51,3191,3329,0,0,72.87,72.86,72.87,72.86,631.55,671.11,0,0,100%,100%,43,43,43
07:39:56,3180,3162,0,0,76.29,76.7,76.29,76.7,649.55,625.81,0,0,100%,100%,44,44,44
07:40:01,3344,3301,0,0,72.33,71.75,72.33,71.75,663.68,654.93,0,0,100%,100%,45,45,45
07:40:06,3318,3350,0,0,71.6,72.22,71.6,72.22,656.46,677.87,0,0,100%,100%,46,46,46
07:40:11,3198,3299,0,0,72.75,71.79,72.75,71.79,645.6,654.79,0,0,100%,100%,47,47,47
07:40:16,3114,3256,0,0,74.3,74.34,74.3,74.34,648.28,660.1,0,0,100%,100%,48,48,48
07:40:21,3411,3263,0,0,70.88,70.97,70.88,70.97,704.45,648.06,0,0,100%,100%,49,49,49
07:40:26,3450,3420,0,0,70.12,70.68,70.12,70.68,684.5,708.2,0,0,100%,100%,50,50,50
07:40:31,3328,3477,0,0,70.32,69.59,70.32,69.59,668.64,689.7,0,0,100%,100%,51,51,51
07:40:36,3359,3403,0,0,70.62,69.66,70.62,69.66,679.72,674.68,0,0,100%,100%,52,52,52
07:40:41,3339,3478,0,0,70.98,69.56,70.98,69.56,662.26,704.66,0,0,100%,100%,53,53,53
07:40:46,2853,3218,0,0,78.4,75.31,78.4,75.31,575.47,637.63,0,0,100%,100%,54,54,54
07:40:51,2935,3148,0,0,78.08,75.42,78.08,75.42,613.88,623.74,0,0,100%,100%,55,55,55
07:40:56,2977,3329,0,0,77.1,72.87,77.1,72.87,597.77,673.33,0,0,100%,100%,55,55,56
07:41:01,2781,3197,0,0,78.58,74.2,78.58,74.2,560.8,634.06,0,0,100%,100%,55,56,57
07:41:06,3016,3470,0,0,74.32,69.71,74.32,69.71,629.31,703.02,0,0,100%,100%,55,57,58
07:41:11,3053,3550,0,0,73.34,68.19,73.34,68.19,614.22,703.97,0,0,100%,100%,55,58,59
07:41:16,3088,3533,0,0,71.22,66.97,71.22,66.97,632.35,701.8,0,0,100%,100%,55,59,60
07:41:21,2946,3662,0,0,72.86,66.11,72.86,66.11,603.09,739.04,0,0,100%,100%,55,60,61
07:41:26,2753,3620,0,0,75.46,66.87,75.46,66.87,557.32,718.72,0,0,100%,100%,55,61,62
07:41:31,2635,3640,0,0,75.29,66.5,75.29,66.5,547.04,722.53,0,0,100%,100%,55,62,63
07:41:36,2660,3931,0,0,72.65,61.54,72.65,61.54,537.02,780.34,0,0,100%,100%,55,63,64
07:41:41,2620,3975,0,0,72.95,60.8,72.95,60.8,535.37,789.7,0,0,100%,100%,55,64,65
07:41:46,2585,4046,0,0,71.81,59.7,71.81,59.7,529.82,804.14,0,0,100%,100%,55,65,66
07:41:51,2707,4188,0,0,69.72,57.66,69.72,57.66,572.57,832.63,0,0,100%,100%,55,66,67
07:41:56,2560,4267,0,0,69.76,56.6,69.76,56.6,544.7,848.18,0,0,100%,100%,55,67,68
07:42:01,2235,4388,0,0,68.81,55.11,68.81,55.11,478.55,871.32,0,0,100%,100%,55,68,69
07:42:06,2298,4443,0,0,69.43,53.23,69.43,53.23,531.74,883.3,0,0,100%,100%,55,69,70
07:42:11,2230,4603,0,0,68.37,52.47,68.37,52.47,512.91,929.33,0,0,100%,100%,55,70,71
07:42:16,2093,4698,0,0,68.39,51.39,68.39,51.39,497.79,934.24,0,0,100%,100%,55,70,72
07:42:21,1959,4752,0,0,69.64,50.84,69.64,50.84,460.72,944.83,0,0,100%,100%,55,71,73
07:42:26,1619,4726,0,0,73.62,50.02,73.62,50.02,414.14,940.06,0,0,100%,100%,55,72,74
07:42:31,1585,4972,0,0,71.22,47.54,71.22,47.54,422.62,1004.06,0,0,100%,100%,55,73,75
07:42:36,1544,5027,0,0,70.18,46.97,70.18,46.97,402,1015.51,0,0,100%,100%,55,74,76
07:42:41,1389,5257,0,0,68.92,45.88,68.92,45.88,393.25,1060.83,0,0,100%,100%,55,74,77
07:42:46,1266,5344,0,0,68.23,45.16,68.23,45.16,365.88,1063.29,0,0,100%,100%,55,75,78
07:42:51,1150,5484,0,0,67.73,43.97,67.73,43.97,366.15,1091.61,0,0,100%,100%,55,76,79
07:42:56,1020,5650,0,0,68.44,42.68,68.44,42.68,334.06,1124.56,0,0,100%,100%,55,76,80
07:43:01,814,5728,0,0,67.33,42.06,67.33,42.06,322.87,1141.22,0,0,100%,100%,55,77,81
07:43:06,779,5892,0,0,67.06,40.9,67.06,40.9,323.42,1173.48,0,0,100%,100%,55,78,82
07:43:11,745,5998,0,0,68.27,40.22,68.27,40.22,320.51,1193.24,0,0,100%,100%,55,78,83
07:43:16,745,6036,0,0,68.27,39.94,68.27,39.94,320.51,1201.64,0,0,100%,100%,55,79,84
07:43:21,745,6039,0,0,68.27,39.94,68.27,39.94,320.51,1201.81,0,0,100%,100%,55,79,85
07:43:26,745,5901,0,0,68.27,39.99,68.27,39.99,320.51,1175.28,0,0,100%,100%,55,80,86
07:43:31,745,6028,0,0,68.27,39.98,68.27,39.98,320.51,1225.78,0,0,100%,100%,55,80,87
07:43:36,745,6037,0,0,68.27,39.95,68.27,39.95,320.51,1201.36,0,0,100%,100%,55,81,88
07:43:41,745,6034,0,0,68.27,39.96,68.27,39.96,320.51,1201.01,0,0,100%,100%,55,81,89
07:43:46,745,6026,0,0,68.27,40,68.27,40,320.51,1199.79,0,0,100%,100%,55,82,90
07:43:51,745,6035,0,0,68.27,39.95,68.27,39.95,320.51,1201.29,0,0,100%,100%,55,82,91
07:43:56,745,6027,0,0,68.27,39.97,68.27,39.97,320.51,1200.62,0,0,100%,100%,55,83,92
07:44:01,745,6026,0,0,68.27,39.98,68.27,39.98,320.51,1200.45,0,0,100%,100%,55,83,93
07:44:06,745,6036,0,0,68.27,39.94,68.27,39.94,320.51,1201.82,0,0,100%,100%,55,84,94
07:44:11,745,5911,0,0,68.27,39.93,68.27,39.93,320.51,1176.94,0,0,100%,100%,55,84,95
07:44:16,745,5910,0,0,68.27,39.94,68.27,39.94,320.51,1201.75,0,0,100%,100%,55,85,96
07:44:21,745,5910,0,0,68.27,39.93,68.27,39.93,320.51,1202.14,0,0,100%,100%,55,85,97
07:44:26,745,6039,0,0,68.27,39.92,68.27,39.92,320.51,1227.33,0,0,100%,100%,55,86,98
07:44:31,745,6034,0,0,68.27,39.94,68.27,39.94,320.51,1201.8,0,0,100%,100%,55,86,99
07:44:36,745,5917,0,0,68.27,39.91,68.27,39.91,320.51,1177.58,0,0,100%,100%,55,87,100
07:44:41,745,6032,0,0,68.27,39.94,68.27,39.94,320.51,1226.7,0,0,100%,100%,55,87,101
07:44:46,745,6034,0,0,68.27,39.93,68.27,39.93,320.51,1202,0,0,100%,100%,55,88,102
07:44:51,745,6039,0,0,68.27,39.92,68.27,39.92,320.51,1202.29,0,0,100%,100%,55,88,103
07:44:56,745,6032,0,0,68.27,39.98,68.27,39.98,320.51,1200.42,0,0,100%,100%,55,89,104
07:45:01,745,6030,0,0,68.27,39.98,68.27,39.98,320.51,1200.48,0,0,100%,100%,55,89,105
07:45:06,745,6031,0,0,68.27,39.98,68.27,39.98,320.51,1200.38,0,0,100%,100%,55,90,106
07:45:11,745,6032,0,0,68.27,39.98,68.27,39.98,320.51,1200.49,0,0,100%,100%,55,90,107
07:45:16,745,6036,0,0,68.27,39.94,68.27,39.94,320.51,1201.61,0,0,100%,100%,55,91,108
07:45:21,745,6031,0,0,68.27,39.97,68.27,39.97,320.51,1200.79,0,0,100%,100%,55,91,109
07:45:26,745,6036,0,0,68.27,39.95,68.27,39.95,320.51,1201.5,0,0,100%,100%,55,92,110
07:45:31,745,6035,0,0,68.27,39.97,68.27,39.97,320.51,1200.88,0,0,100%,100%,55,92,111
07:45:36,745,6029,0,0,68.27,39.97,68.27,39.97,320.51,1200.98,0,0,100%,100%,55,93,112
07:45:41,745,6034,0,0,68.27,39.94,68.27,39.94,320.51,1201.66,0,0,100%,100%,55,93,113
07:45:46,745,5905,0,0,68.27,39.95,68.27,39.95,320.51,1176.28,0,0,100%,100%,55,94,114
07:45:51,745,6028,0,0,68.27,39.99,68.27,39.99,320.51,1225.36,0,0,100%,100%,55,94,115
07:45:56,745,6030,0,0,68.27,39.98,68.27,39.98,320.51,1200.62,0,0,100%,100%,55,95,116
07:46:01,745,6022,0,0,68.27,40.01,68.27,40.01,320.51,1199.62,0,0,100%,100%,55,95,117
07:46:06,745,6026,0,0,68.27,39.98,68.27,39.98,320.51,1200.4,0,0,100%,100%,55,96,118
07:46:11,745,5905,0,0,68.27,39.92,68.27,39.92,320.51,1177.16,0,0,100%,100%,55,96,119
07:46:16,745,6028,0,0,68.27,39.97,68.27,39.97,320.51,1225.73,0,0,100%,100%,55,97,120
07:46:21,745,6029,0,0,68.27,39.98,68.27,39.98,320.51,1200.61,0,0,100%,100%,55,97,121
07:46:26,745,5899,0,0,68.27,40.01,68.27,40.01,320.51,1174.61,0,0,100%,100%,55,98,122
07:46:31,745,6032,0,0,68.27,39.97,68.27,39.97,320.51,1225.63,0,0,100%,100%,55,98,123
07:46:36,745,6029,0,0,68.27,40.01,68.27,40.01,320.51,1199.7,0,0,100%,100%,55,99,124
07:46:41,745,5773,0,0,68.27,40,68.27,40,320.51,1149.99,0,0,100%,100%,55,99,125
07:46:46,745,6035,0,0,68.27,39.95,68.27,39.95,320.51,1251.82,0,0,100%,100%,55,100,126
07:46:51,745,6026,0,0,68.27,39.99,68.27,39.99,320.51,1200.2,0,0,100%,100%,55,100,127
07:46:56,745,5905,0,0,68.27,39.97,68.27,39.97,320.51,1175.62,0,0,100%,100%,55,101,128
07:47:01,745,6032,0,0,68.27,39.97,68.27,39.97,320.51,1225.76,0,0,100%,100%,55,101,129
07:47:06,745,6026,0,0,68.27,39.99,68.27,39.99,320.51,1200.21,0,0,100%,100%,55,102,130
07:47:11,745,6028,0,0,68.27,39.99,68.27,39.99,320.51,1200.28,0,0,100%,100%,55,102,131
