Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,24,0,115.38,115.38,8.67,0,100%
cleanup,delete,24,0,98.29,98.29,10.17,0,100%
cleanup,delete,24,0,92.75,92.75,10.78,0,100%
cleanup,delete,24,0,88.83,88.83,11.26,0,100%
cleanup,delete,24,0,104.08,104.08,9.61,0,100%
cleanup,delete,24,0,121.62,121.62,8.22,0,100%
cleanup,delete,24,0,128.42,128.42,7.79,0,100%
cleanup,delete,24,0,131.42,131.42,7.61,0,100%
cleanup,delete,24,0,80.29,80.29,12.45,0,100%
cleanup,delete,24,0,107.12,107.12,9.33,0,100%
cleanup,delete,24,0,112,112,8.93,0,100%
cleanup,delete,24,0,74.04,74.04,13.5,0,100%
cleanup,delete,24,0,84.29,84.29,11.86,0,100%
cleanup,delete,24,0,124.08,124.08,8.06,0,100%
cleanup,delete,24,0,126.38,126.38,7.91,0,100%
cleanup,delete,24,0,118.92,118.92,8.41,0,100%
cleanup,delete,12,0,48.08,48.08,20.8,0,100%
cleanup,delete,12,0,84.17,84.17,11.88,0,100%
cleanup,delete,12,0,82.58,82.58,12.11,0,100%
cleanup,delete,12,0,140.92,140.92,7.1,0,100%
cleanup,delete,12,0,248.67,248.67,4.02,0,100%
cleanup,delete,12,0,73.25,73.25,13.65,0,100%
cleanup,delete,12,0,86.83,86.83,11.52,0,100%
cleanup,delete,12,0,98.25,98.25,10.18,0,100%
cleanup,delete,12,0,72,72,13.89,0,100%
cleanup,delete,12,0,43.92,43.92,22.77,0,100%
cleanup,delete,12,0,38.75,38.75,25.81,0,100%
cleanup,delete,12,0,91.17,91.17,10.97,0,100%
cleanup,delete,12,0,39.75,39.75,25.16,0,100%
cleanup,delete,12,0,143.42,143.42,6.97,0,100%
cleanup,delete,12,0,54.92,54.92,18.21,0,100%
cleanup,delete,12,0,92.58,92.58,10.8,0,100%
cleanup,delete,12,0,65.92,65.92,15.17,0,100%
cleanup,delete,12,0,67.83,67.83,14.74,0,100%
cleanup,delete,12,0,53.58,53.58,18.66,0,100%
cleanup,delete,12,0,123.08,123.08,8.12,0,100%
cleanup,delete,12,0,145.42,145.42,6.88,0,100%
cleanup,delete,12,0,184.58,184.58,5.42,0,100%
cleanup,delete,12,0,135.58,135.58,7.38,0,100%
cleanup,delete,12,0,202.17,202.17,4.95,0,100%
cleanup,delete,12,0,63.5,63.5,15.75,0,100%
cleanup,delete,12,0,77.58,77.58,12.88,0,100%
cleanup,delete,12,0,142.25,142.25,7.03,0,100%
cleanup,delete,12,0,155.08,155.08,6.45,0,100%
cleanup,delete,12,0,191.5,191.5,5.22,0,100%
cleanup,delete,12,0,198.5,198.5,5.04,0,100%
cleanup,delete,12,0,60.67,60.67,16.48,0,100%
cleanup,delete,12,0,53.17,53.17,18.81,0,100%
