Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,prepare-write,Min-Version,Version,Max-Version
22:09:45,66,264000,850.41,850.41,12.92,51663.91,100%,0,0,0
22:09:50,295,1180000,764.75,764.74,53.47,213886.14,100%,1,1,1
22:09:55,255,1020000,934.39,934.35,54.83,219312.87,100%,2,2,2
22:10:00,330,1320000,784.41,784.39,66.44,265765.65,100%,3,3,3
22:10:05,589,2356000,451.07,451.06,109.89,439547.2,100%,4,4,4
22:10:10,537,2148000,523.61,523.59,100.34,401362.95,100%,5,5,5
22:10:15,678,2712000,386.28,386.26,131.02,524092.57,100%,6,6,6
22:10:20,927,3708000,221.72,221.7,178.78,715127.08,100%,7,7,7
22:10:25,922,3688000,274.23,274.22,192.86,771425.93,100%,8,8,8
22:10:30,998,3992000,222.32,222.3,196.49,785950.27,100%,9,9,9
22:10:35,1218,4872000,211.53,211.51,243.68,974718.32,100%,10,10,10
22:10:40,1392,5568000,170.92,170.9,276.19,1104775.38,100%,11,11,11
22:10:45,1708,6832000,144.24,144.22,350.29,1401174.86,100%,12,12,12
22:10:50,1656,6624000,144.3,144.27,329.63,1318516.27,100%,13,13,13
22:10:55,2004,8016000,127.93,127.91,413.57,1654270.96,100%,14,14,14
22:11:00,2165,8660000,105.07,105.06,426.8,1707193.5,100%,15,15,15
22:11:05,2327,9308000,96.22,96.2,461.83,1847302.05,100%,16,16,16
22:11:10,2282,9128000,103.57,103.54,459.4,1837603.89,100%,17,17,17
22:11:15,2553,10212000,93.52,93.5,518.54,2074144.62,100%,18,18,18
22:11:20,2633,10532000,91.39,91.37,524.89,2099553.31,100%,19,19,19
22:11:25,2830,11320000,85.74,85.72,563.63,2254539.82,100%,20,20,20
22:11:30,2894,11576000,82.5,82.48,573.54,2294163.2,100%,21,21,21
22:11:35,3071,12284000,79.31,79.29,622.25,2488982.51,100%,22,22,22
22:11:40,3064,12256000,75.57,75.55,608.46,2433858.46,100%,23,23,23
22:11:45,3311,13244000,73.04,73.01,686.66,2746653.51,100%,24,24,24
22:11:50,3439,13756000,70.25,70.23,682.67,2730690.5,100%,25,25,25
22:11:55,3557,14228000,67.83,67.81,706.81,2827221.48,100%,26,26,26
22:12:00,3627,14508000,66.55,66.53,720.69,2882743.82,100%,27,27,27
22:12:05,3552,14208000,68.12,68.11,704.39,2817550.41,100%,28,28,28
22:12:10,3338,13352000,71.03,71.01,661.36,2645436.49,100%,29,29,29
22:12:15,2786,11144000,85.88,85.86,554,2216001.01,100%,30,30,30
22:12:20,2959,11836000,81.64,81.62,598.79,2395160.91,100%,31,31,31
22:12:25,3055,12220000,77.92,77.9,604.98,2419906.36,100%,32,32,32
22:12:30,3066,12264000,77.67,77.65,621,2483995.1,100%,33,33,33
22:12:35,3176,12704000,76.26,76.24,643.31,2573254.69,100%,34,34,34
22:12:40,3204,12816000,75.47,75.45,635.55,2542215.32,100%,35,35,35
22:12:45,3237,12948000,74.68,74.66,641.97,2567884.07,100%,36,36,36
