Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,24,0,109.92,109.92,9.1,0,100%
cleanup,delete,24,0,63.92,63.92,15.65,0,100%
cleanup,delete,24,0,109.04,109.04,9.17,0,100%
cleanup,delete,24,0,105.46,105.46,9.48,0,100%
cleanup,delete,24,0,115.83,115.83,8.63,0,100%
cleanup,delete,24,0,121,121,8.26,0,100%
cleanup,delete,24,0,98.67,98.67,10.14,0,100%
cleanup,delete,24,0,76.38,76.38,13.09,0,100%
cleanup,delete,24,0,125.12,125.12,7.99,0,100%
cleanup,delete,24,0,124.92,124.92,8.01,0,100%
cleanup,delete,24,0,104.46,104.46,9.57,0,100%
cleanup,delete,24,0,80.21,80.21,12.46,0,100%
cleanup,delete,24,0,113.5,113.5,8.81,0,100%
cleanup,delete,24,0,90.17,90.17,11.09,0,100%
cleanup,delete,24,0,69.62,69.62,14.36,0,100%
cleanup,delete,24,0,93.25,93.25,10.72,0,100%
cleanup,delete,12,0,79.67,79.67,12.55,0,100%
cleanup,delete,12,0,61.42,61.42,16.28,0,100%
cleanup,delete,12,0,97.58,97.58,10.24,0,100%
cleanup,delete,12,0,119.5,119.5,8.37,0,100%
cleanup,delete,12,0,38.25,38.25,26.14,0,100%
cleanup,delete,12,0,65.75,65.75,15.21,0,100%
cleanup,delete,12,0,94.83,94.83,10.54,0,100%
cleanup,delete,12,0,77.42,77.42,12.92,0,100%
cleanup,delete,12,0,56.08,56.08,17.83,0,100%
cleanup,delete,12,0,58.75,58.75,17.02,0,100%
cleanup,delete,12,0,158.25,158.25,6.32,0,100%
cleanup,delete,12,0,237.25,237.25,4.21,0,100%
cleanup,delete,12,0,96.25,96.25,10.39,0,100%
cleanup,delete,12,0,133.83,133.83,7.47,0,100%
cleanup,delete,12,0,52.58,52.58,19.02,0,100%
cleanup,delete,12,0,137.67,137.67,7.26,0,100%
cleanup,delete,12,0,82.33,82.33,12.15,0,100%
cleanup,delete,12,0,69.75,69.75,14.34,0,100%
cleanup,delete,12,0,90.67,90.67,11.02,0,100%
cleanup,delete,12,0,72.5,72.5,13.79,0,100%
cleanup,delete,12,0,88,88,11.36,0,100%
cleanup,delete,12,0,43.92,43.92,22.77,0,100%
cleanup,delete,12,0,144.25,144.25,6.93,0,100%
cleanup,delete,12,0,51,51,19.61,0,100%
cleanup,delete,12,0,169.25,169.25,5.91,0,100%
cleanup,delete,12,0,67.42,67.42,14.83,0,100%
cleanup,delete,12,0,150.58,150.58,6.64,0,100%
cleanup,delete,12,0,85.17,85.17,11.74,0,100%
cleanup,delete,12,0,226.67,226.67,4.41,0,100%
cleanup,delete,12,0,198.58,198.58,5.03,0,100%
cleanup,delete,12,0,170.58,170.58,5.86,0,100%
cleanup,delete,12,0,190.33,190.33,5.25,0,100%
