Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,Min-Version,Version,Max-Version
20:50:42,32,44,0,0,1116.56,926.89,1116.56,926.89,6.27,8.63,0,0,100%,100%,0,0,0
20:50:47,217,240,0,0,1075.47,936.75,1075.47,936.75,38.12,42.72,0,0,100%,100%,1,1,1
20:50:52,256,240,0,0,1062.38,1092.73,1062.38,1092.73,52.08,51.32,0,0,100%,100%,2,2,2
20:50:57,241,240,0,0,1094.44,1128.22,1094.44,1128.22,43.89,42.55,0,0,100%,100%,3,3,3
20:51:02,268,266,0,0,998.7,1007.88,998.7,1007.88,48.86,48.8,0,0,100%,100%,4,4,4
20:51:07,357,363,0,0,724.49,752.13,724.49,752.13,66.5,66.22,0,0,100%,100%,5,5,5
20:51:12,411,325,0,0,630.31,728.76,630.31,728.76,78.54,62.08,0,0,100%,100%,6,6,6
20:51:17,341,397,0,0,748.66,573.47,748.66,573.47,63.66,79.16,0,0,100%,100%,7,7,7
20:51:22,699,569,0,0,269.97,391.7,269.97,391.7,138.69,112.89,0,0,100%,100%,8,8,8
20:51:27,1266,845,0,0,173.17,286.54,173.17,286.54,261.05,165.6,0,0,100%,100%,9,9,9
20:51:32,1554,992,0,0,161.48,224.26,161.48,224.26,309.33,202.97,0,0,100%,100%,10,10,10
20:51:37,1495,1068,0,0,163.41,245.04,163.41,245.04,291.37,212.82,0,0,100%,100%,11,11,11
20:51:42,1531,1137,0,0,167.66,223.1,167.66,223.1,331.19,222.97,0,0,100%,100%,12,12,12
20:51:47,1328,1257,0,0,176.61,195.39,176.61,195.39,260.02,248.09,0,0,100%,100%,13,13,13
20:51:52,2793,1572,0,0,91.33,159.3,91.33,159.3,546.56,311.03,0,0,100%,100%,14,14,14
20:51:57,2805,1498,0,0,81.83,148.19,81.83,148.19,554.91,294.23,0,0,100%,100%,15,15,15
20:52:02,1750,1555,0,0,134.1,148.61,134.1,148.61,343.71,312.53,0,0,100%,100%,16,16,16
20:52:07,1910,1801,0,0,118.56,128.8,118.56,128.8,390.48,376.26,0,0,100%,100%,17,17,17
20:52:12,2212,1880,0,0,117.67,132.21,117.67,132.21,438.9,375.63,0,0,100%,100%,18,18,18
20:52:17,2901,1933,0,0,83.65,123.85,83.65,123.85,574.74,407.35,0,0,100%,100%,19,19,19
20:52:22,2849,1912,0,0,82.07,117.24,82.07,117.24,559.9,387.3,0,0,100%,100%,20,20,20
20:52:27,3115,2179,0,0,78.35,116.69,78.35,116.69,615.96,446.63,0,0,100%,100%,21,21,21
20:52:32,2239,2174,0,0,109.53,113.35,109.53,113.35,451.86,427.89,0,0,100%,100%,22,22,22
20:52:37,2383,2190,0,0,100.75,110.67,100.75,110.67,472.04,439.62,0,0,100%,100%,23,23,23
20:52:42,3288,1945,0,0,70.01,117.65,70.01,117.65,662.42,382.01,0,0,100%,100%,24,24,24
20:52:47,2234,1782,0,0,103.42,131.64,103.42,131.64,459.87,352.13,0,0,100%,100%,25,25,25
20:52:52,2108,2117,0,0,121.99,120.97,121.99,120.97,422.61,420.14,0,0,100%,100%,26,26,26
20:52:57,2195,2167,0,0,111.58,115.08,111.58,115.08,435.02,428.17,0,0,100%,100%,27,27,27
20:53:02,2052,2241,0,0,117.59,109.88,117.59,109.88,408.65,442.29,0,0,100%,100%,28,28,28
20:53:07,2541,2433,0,0,95.08,97.03,95.08,97.03,502.77,480.43,0,0,100%,100%,29,29,29
20:53:12,2561,2614,0,0,93.46,91.94,93.46,91.94,520.14,523.8,0,0,100%,100%,30,30,30
20:53:17,2844,2823,0,0,85.37,86.16,85.37,86.16,575.98,562.6,0,0,100%,100%,31,31,31
20:53:22,2949,2968,0,0,80.92,81.85,80.92,81.85,583.72,587.15,0,0,100%,100%,32,32,32
20:53:27,2963,3055,0,0,82.07,79.57,82.07,79.57,599.61,603.84,0,0,100%,100%,33,33,33
20:53:32,2879,2729,0,0,84.52,87.19,84.52,87.19,568.3,539.53,0,0,100%,100%,34,34,34
20:53:37,2934,2988,0,0,82.76,81.29,82.76,81.29,580.07,600.87,0,0,100%,100%,35,35,35
20:53:42,3066,3083,0,0,75.72,76.88,75.72,76.88,607.52,611.42,0,0,100%,100%,36,36,36
20:53:47,3264,3246,0,0,74.13,74.53,74.13,74.53,670.16,654.41,0,0,100%,100%,37,37,37
20:53:52,3326,3265,0,0,72.72,72.46,72.72,72.46,660.05,648.72,0,0,100%,100%,38,38,38
20:53:57,3351,3383,0,0,70.59,71.47,70.59,71.47,665.72,684.28,0,0,100%,100%,39,39,39
20:54:02,3375,3397,0,0,71.75,71.36,71.75,71.36,683.03,672.64,0,0,100%,100%,40,40,40
20:54:07,3385,3376,0,0,71.51,71.61,71.51,71.61,671.27,670.2,0,0,100%,100%,41,41,41
20:54:12,3224,3355,0,0,71.98,72.04,71.98,72.04,639.07,666.2,0,0,100%,100%,42,42,42
20:54:17,3392,3421,0,0,71.26,70.73,71.26,70.73,702.8,678.6,0,0,100%,100%,43,43,43
20:54:22,3447,3362,0,0,70.12,70.52,70.12,70.52,684.54,666.47,0,0,100%,100%,44,44,44
20:54:27,3436,3440,0,0,68.95,68.86,68.95,68.86,681.64,697.26,0,0,100%,100%,45,45,45
20:54:32,3490,3503,0,0,69.26,69.03,69.26,69.03,707.44,709.67,0,0,100%,100%,46,46,46
20:54:37,3335,3396,0,0,69.47,69.73,69.47,69.73,662.06,673.98,0,0,100%,100%,47,47,47
20:54:42,3484,3411,0,0,69.38,69.33,69.38,69.33,720.62,692,0,0,100%,100%,48,48,48
20:54:47,3438,3445,0,0,70.38,70.23,70.38,70.23,682.03,697.91,0,0,100%,100%,49,49,49
20:54:52,3477,3475,0,0,69.54,69.68,69.54,69.68,690.32,688.89,0,0,100%,100%,50,50,50
20:54:57,3415,3454,0,0,70.69,69.98,70.69,69.98,679.26,685.94,0,0,100%,100%,51,51,51
20:55:02,3240,3355,0,0,73.13,72.08,73.13,72.08,642.73,665.93,0,0,100%,100%,52,52,52
20:55:07,3333,3487,0,0,70.85,69.41,70.85,69.41,663.49,691.59,0,0,100%,100%,53,53,53
20:55:12,3252,3568,0,0,69.7,67.72,69.7,67.72,645.58,708.72,0,0,100%,100%,54,54,54
20:55:17,3202,3545,0,0,70.91,68.2,70.91,68.2,648.56,703.89,0,0,100%,100%,55,55,55
20:55:22,3227,3486,0,0,70.19,67.85,70.19,67.85,655.97,692.66,0,0,100%,100%,56,56,56
20:55:27,3297,3479,0,0,70.32,68.03,70.32,68.03,668.76,705.02,0,0,100%,100%,57,57,57
20:55:32,3233,3569,0,0,69.93,67.79,69.93,67.79,643.43,722.67,0,0,100%,100%,58,58,58
20:55:37,3255,3559,0,0,70.91,67.94,70.91,67.94,662.86,706.53,0,0,100%,100%,59,59,59
20:55:42,3059,3426,0,0,74.18,70.56,74.18,70.56,606.63,680.35,0,0,100%,100%,60,60,60
20:55:47,3144,3546,0,0,71.05,66.61,71.05,66.61,633.42,705.56,0,0,100%,100%,61,61,61
20:55:52,2956,3754,0,0,70.31,64.42,70.31,64.42,597.82,760.27,0,0,100%,100%,62,62,62
20:55:57,2845,3638,0,0,73.08,65.04,73.08,65.04,589.14,722.57,0,0,100%,100%,63,63,63
20:56:02,2644,3631,0,0,73.58,65.62,73.58,65.62,547.26,726.51,0,0,100%,100%,63,63,64
20:56:07,2361,3368,0,0,81.79,70.54,81.79,70.54,483.3,682.31,0,0,100%,100%,63,64,65
20:56:12,2222,3387,0,0,86.36,71.64,86.36,71.64,484.12,696.87,0,0,100%,100%,63,65,66
20:56:17,2022,3541,0,0,88.72,69.18,88.72,69.18,422.36,698.28,0,0,100%,100%,63,66,67
20:56:22,1978,3701,0,0,93.18,65.4,93.18,65.4,424.6,735.22,0,0,100%,100%,63,67,68
20:56:27,1914,3557,0,0,95.11,66.78,95.11,66.78,405.23,705.24,0,0,100%,100%,63,68,69
20:56:32,1907,3621,0,0,91.37,62.66,91.37,62.66,398.61,726.79,0,0,100%,100%,63,69,70
20:56:37,1864,3702,0,0,89.79,64.17,89.79,64.17,408.44,771.61,0,0,100%,100%,63,70,71
20:56:42,2001,4087,0,0,82.95,59.26,82.95,59.26,426.02,826.28,0,0,100%,100%,63,71,72
20:56:47,1778,4116,0,0,84.38,57.67,84.38,57.67,384.65,817.06,0,0,100%,100%,63,72,73
20:56:52,1746,3998,0,0,88.33,58.09,88.33,58.09,410.69,807.36,0,0,100%,100%,63,73,74
20:56:57,1673,4120,0,0,81.53,56.15,81.53,56.15,401.42,838.09,0,0,100%,100%,63,74,75
20:57:02,1778,4495,0,0,77.67,52.59,77.67,52.59,423.06,935,0,0,100%,100%,63,74,76
20:57:07,1746,4777,0,0,73.98,50.5,73.98,50.5,437.67,976.8,0,0,100%,100%,63,75,77
20:57:12,1674,4898,0,0,73.65,49.25,73.65,49.25,439.25,975.18,0,0,100%,100%,63,76,78
20:57:17,1472,5078,0,0,71.67,47.48,71.67,47.48,420.98,1011.37,0,0,100%,100%,63,77,79
20:57:22,1357,5140,0,0,72.85,45.96,72.85,45.96,432.96,1023.19,0,0,100%,100%,63,77,80
20:57:27,1256,5446,0,0,70.25,44.26,70.25,44.26,412.66,1098.5,0,0,100%,100%,63,78,81
20:57:32,1260,5599,0,0,67.15,43.03,67.15,43.03,410.74,1115.32,0,0,100%,100%,63,79,82
20:57:37,1194,5642,0,0,68.79,42.68,68.79,42.68,404.87,1124.91,0,0,100%,100%,63,79,83
20:57:42,940,5769,0,0,69.01,41.76,69.01,41.76,380.69,1149.63,0,0,100%,100%,63,80,84
20:57:47,933,5853,0,0,69.45,41.13,69.45,41.13,379.54,1167.17,0,0,100%,100%,63,81,85
20:57:52,838,5866,0,0,69.58,41.06,69.58,41.06,365.08,1169.27,0,0,100%,100%,63,81,86
20:57:57,833,5934,0,0,69.91,40.59,69.91,40.59,364.3,1182.7,0,0,100%,100%,63,82,87
20:58:02,828,5947,0,0,70.47,40.53,70.47,40.53,363,1184.28,0,0,100%,100%,63,82,88
