Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
prepare,write,4032,16128000,195.87,195.85,5.1,20414.08,100%
prepare,write,4032,16128000,195.41,195.39,5.12,20463.08,100%
prepare,write,4032,16128000,190.72,190.7,5.24,20964.79,100%
prepare,write,4032,16128000,162.97,162.95,6.13,24534.5,100%
prepare,write,4032,16128000,194.8,194.78,5.13,20526.55,100%
prepare,write,4032,16128000,192.74,192.72,5.19,20745.28,100%
prepare,write,4032,16128000,165.55,165.52,6.04,24151.78,100%
prepare,write,4032,16128000,191.63,191.61,5.22,20866.78,100%
prepare,write,4032,16128000,178.9,178.89,5.59,22349.71,100%
prepare,write,4032,16128000,189.71,189.68,5.27,21077.31,100%
prepare,write,4032,16128000,162.41,162.39,6.15,24617.83,100%
prepare,write,4032,16128000,170.61,170.59,5.86,23434.74,100%
prepare,write,4032,16128000,194.38,194.36,5.14,20569.78,100%
prepare,write,4032,16128000,177.66,177.65,5.63,22505.49,100%
prepare,write,4032,16128000,163.71,163.69,6.11,24422.08,100%
prepare,write,4032,16128000,193.35,193.33,5.17,20679.55,100%
prepare,write,4032,16128000,187.47,187.45,5.33,21327.75,100%
prepare,write,4032,16128000,175.88,175.86,5.68,22734.77,100%
prepare,write,4032,16128000,164.13,164.12,6.09,24359.04,100%
prepare,write,4032,16128000,204.47,204.45,4.89,19556.06,100%
prepare,write,4032,16128000,162.83,162.81,6.14,24553.7,100%
prepare,write,4032,16128000,205.45,205.43,4.87,19463.22,100%
prepare,write,4032,16128000,185.79,185.77,5.38,21520.87,100%
prepare,write,4032,16128000,163.45,163.43,6.12,24461.16,100%
prepare,write,4032,16128000,184.61,184.59,5.41,21658.29,100%
prepare,write,4032,16128000,182.96,182.94,5.46,21853.36,100%
prepare,write,4032,16128000,180.34,180.32,5.54,22172.03,100%
prepare,write,4032,16128000,187.09,187.07,5.34,21371.78,100%
prepare,write,4032,16128000,191.25,191.24,5.23,20906.47,100%
prepare,write,4032,16128000,206.49,206.47,4.84,19364.46,100%
prepare,write,4032,16128000,182.02,182,5.49,21966.83,100%
prepare,write,4032,16128000,185.27,185.26,5.4,21581.29,100%
prepare,write,4032,16128000,202.63,202.62,4.93,19734.02,100%
prepare,write,4032,16128000,197.68,197.67,5.06,20227.41,100%
prepare,write,4032,16128000,196.62,196.6,5.08,20337.01,100%
prepare,write,4032,16128000,185.25,185.23,5.4,21584.12,100%
prepare,write,4032,16128000,197.99,197.97,5.05,20195.95,100%
prepare,write,4032,16128000,199.92,199.9,5,20001.41,100%
prepare,write,4032,16128000,201.28,201.26,4.97,19866.42,100%
prepare,write,4032,16128000,184.24,184.23,5.43,21702.51,100%
prepare,write,3840,15360000,177.19,177.17,5.64,22566.56,100%
prepare,write,3840,15360000,178.83,178.81,5.59,22359.35,100%
prepare,write,3840,15360000,158.26,158.25,6.32,25263.91,100%
prepare,write,3840,15360000,174.76,174.74,5.72,22879.34,100%
prepare,write,3840,15360000,175.23,175.21,5.7,22817.42,100%
prepare,write,3840,15360000,157.27,157.25,6.36,25424.02,100%
prepare,write,3840,15360000,174.92,174.91,5.71,22857.45,100%
prepare,write,3840,15360000,175.58,175.57,5.69,22772.42,100%
