Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
prepare,write,4032,4128768000,190.76,184.17,5.24,5365917.94,100%
prepare,write,4032,4128768000,187.22,180.56,5.34,5467067.97,100%
prepare,write,4032,4128768000,177.95,171.29,5.62,5752127.74,100%
prepare,write,4032,4128768000,190.04,183.41,5.26,5386042.73,100%
prepare,write,4032,4128768000,174.44,167.68,5.73,5867927.96,100%
prepare,write,4032,4128768000,188.29,181.62,5.31,5436373.48,100%
prepare,write,4032,4128768000,182.82,176.2,5.47,5598784.99,100%
prepare,write,4032,4128768000,177.39,170.67,5.64,5770296.05,100%
prepare,write,4032,4128768000,181.59,174.92,5.5,5636812.68,100%
prepare,write,4032,4128768000,181.32,174.64,5.51,5645059.1,100%
prepare,write,4032,4128768000,167.08,160.39,5.98,6126195.74,100%
prepare,write,4032,4128768000,186.42,179.81,5.36,5490616.62,100%
prepare,write,4032,4128768000,168.23,161.59,5.94,6084477.15,100%
prepare,write,4032,4128768000,176.41,169.74,5.67,5802099.22,100%
prepare,write,4032,4128768000,187.75,181.1,5.32,5451612.73,100%
prepare,write,4032,4128768000,179.61,172.96,5.57,5698648.89,100%
prepare,write,4032,4128768000,173.93,167.22,5.75,5885116.19,100%
prepare,write,4032,4128768000,172.79,166.13,5.78,5923762.96,100%
prepare,write,4032,4128768000,195.19,188.51,5.12,5244158.58,100%
prepare,write,4032,4128768000,192.44,185.75,5.19,5319069.34,100%
prepare,write,4032,4128768000,169.33,162.58,5.9,6044402.28,100%
prepare,write,4032,4128768000,194.1,187.44,5.15,5273321.29,100%
prepare,write,4032,4128768000,159.97,153.39,6.25,6398214.78,100%
prepare,write,4032,4128768000,195.55,188.86,5.11,5234285.8,100%
prepare,write,4032,4128768000,163.2,156.5,6.12,6271539.98,100%
prepare,write,4032,4128768000,197.41,190.78,5.06,5185057.55,100%
prepare,write,4032,4128768000,177.88,171.27,5.62,5753995.55,100%
prepare,write,4032,4128768000,170.72,164,5.85,5995303.97,100%
prepare,write,4032,4128768000,162.14,155.37,6.16,6312299.82,100%
prepare,write,4032,4128768000,195.99,189.24,5.1,5222659.19,100%
prepare,write,4032,4128768000,170.31,163.65,5.87,6009676.57,100%
prepare,write,4032,4128768000,165.97,159.36,6.02,6166822.75,100%
prepare,write,4032,4128768000,191.48,185.62,5.22,5345853.01,100%
prepare,write,4032,4128768000,190.38,184.55,5.25,5376504.05,100%
prepare,write,4032,4128768000,189.58,183.67,5.27,5398945.52,100%
prepare,write,4032,4128768000,196.95,191.01,5.08,5197478.79,100%
prepare,write,4032,4128768000,197,191.14,5.07,5196026.69,100%
prepare,write,4032,4128768000,193.5,187.63,5.17,5289874.24,100%
prepare,write,4032,4128768000,191.65,185.75,5.22,5340929.29,100%
prepare,write,4032,4128768000,191.08,185.18,5.23,5356728.33,100%
prepare,write,3840,3932160000,192.37,186.46,5.2,5321150.58,100%
prepare,write,3840,3932160000,161.48,155.64,6.19,6338492.69,100%
prepare,write,3840,3932160000,155.74,149.94,6.42,6572331.14,100%
prepare,write,3840,3932160000,156.95,151.17,6.37,6521232.95,100%
prepare,write,3840,3932160000,158.66,152.83,6.3,6451070.98,100%
prepare,write,3840,3932160000,194.72,188.8,5.13,5256771.9,100%
prepare,write,3840,3932160000,160.62,154.73,6.22,6372163.27,100%
prepare,write,3840,3932160000,193.22,187.35,5.17,5297479.35,100%
