Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
init,write,0,0,N/A,N/A,0,0,N/A
prepare,write,8064,66060288000,396.94,344.97,5.04,41267031.22,100%
write,write,814,2875435008,1742.95,935.99,6.89,24316038.87,100%
read,read,1948,15958016000,735.02,326.03,16.33,133766246.32,100%
cleanup,delete,8064,0,126.57,126.57,15.81,0,100%
cleanup,delete,49644,0,54.41,54.41,36.75,0,100%
dispose,delete,0,0,N/A,N/A,0,0,N/A
