Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,24,0,122.46,122.46,8.17,0,100%
cleanup,delete,24,0,108.12,108.12,9.24,0,100%
cleanup,delete,24,0,135.04,135.04,7.4,0,100%
cleanup,delete,24,0,134.79,134.79,7.42,0,100%
cleanup,delete,24,0,78.46,78.46,12.75,0,100%
cleanup,delete,24,0,112.54,112.54,8.89,0,100%
cleanup,delete,24,0,127.83,127.83,7.82,0,100%
cleanup,delete,24,0,130,130,7.69,0,100%
cleanup,delete,24,0,73.58,73.58,13.59,0,100%
cleanup,delete,24,0,121.62,121.62,8.22,0,100%
cleanup,delete,24,0,84.46,84.46,11.84,0,100%
cleanup,delete,24,0,66.75,66.75,14.97,0,100%
cleanup,delete,24,0,96.96,96.96,10.31,0,100%
cleanup,delete,24,0,117.46,117.46,8.51,0,100%
cleanup,delete,24,0,56.79,56.79,17.6,0,100%
cleanup,delete,24,0,61.54,61.54,16.24,0,100%
cleanup,delete,12,0,66.58,66.58,15.02,0,100%
cleanup,delete,12,0,61,61,16.39,0,100%
cleanup,delete,12,0,69.25,69.25,14.44,0,100%
cleanup,delete,12,0,119.25,119.25,8.38,0,100%
cleanup,delete,12,0,73.08,73.08,13.68,0,100%
cleanup,delete,12,0,37.42,37.42,26.73,0,100%
cleanup,delete,12,0,205.83,205.83,4.86,0,100%
cleanup,delete,12,0,248.08,248.08,4.03,0,100%
cleanup,delete,12,0,186.5,186.5,5.36,0,100%
cleanup,delete,12,0,56.08,56.08,17.83,0,100%
cleanup,delete,12,0,195.58,195.58,5.11,0,100%
cleanup,delete,12,0,188.25,188.25,5.31,0,100%
cleanup,delete,12,0,63.08,63.08,15.85,0,100%
cleanup,delete,12,0,53.42,53.42,18.72,0,100%
cleanup,delete,12,0,203.67,203.67,4.91,0,100%
cleanup,delete,12,0,198.67,198.67,5.03,0,100%
cleanup,delete,12,0,46.25,46.25,21.62,0,100%
cleanup,delete,12,0,159.17,159.17,6.28,0,100%
cleanup,delete,12,0,167.67,167.67,5.96,0,100%
cleanup,delete,12,0,211.17,211.17,4.74,0,100%
cleanup,delete,12,0,178.92,178.92,5.59,0,100%
cleanup,delete,12,0,173.75,173.75,5.75,0,100%
cleanup,delete,12,0,145.58,145.58,6.87,0,100%
cleanup,delete,12,0,138.17,138.17,7.24,0,100%
cleanup,delete,12,0,124.75,124.75,8.02,0,100%
cleanup,delete,12,0,220.17,220.17,4.54,0,100%
cleanup,delete,12,0,54.75,54.75,18.26,0,100%
cleanup,delete,12,0,176.58,176.58,5.66,0,100%
cleanup,delete,12,0,209.75,209.75,4.77,0,100%
cleanup,delete,12,0,41.5,41.5,24.1,0,100%
cleanup,delete,12,0,182.58,182.58,5.48,0,100%
cleanup,delete,12,0,131.17,131.17,7.62,0,100%
